LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,AADT,AAWDT,TRUCK_AADT,LINK,longitude,latitude,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed
S2012161021,Prince George's,Good Luck Rd,CO,42.0,2.88,2.78,3.49,Good Luck Rd - .10 Mi East Of Princess Garden Pkwy,Princess Garden Pkwy To Cipriano Rd,Urban,4.0,Minor Arterial,1.0,West,3.0,F,8.38,52.78,50.58,49.42,17035.0,16350.0,18235.0,17500.0,16351.0,17331.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161021,-76.86514467435049,38.98046104536836,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True
B150008,Montgomery,Great Seneca Hwy,MD,119.0,2.67,2.57,6.04,Md119-.10 Mi N Of Md124,Md 124 To Md 117,Urban,3.0,Principal Arterial Other,1.0,North,4.0,F,10.2,78.59,49.96,50.04,21970.0,21771.0,23510.0,23301.0,21772.0,23082.0,393.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150008,-77.23876785034254,39.12963950996716,B,True,False,,False
B150051,Montgomery,Columbia Pike,US,29.0,7.46,6.85,7.68,Us29-.20 Mi S Of Fairland Rd,Randolph Rd To Fairland Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,North,6.0,F,7.7,60.12,49.1,50.9,60620.0,61200.0,64860.0,65480.0,61201.0,64871.0,1241.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150051,-76.95748563213557,39.0704425964724,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True
S2012161048,Prince George's,Brown Station Rd,CO,99.0,0.1,0.0,1.25,Brown Station Rd - .10 Mi North Of Old Marlboro Pike,Md 725 To Brooke La,Urban,5.0,Major Collector,1.0,North,3.0,F,8.27,57.7,51.48,48.52,9745.0,9860.0,10335.0,10450.0,9861.0,10851.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161048,-76.76496377412779,38.82029025586088,S,True,False,pg_dc_spatial,True
S2010160158,Prince George's,Ramp 11 Fr Ramp 8 To Corporate Dr,RP,95.0,0.3,0.0,0.43,Exit 19 1 Ramp 11 Fr Ramp 8 (fr Is 95 Sb) To Corporate Dr ,Exit 19 Ramp 11 Ramp 8 Fr Is 95 Sb To Is 595 Wb To Corporate Dr,Urban,1.0,Interstate,2.0,West,1.0,F,10.09,100.0,0.0,100.0,4043.0,4040.0,4213.0,4200.0,4071.0,4231.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160158,-76.86602415914962,38.945338323660096,S,False,True,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,False
S2011160003,Prince George's,Ramp 2 Fr Is 95 Wb To Md 414 Nb,RP,95.0,0.23,0.22,0.24,Exit 4 Ramp 2 Fr Is 95 Wb To Md 414 Nb,Exit 4  Ramp 02 Ramp 9 Fr Ramp 2 (fr Is 95) To Md 414 Sb To St Barnabas Rd,Urban,1.0,Interstate,2.0,North,1.0,F,7.19,100.0,100.0,0.0,3741.0,3722.0,3891.0,3872.0,3753.0,3903.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011160003,-76.96758157662825,38.81103202326197,S,False,True,pg_montgomery_route;pg_dc_spatial,False
B2793,Montgomery,Connecticut Ave,MD,185.0,1.28,0.6,1.38,Md185-.10 Mi S Of Md410,Md 191 To Md 410,Urban,3.0,Principal Arterial Other,1.0,South,6.0,F,7.26,57.48,51.55,48.45,44101.0,43702.0,47191.0,46762.0,45543.0,46323.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2793,-77.07709250695255,38.9864392709321,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True
S2015160261,Prince George's,Ramp 10 Fr Is95 Sb Cd To Rp 8 (md200 Wb),RP,95.0,0.21,0.0,0.31,Exit 31 Ramp 10 Fr Is95 Sb Cd To Ramp 8 (md 200 Wb),Exit 31 Ramp 10 Fr Is95 Sb Cd To Rp 8 (md200 Wb),Urban,1.0,Interstate,2.0,West,1.0,C,10.81,100.0,0.0,100.0,3012.0,2993.0,3132.0,3113.0,6470.0,6730.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2015160261,-76.90523999609687,39.0770432115181,S,False,True,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,False
S2017150447,Montgomery,No Name,IS,370.0,2.1,1.61,2.54,Is 370 - Between Md 355 & Md 200,Md 355 To Md 200,Urban,1.0,Interstate,1.0,East,6.0,F,8.57,54.2,47.57,52.43,88670.0,88141.0,92220.0,91671.0,88762.0,92312.0,3638.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150447,-77.17310297307881,39.12829714274743,S,True,False,,False
S2017150264,Montgomery,Broschart Rd,CO,4910.0,0.41,0.0,0.51,Broschart Rd - .10 Mile South Of Md 28,Medical Center Dr To Md 28,Urban,6.0,Minor Collector,1.0,South,4.0,F,10.83,76.15,54.24,45.76,3410.0,3381.0,3620.0,3581.0,3382.0,3722.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150264,-77.20043036452054,39.10391988291857,S,True,False,montgomery_dc_spatial,True
S2012150876,Montgomery,Sligo Ave,CO,4592.0,0.02,0.0,0.9,Sligo Ave - Between Us 29 & Philadelphia Ave,Georgia Ave To Piney Branch Rd,Urban,5.0,Major Collector,1.0,East,3.0,F,7.83,60.3,50.63,49.37,6065.0,5390.0,6435.0,5710.0,5391.0,5931.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150876,-77.02616325494466,38.99027331315982,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B150038,Montgomery,Hines Rd,CO,5152.0,1.15,0.0,1.3,Hines Rd-between Winter Laurel Dr & Monitor Dr,Cashell Rd To Md 97,Urban,6.0,Minor Collector,1.0,West,3.0,C,8.78,53.14,49.68,50.32,5471.0,5422.0,5801.0,5752.0,5140.0,5650.0,148.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150038,-77.07053148430688,39.142816537348864,B,True,False,,False
B2743,Montgomery,Georgia Ave,MD,97.0,11.39,9.99,11.89,Md97-.50 Mi S Of Md108,Emory La To Md 108,Urban,4.0,Minor Arterial,1.0,North,5.0,F,7.33,58.14,50.04,49.96,28852.0,30670.0,30872.0,32820.0,30671.0,32511.0,1099.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2743,-77.06698008376434,39.14594956834048,B,True,False,montgomery_dc_route,True
B2924,Montgomery,W Diamond Ave,MD,117.0,11.55,11.26,11.75,Md117-.20 Mi W Of Is270,Md 124 To Is 270,Urban,4.0,Minor Arterial,1.0,East,4.0,C,7.41,51.54,56.27,43.73,49244.0,48805.0,52694.0,52225.0,49650.0,52630.0,794.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2924,-77.21591750327507,39.141037501514205,B,True,False,,False
B2726,Montgomery,Columbia Pike,US,29.0,6.09,5.11,6.85,Us29-.10 Mi S Of Industrial Pkwy,Stewart La To Randolph Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,6.0,F,7.5,51.66,48.11,51.89,66771.0,66172.0,71451.0,70802.0,68953.0,70143.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2726,-76.97247980061502,39.05537159802881,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True
B160029,Prince George's,Tanglewood Dr,MU,100.0,0.1,0.0,0.18,Tanglewood Dr-.10 Mi S Of Buchanan St,Buchanan St To Tanglewood Dr (ahead),Urban,5.0,Major Collector,1.0,North,2.0,F,10.32,72.8,50.15,49.85,3570.0,3541.0,3780.0,3751.0,3542.0,3902.0,270.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160029,-76.93725012006175,38.94564480606637,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True
B3317,Prince George's,Cheverly Ave,MU,59.0,1.11,0.0,1.21,Cheverly Ave-.10 Mi S Of Md202,Md 459 To Md 202,Urban,5.0,Major Collector,1.0,South,3.0,F,8.33,74.0,33.99,66.01,6880.0,6821.0,7290.0,7231.0,6822.0,7502.0,235.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3317,-76.91446457117068,38.93281474914168,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True
B2899,Montgomery,Capital Beltway,IS,495.0,5.11,3.95,5.61,Is495-.50 Mi W Of Md187,Is 270y To Md 187,Urban,1.0,Interstate,1.0,West,6.0,F,7.08,53.82,46.97,53.03,118652.0,115040.0,123402.0,119640.0,115851.0,120491.0,7163.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2899,-77.12811107844914,39.01386487785026,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial,True
S2012161180,Prince George's,Lake Arbor Way,CO,3460.0,1.71,0.0,1.8,Lake Arbor Way - .10 Mi South Of Md 202,Central Ave To Largo Rd,Urban,5.0,Major Collector,1.0,South,4.0,F,8.5,55.97,50.54,49.46,13885.0,13200.0,14725.0,13990.0,13201.0,14521.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161180,-76.83192955026348,38.90445049371307,S,True,False,pg_dc_spatial,True
S2011160030,Prince George's,Ramp 24 Fr Rp 11 (md 210 Nb) To Is 95 Ls,RP,95.0,0.1,0.0,0.616,Exit 2 Ramp 24 Fr Ramp 11 (fr Md 210 Nb) To Is 95 Wb,Exit 2  Ramp 24 Ramp 11 Fr Md 210 Nb To Is 295 Nb To Oxon Hill Rd,Urban,1.0,Interstate,2.0,West,1.0,F,13.76,100.0,0.0,100.0,8010.0,7961.0,8330.0,8281.0,8022.0,8342.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011160030,-77.0012882875848,38.80106780894047,S,False,True,pg_montgomery_route;pg_dc_spatial,False
S2006130038,Howard,Ramp 4 Fr Ramp 1 (fr Md 32) To Md732r Eb,RP,32.0,0.02,0.0,0.03,Exit 11 Ramp 4 Fr Ramp 1 (fr Md 32) To Md 732r Eb,Exit 11 Ramp 04 Ramp 1 Fr Md 32 Nb To Md 732r Wb To Dorsey Run Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,East,1.0,F,10.63,100.0,100.0,0.0,3255.0,3235.0,3485.0,3465.0,3245.0,3445.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006130038,-76.7945587289423,39.12896828077606,S,False,True,,False
S2012161131,Prince George's,23rd Ave,CO,680.0,0.04,0.0,1.08,23rd Ave - Between Md 193 & Lewisdale Dr,Md 193 To Md 410,Urban,5.0,Major Collector,1.0,North,3.0,F,9.47,53.17,50.87,49.13,10395.0,9880.0,11025.0,10470.0,9881.0,10871.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161131,-76.97137571363866,38.98359346771542,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S2012161116,Prince George's,Chillum Rd,CO,449.0,0.05,0.0,0.45,Chillum Rd - .10 Mi West Of Md 212,Riggs Rd To Wash Dc Line,Urban,5.0,Major Collector,1.0,West,3.0,F,9.06,75.33,49.17,50.83,8575.0,8390.0,9185.0,8980.0,8391.0,8891.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161116,-76.99519876907218,38.96290646788757,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S2012161042,Prince George's,Westphalia Rd,CO,91.0,1.12,0.0,1.14,Westphalia Rd - Between Melwood Rd & D Arcy Rd,Old Marlboro Pike (back) To Darcy Rd,Urban,5.0,Major Collector,1.0,East,3.0,F,8.74,56.11,48.63,51.37,7315.0,7600.0,7755.0,8060.0,7601.0,8361.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161042,-76.8463401515748,38.84438535627741,S,True,False,pg_dc_spatial,True
B3147,Prince George's,Capital Beltway,IS,95.0,19.14,18.54,19.59,Is95-.60 Mi N Of Is595/us50,Is 595/us 50 To Md 450,Urban,1.0,Interstate,1.0,North,8.0,F,6.46,54.51,50.63,49.37,228340.0,226971.0,237470.0,236051.0,228562.0,237702.0,14741.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3147,-76.86252331399463,38.953456594361946,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True
B2813,Montgomery,Falls Rd,MD,189.0,4.37,0.69,4.44,Md189-.50 Mi S Of Is270,Democracy Blvd To Wootten Pkwy,Urban,4.0,Minor Arterial,1.0,South,3.0,F,8.12,52.53,50.22,49.78,19030.0,18861.0,20360.0,20181.0,19652.0,19992.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2813,-77.17106246877556,39.06906322676646,B,True,False,montgomery_dc_spatial,True
B2760,Montgomery,Seneca Rd,MD,112.0,0.1,0.0,2.81,Md112-.10 Mi E Of Md190,Md 190 To Md 28,Rural,5.0,Major Collector,1.0,East,2.0,F,8.8,59.57,50.87,49.13,1520.0,1511.0,1610.0,1601.0,1532.0,1622.0,146.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2760,-77.32572915362388,39.079105135769794,B,True,False,,False
B2904,Montgomery,Franklin Ave,CO,7075.0,0.77,0.58,0.9,Franklin Ave-.20 Mi E Of Flower Ave,Flower Ave To Md 193,Urban,5.0,Major Collector,1.0,West,2.0,F,8.65,73.33,54.08,45.92,11403.0,11304.0,12093.0,11984.0,11305.0,12445.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2904,-77.00484725733193,39.01107596896064,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2012150669,Montgomery,Hewitt Ave                              ,CO,128.0,0.79,0.0,0.88,Hewitt Ave - .10 Mile East Of Md 97,Rippling Brook Dr To Georgia Ave,Urban,6.0,Minor Collector,1.0,East,2.0,F,8.83,52.51,50.04,49.96,8175.0,7800.0,8675.0,8270.0,7801.0,8581.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150669,-77.06961675500588,39.07831926235439,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B160095,Prince George's,Auth Rd,CO,127.0,0.1,0.0,1.63,Auth Rd-.10 Mi W Of Md337,Md 337 To Auth Pl,Urban,5.0,Major Collector,1.0,East,3.0,F,9.79,66.7,51.23,48.77,8450.0,8371.0,8960.0,8871.0,8372.0,9212.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160095,-76.89687783244192,38.81292778038189,B,True,False,pg_dc_spatial,True
B160028,Prince George's,Buchanan St,MU,20.0,0.1,0.0,0.29,Buchanan St-.10 Mi W Of Md201,Md 201 To Tanglewood Dr,Urban,5.0,Major Collector,1.0,East,2.0,F,10.45,65.82,50.39,49.61,3960.0,3921.0,4200.0,4161.0,3922.0,4312.0,302.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160028,-76.93297348533581,38.945890277067015,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True
B2833,Montgomery,University Blvd W,MD,193.0,3.82,3.0,4.32,Md193-.50 Mi W Of Us29,Arcola Ave To Us 29,Urban,3.0,Principal Arterial Other,1.0,West,6.0,F,7.58,51.99,49.76,50.24,41812.0,39640.0,44742.0,42420.0,41301.0,42021.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2833,-77.01949340319895,39.02508376811706,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True
B0710,Anne Arundel,Greenock Rd,MD,259.0,0.1,0.0,2.67,Md259-.10 Mi N Of Md794,Md 794 To Md 408,Rural,6.0,Minor Collector,1.0,South,2.0,F,9.39,51.15,51.42,48.58,2220.0,2211.0,2350.0,2341.0,2242.0,2382.0,164.0,https://maps.roads.maryland.gov/itms_public/?stationid=B0710,-76.66857767027898,38.79378887374972,B,True,False,,False
S1999160034,Prince George's,Ramp 8 Fr Us 1 Sb To Is 95 Wb,RP,95.0,0.1,0.0,0.202,Exit 25 Ramp 8 Fr Us 1 Sb To Is 95 Wb,Exit 25 Ramp 08 Baltimore Ave To Capital Beltway,Urban,1.0,Interstate,2.0,West,1.0,F,8.25,100.0,0.0,100.0,8242.0,7660.0,8572.0,7970.0,7711.0,8021.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S1999160034,-76.92839968611726,39.01888757528943,S,False,True,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,False
B160001,Prince George's,Contee Rd,CO,6.0,1.48,1.18,1.818,Contee Rd-.30 Mi W Of Us1,Us 1 To Bell Chase Blvd,Urban,5.0,Major Collector,1.0,East,3.0,F,7.61,55.39,51.77,48.23,12550.0,12441.0,13300.0,13191.0,12442.0,13692.0,375.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160001,-76.87326718545394,39.07768431585368,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True
B160094,Prince George's,County Rd                               ,CO,84.0,0.52,0.08,0.62,County Rd-.10 Mi N Of Marlboro Pike,Md 458b (back) To Marlboro Pike,Urban,6.0,Minor Collector,1.0,South,2.0,F,8.06,54.63,47.24,52.76,5240.0,5191.0,5550.0,5501.0,5192.0,5712.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160094,-76.89909713921595,38.856064423151935,B,True,False,pg_dc_spatial,True
S2012150920,Montgomery,E Deer Park Dr,MU,60.0,0.08,0.0,0.58,E Deer Park - .10 Mi North Of Md 355,S Frederick Rd To Grove St,Urban,5.0,Major Collector,1.0,South,2.0,F,8.87,51.21,47.18,52.82,4325.0,4170.0,4595.0,4420.0,4171.0,4591.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150920,-77.18769495592409,39.13295496670658,S,True,False,,False
B3152,Prince George's,Capital Beltway,IS,95.0,7.7,7.3,9.69,Is95-.40 Mi N Of Md5,Md 5 To Forrestville Rd,Urban,1.0,Interstate,1.0,South,8.0,F,6.44,50.83,49.37,50.63,196752.0,192370.0,204622.0,200070.0,193721.0,201471.0,16625.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3152,-76.91089785614916,38.8182937115534,B,True,False,pg_montgomery_route;pg_dc_spatial,True
S2017150260,Montgomery,Falls Chapel Way,CO,3862.0,0.05,0.0,1.61,Falls Chapel Way - .05 Mile West Of Md 189,Md 189 To Md 189,Urban,6.0,Minor Collector,1.0,West,3.0,F,8.64,55.51,50.93,49.07,2680.0,2661.0,2840.0,2821.0,2662.0,2932.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150260,-77.17735971101952,39.06301971468879,S,True,False,montgomery_dc_spatial,True
S2012150658,Montgomery,Briggs Chaney Rd,CO,95.0,3.22,3.17,3.339,Briggs Chaney Rd -.10 Mile East Of Old Columbia Pike,Old Columbia Pike To Us 29,Urban,4.0,Minor Arterial,1.0,West,4.0,F,8.21,59.55,45.84,54.16,18435.0,18180.0,19735.0,19450.0,18181.0,19271.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150658,-76.95033320721586,39.08397128479883,S,True,False,pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True
S2011020786,Anne Arundel,Johns Hopkins Rd,CO,2629.0,1.45,0.0,1.49,Johns Hopkins Rd - .10 Mile East Of Riedel Rd,St Stephens Church Rd To Riedel Rd,Urban,5.0,Major Collector,1.0,West,2.0,F,11.89,53.07,54.1,45.9,1360.0,1351.0,1440.0,1431.0,1352.0,1492.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011020786,-76.67387793886442,39.02398699674536,S,True,False,,False
S2012160624,Prince George's,Fletchertown Rd,CO,61.0,0.15,0.0,1.66,Fletchertown Rd - West Of High Bridge Rd,High Bridge Rd To Hillmeade Rd,Urban,6.0,Minor Collector,1.0,East,2.0,F,9.29,51.34,50.88,49.12,3572.0,3340.0,3792.0,3540.0,3341.0,3681.0,51.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2012160624,-76.77714145379863,38.9923728495499,S,True,False,pg_dc_spatial,True
S2011130529,Howard,Ramp 8 Fr Ramp 5 (fr Md 32) To Md732r Wb,RP,32.0,0.03,0.0,0.05,Exit 11 Ramp 8 Fr Ramp 5 (fr Md 32 Sb) To Md 732r Wb,Exit 11 Ramp 08 Ramp 5 (fr Md 32 Sb) To Md 732r Wb,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,F,11.72,100.0,0.0,100.0,3395.0,3365.0,3635.0,3605.0,3375.0,3585.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011130529,-76.79608606255468,39.12662535163823,S,False,True,,False
B3220,Prince George's,Central Ave,MD,214.0,4.07,3.67,4.61,Md214-.40 Mi E Of Is95,Is 95 To Md 202,Urban,3.0,Principal Arterial Other,1.0,East,6.0,F,7.4,63.06,52.59,47.41,72000.0,71351.0,77040.0,76351.0,71352.0,75632.0,1456.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3220,-76.83994882248292,38.89428725084369,B,True,False,pg_dc_route;pg_dc_spatial,True
B150061,Montgomery,Shady Grove Rd,CO,212.0,2.62,2.42,2.93,Shady Grove Rd-.10 Mi N Of Research Blvd,Md 28 To Is 270,Urban,3.0,Principal Arterial Other,1.0,North,7.0,F,8.26,56.0,49.42,50.58,38652.0,40730.0,41362.0,43580.0,40731.0,43181.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150061,-77.18996276274031,39.10641938148593,B,True,False,pg_montgomery_route;montgomery_dc_spatial,True
S2001150032,Montgomery,Ramp 8 Fr Md 650 Sb To Us 29 Wb,RP,29.0,0.05,0.0,0.054,Exit 3 Ramp 8 Fr Md 650 Sb To Us 29 Wb,Exit 3  Ramp 08 New Hampshire Ave To Ramp 1 Fr Md 650 Nb To Ramp 8 (to Us 29),Urban,3.0,Principal Arterial Other,2.0,South,1.0,F,9.37,100.0,0.0,100.0,5715.0,5490.0,6125.0,5870.0,5491.0,5821.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2001150032,-76.99270619299209,39.04456348818067,S,False,True,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,False
B160118,Prince George's,Annapolis Rd,MD,450.0,11.58,11.382,14.096,Md450-.20 Mi E Of Md197,Md 197 To Md 3,Urban,3.0,Principal Arterial Other,1.0,East,4.0,F,9.0,55.19,48.95,51.05,18912.0,20560.0,20242.0,22000.0,21421.0,21791.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160118,-76.75234043485463,38.9744489802117,B,True,False,pg_dc_route;pg_dc_spatial,True
B3148,Prince George's,Capital Beltway,IS,95.0,18.01,16.56,18.54,Is95-.10 Mi S Of Md704,Md 202 To Is 595/us 50,Urban,1.0,Interstate,1.0,North,8.0,F,6.33,50.1,49.6,50.4,221552.0,219380.0,230412.0,228160.0,220921.0,229761.0,21949.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3148,-76.85544142928258,38.9381033109826,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True
S2004160087,Prince George's,Ramp 6 Fr Md 5l Eb To Ramp 7 (to Md 5),RP,5.0,0.01,0.0,0.02,Exit 9 Ramp 6 Fr Md 5l Eb To Ramp 7 (to Md 5 Sb),Exit 9  Ramp 06 Coventry Way To Ramp 7 Fr Md 5l Wb To Md 5 Sb,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,South,1.0,F,9.92,100.0,0.0,100.0,3293.0,3264.0,3523.0,3494.0,3265.0,3465.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2004160087,-76.89476641872338,38.78258962363798,S,False,True,pg_dc_route;pg_dc_spatial,False
B2867,Montgomery,Rockville Pike,MD,355.0,5.41,5.27,6.59,Md355-.10 Mi N Of Md547,Md 547 To Montrose Pkwy,Urban,3.0,Principal Arterial Other,1.0,North,7.0,F,7.8,52.71,47.65,52.35,53512.0,48540.0,57262.0,51940.0,48541.0,51451.0,1523.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2867,-77.10773505100026,39.03687366039162,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True
S2005150093,Montgomery,Ramp 3 Fr Ramp 6 (fr Is270) To Md 187b,RP,270.0,0.01,0.0,0.026,Exit 1b Ramp 3 Fr Ramp 6 (fr Is 270 Eb) To Md 187b Nb,Exit 1b Ramp 03 Ramp 6 Fr Is 270 Eb To Md 187b Sb To Rockledge Blvd,Urban,1.0,Interstate,2.0,South,2.0,F,9.16,100.0,0.0,100.0,5660.0,5631.0,5890.0,5861.0,5672.0,5902.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2005150093,-77.13199674480386,39.03135181110018,S,False,True,montgomery_dc_spatial,False
S2001150153,Montgomery,Ramp 8 Fr Md 355 Sb To Is 370 Wb,RP,370.0,0.05,0.0,0.24,Exit 2 Ramp 8 Fr Md 355 Sb To Is 370 Wb,Exit 2 Ramp 8 Fr Md 355 Sb To Is 370 Wb,Urban,1.0,Interstate,2.0,West,1.0,F,7.2,100.0,0.0,100.0,5090.0,5061.0,5290.0,5261.0,5102.0,5312.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2001150153,-77.17929294479974,39.122792225486094,S,False,True,,False
S2006150040,Montgomery,Ramp 9 Fr Is 495x To Ramp 4 (to Md190),RP,495.0,0.05,0.0,0.14,Exit 39 Ramp 9 Fr Is 495x Nb To Ramp 4 (to Md 190 Eb),Exit 39 Ramp 09 Cabin John Pkwy To Ramp 4 Fr Is 495 Nb To Md 190 Eb,Urban,1.0,Interstate,2.0,East,1.0,F,19.6,100.0,100.0,0.0,2235.0,2440.0,2325.0,2540.0,2461.0,2561.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006150040,-77.15668170320977,38.98649388918399,S,False,True,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial,False
S2012150745,Montgomery,Woodmont Ave,CO,385.0,0.15,0.0,0.7,Woodmont Ave - Between Md 355 & Battery La,Md 355 To Md 187,Urban,5.0,Major Collector,1.0,South,3.0,F,9.22,60.18,31.33,68.67,16295.0,15340.0,17275.0,16260.0,15341.0,16881.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150745,-77.0973152943904,38.99371883555582,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B2906,Montgomery,Veirs Mill Rd,MD,586.0,3.91,3.48,4.01,Md586-.10 Mi W Of Md185,Randolph Rd To Md 185,Urban,3.0,Principal Arterial Other,1.0,East,6.0,F,8.62,52.94,51.6,48.4,40792.0,39250.0,43652.0,42000.0,39251.0,41611.0,1226.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2906,-77.07636324023186,39.052542682573154,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B2805,Montgomery,Old Georgetown Rd,MD,187.0,3.15,2.64,3.764,Md187-.50 Mi N Of Is495,Is 495 To Is 270,Urban,3.0,Principal Arterial Other,1.0,North,7.0,F,9.06,60.85,50.84,49.16,44160.0,43761.0,47250.0,46821.0,43762.0,46392.0,1691.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2805,-77.12331312441437,39.02223660183017,B,True,False,montgomery_dc_spatial,True
