matsim_link_id,count_link_id,direction
mdot_aadt_B240208_4817_fwd,mdot_aadt_B240208_4817,fwd
mdot_aadt_B240208_4817_rev,mdot_aadt_B240208_4817,rev
mdot_aadt_B0757_4818_fwd,mdot_aadt_B0757_4818,fwd
mdot_aadt_B0757_4818_rev,mdot_aadt_B0757_4818,rev
mdot_aadt_B2722_4819_fwd,mdot_aadt_B2722_4819,fwd
mdot_aadt_B2722_4819_rev,mdot_aadt_B2722_4819,rev
mdot_aadt_S2010020022_4820_fwd,mdot_aadt_S2010020022_4820,fwd
mdot_aadt_S2010020022_4820_rev,mdot_aadt_S2010020022_4820,rev
mdot_aadt_S1998030085_4821_fwd,mdot_aadt_S1998030085_4821,fwd
mdot_aadt_S1998030085_4821_rev,mdot_aadt_S1998030085_4821,rev
mdot_aadt_B2822_4822_fwd,mdot_aadt_B2822_4822,fwd
mdot_aadt_B2822_4822_rev,mdot_aadt_B2822_4822,rev
mdot_aadt_B160100_4823_fwd,mdot_aadt_B160100_4823,fwd
mdot_aadt_B160100_4823_rev,mdot_aadt_B160100_4823,rev
mdot_aadt_B240186_4824_fwd,mdot_aadt_B240186_4824,fwd
mdot_aadt_B240186_4824_rev,mdot_aadt_B240186_4824,rev
mdot_aadt_S2013200207_4825_fwd,mdot_aadt_S2013200207_4825,fwd
mdot_aadt_S2013200207_4825_rev,mdot_aadt_S2013200207_4825,rev
mdot_aadt_S2007160077_4826_fwd,mdot_aadt_S2007160077_4826,fwd
mdot_aadt_S2007160077_4826_rev,mdot_aadt_S2007160077_4826,rev
mdot_aadt_S2008240010_4827_fwd,mdot_aadt_S2008240010_4827,fwd
mdot_aadt_S2008240010_4827_rev,mdot_aadt_S2008240010_4827,rev
mdot_aadt_S2012151281_4828_fwd,mdot_aadt_S2012151281_4828,fwd
mdot_aadt_S2012151281_4828_rev,mdot_aadt_S2012151281_4828,rev
mdot_aadt_B3197_4829_fwd,mdot_aadt_B3197_4829,fwd
mdot_aadt_B3197_4829_rev,mdot_aadt_B3197_4829,rev
mdot_aadt_S2012161299_4830_fwd,mdot_aadt_S2012161299_4830,fwd
mdot_aadt_S2012161299_4830_rev,mdot_aadt_S2012161299_4830,rev
mdot_aadt_S2014150208_4831_fwd,mdot_aadt_S2014150208_4831,fwd
mdot_aadt_S2014150208_4831_rev,mdot_aadt_S2014150208_4831,rev
mdot_aadt_B160063_4832_fwd,mdot_aadt_B160063_4832,fwd
mdot_aadt_B160063_4832_rev,mdot_aadt_B160063_4832,rev
mdot_aadt_S2011020851_4833_fwd,mdot_aadt_S2011020851_4833,fwd
mdot_aadt_S2011020851_4833_rev,mdot_aadt_S2011020851_4833,rev
mdot_aadt_S2002240022_4834_fwd,mdot_aadt_S2002240022_4834,fwd
mdot_aadt_S2002240022_4834_rev,mdot_aadt_S2002240022_4834,rev
mdot_aadt_S2012241354_4835_fwd,mdot_aadt_S2012241354_4835,fwd
mdot_aadt_S2012241354_4835_rev,mdot_aadt_S2012241354_4835,rev
mdot_aadt_S2005240061_4836_fwd,mdot_aadt_S2005240061_4836,fwd
mdot_aadt_S2005240061_4836_rev,mdot_aadt_S2005240061_4836,rev
mdot_aadt_S2012161064_4837_fwd,mdot_aadt_S2012161064_4837,fwd
mdot_aadt_S2012161064_4837_rev,mdot_aadt_S2012161064_4837,rev
mdot_aadt_P0076_4838_fwd,mdot_aadt_P0076_4838,fwd
mdot_aadt_P0076_4838_rev,mdot_aadt_P0076_4838,rev
mdot_aadt_B2122_4839_fwd,mdot_aadt_B2122_4839,fwd
mdot_aadt_B2122_4839_rev,mdot_aadt_B2122_4839,rev
mdot_aadt_S2007160075_4840_fwd,mdot_aadt_S2007160075_4840,fwd
mdot_aadt_S2007160075_4840_rev,mdot_aadt_S2007160075_4840,rev
mdot_aadt_B3662_4841_fwd,mdot_aadt_B3662_4841,fwd
mdot_aadt_B3662_4841_rev,mdot_aadt_B3662_4841,rev
mdot_aadt_S2012151292_4842_fwd,mdot_aadt_S2012151292_4842,fwd
mdot_aadt_S2012151292_4842_rev,mdot_aadt_S2012151292_4842,rev
mdot_aadt_B210045_4843_fwd,mdot_aadt_B210045_4843,fwd
mdot_aadt_B210045_4843_rev,mdot_aadt_B210045_4843,rev
mdot_aadt_S2012161301_4844_fwd,mdot_aadt_S2012161301_4844,fwd
mdot_aadt_S2012161301_4844_rev,mdot_aadt_S2012161301_4844,rev
mdot_aadt_B130066_4845_fwd,mdot_aadt_B130066_4845,fwd
mdot_aadt_B130066_4845_rev,mdot_aadt_B130066_4845,rev
mdot_aadt_B030014_4846_fwd,mdot_aadt_B030014_4846,fwd
mdot_aadt_B030014_4846_rev,mdot_aadt_B030014_4846,rev
mdot_aadt_S2011060524_4847_fwd,mdot_aadt_S2011060524_4847,fwd
mdot_aadt_S2011060524_4847_rev,mdot_aadt_S2011060524_4847,rev
mdot_aadt_S2013240263_4848_fwd,mdot_aadt_S2013240263_4848,fwd
mdot_aadt_S2013240263_4848_rev,mdot_aadt_S2013240263_4848,rev
mdot_aadt_B160053_4849_fwd,mdot_aadt_B160053_4849,fwd
mdot_aadt_B160053_4849_rev,mdot_aadt_B160053_4849,rev
mdot_aadt_S2012240496_4850_fwd,mdot_aadt_S2012240496_4850,fwd
mdot_aadt_S2012240496_4850_rev,mdot_aadt_S2012240496_4850,rev
mdot_aadt_B230028_4851_fwd,mdot_aadt_B230028_4851,fwd
mdot_aadt_B230028_4851_rev,mdot_aadt_B230028_4851,rev
mdot_aadt_B2752_4852_fwd,mdot_aadt_B2752_4852,fwd
mdot_aadt_B2752_4852_rev,mdot_aadt_B2752_4852,rev
mdot_aadt_B3602_4853_fwd,mdot_aadt_B3602_4853,fwd
mdot_aadt_B3602_4853_rev,mdot_aadt_B3602_4853,rev
mdot_aadt_S1999210008_4854_fwd,mdot_aadt_S1999210008_4854,fwd
mdot_aadt_S1999210008_4854_rev,mdot_aadt_S1999210008_4854,rev
mdot_aadt_S2009240032_4855_fwd,mdot_aadt_S2009240032_4855,fwd
mdot_aadt_S2009240032_4855_rev,mdot_aadt_S2009240032_4855,rev
mdot_aadt_S2011020754_4856_fwd,mdot_aadt_S2011020754_4856,fwd
mdot_aadt_S2011020754_4856_rev,mdot_aadt_S2011020754_4856,rev
mdot_aadt_V2013000871_4857_fwd,mdot_aadt_V2013000871_4857,fwd
mdot_aadt_V2013000871_4857_rev,mdot_aadt_V2013000871_4857,rev
mdot_aadt_S1999210076_4858_fwd,mdot_aadt_S1999210076_4858,fwd
mdot_aadt_S1999210076_4858_rev,mdot_aadt_S1999210076_4858,rev
mdot_aadt_S2004160098_4859_fwd,mdot_aadt_S2004160098_4859,fwd
mdot_aadt_S2004160098_4859_rev,mdot_aadt_S2004160098_4859,rev
mdot_aadt_B1554_4860_fwd,mdot_aadt_B1554_4860,fwd
mdot_aadt_B1554_4860_rev,mdot_aadt_B1554_4860,rev
mdot_aadt_S2005050006_4862_fwd,mdot_aadt_S2005050006_4862,fwd
mdot_aadt_S2005050006_4862_rev,mdot_aadt_S2005050006_4862,rev
mdot_aadt_B1009_4863_fwd,mdot_aadt_B1009_4863,fwd
mdot_aadt_B1009_4863_rev,mdot_aadt_B1009_4863,rev
mdot_aadt_S2011080651_4864_fwd,mdot_aadt_S2011080651_4864,fwd
mdot_aadt_S2011080651_4864_rev,mdot_aadt_S2011080651_4864,rev
mdot_aadt_S2005240072_4865_fwd,mdot_aadt_S2005240072_4865,fwd
mdot_aadt_S2005240072_4865_rev,mdot_aadt_S2005240072_4865,rev
mdot_aadt_S1999160052_4866_fwd,mdot_aadt_S1999160052_4866,fwd
mdot_aadt_S1999160052_4866_rev,mdot_aadt_S1999160052_4866,rev
mdot_aadt_S2012150829_4867_fwd,mdot_aadt_S2012150829_4867,fwd
mdot_aadt_S2012150829_4867_rev,mdot_aadt_S2012150829_4867,rev
mdot_aadt_V2013000806_4868_fwd,mdot_aadt_V2013000806_4868,fwd
mdot_aadt_V2013000806_4868_rev,mdot_aadt_V2013000806_4868,rev
mdot_aadt_S2012161211_4869_fwd,mdot_aadt_S2012161211_4869,fwd
mdot_aadt_S2012161211_4869_rev,mdot_aadt_S2012161211_4869,rev
mdot_aadt_B240054_4870_fwd,mdot_aadt_B240054_4870,fwd
mdot_aadt_B240054_4870_rev,mdot_aadt_B240054_4870,rev
mdot_aadt_B210057_4871_fwd,mdot_aadt_B210057_4871,fwd
mdot_aadt_B210057_4871_rev,mdot_aadt_B210057_4871,rev
mdot_aadt_B3989_4872_fwd,mdot_aadt_B3989_4872,fwd
mdot_aadt_B3989_4872_rev,mdot_aadt_B3989_4872,rev
mdot_aadt_B180006_4873_fwd,mdot_aadt_B180006_4873,fwd
mdot_aadt_B180006_4873_rev,mdot_aadt_B180006_4873,rev
mdot_aadt_S2005060006_4874_fwd,mdot_aadt_S2005060006_4874,fwd
mdot_aadt_S2005060006_4874_rev,mdot_aadt_S2005060006_4874,rev
mdot_aadt_S2014060308_4875_fwd,mdot_aadt_S2014060308_4875,fwd
mdot_aadt_S2014060308_4875_rev,mdot_aadt_S2014060308_4875,rev
mdot_aadt_S2012030143_4876_fwd,mdot_aadt_S2012030143_4876,fwd
mdot_aadt_S2012030143_4876_rev,mdot_aadt_S2012030143_4876,rev
mdot_aadt_B2844_4877_fwd,mdot_aadt_B2844_4877,fwd
mdot_aadt_B2844_4877_rev,mdot_aadt_B2844_4877,rev
mdot_aadt_S2012180528_4878_fwd,mdot_aadt_S2012180528_4878,fwd
mdot_aadt_S2012180528_4878_rev,mdot_aadt_S2012180528_4878,rev
mdot_aadt_S2012150922_4879_fwd,mdot_aadt_S2012150922_4879,fwd
mdot_aadt_S2012150922_4879_rev,mdot_aadt_S2012150922_4879,rev
mdot_aadt_S2012151318_4880_fwd,mdot_aadt_S2012151318_4880,fwd
mdot_aadt_S2012151318_4880_rev,mdot_aadt_S2012151318_4880,rev
mdot_aadt_B0548_4881_fwd,mdot_aadt_B0548_4881,fwd
mdot_aadt_B0548_4881_rev,mdot_aadt_B0548_4881,rev
mdot_aadt_V2013000701_4882_fwd,mdot_aadt_V2013000701_4882,fwd
mdot_aadt_V2013000701_4882_rev,mdot_aadt_V2013000701_4882,rev
mdot_aadt_S2010240114_4883_fwd,mdot_aadt_S2010240114_4883,fwd
mdot_aadt_S2010240114_4883_rev,mdot_aadt_S2010240114_4883,rev
mdot_aadt_B150060_4884_fwd,mdot_aadt_B150060_4884,fwd
mdot_aadt_B150060_4884_rev,mdot_aadt_B150060_4884,rev
mdot_aadt_S2011020896_4885_fwd,mdot_aadt_S2011020896_4885,fwd
mdot_aadt_S2011020896_4885_rev,mdot_aadt_S2011020896_4885,rev
mdot_aadt_B2707_4886_fwd,mdot_aadt_B2707_4886,fwd
mdot_aadt_B2707_4886_rev,mdot_aadt_B2707_4886,rev
mdot_aadt_B210028_4887_fwd,mdot_aadt_B210028_4887,fwd
mdot_aadt_B210028_4887_rev,mdot_aadt_B210028_4887,rev
mdot_aadt_B220025_4888_fwd,mdot_aadt_B220025_4888,fwd
mdot_aadt_B220025_4888_rev,mdot_aadt_B220025_4888,rev
mdot_aadt_B2750_4889_fwd,mdot_aadt_B2750_4889,fwd
mdot_aadt_B2750_4889_rev,mdot_aadt_B2750_4889,rev
mdot_aadt_B1623_4890_fwd,mdot_aadt_B1623_4890,fwd
mdot_aadt_B1623_4890_rev,mdot_aadt_B1623_4890,rev
mdot_aadt_B3984_4891_fwd,mdot_aadt_B3984_4891,fwd
mdot_aadt_B3984_4891_rev,mdot_aadt_B3984_4891,rev
mdot_aadt_S2002240028_4892_fwd,mdot_aadt_S2002240028_4892,fwd
mdot_aadt_S2002240028_4892_rev,mdot_aadt_S2002240028_4892,rev
mdot_aadt_S2010010037_4893_fwd,mdot_aadt_S2010010037_4893,fwd
mdot_aadt_S2010010037_4893_rev,mdot_aadt_S2010010037_4893,rev
mdot_aadt_S2009240056_4894_fwd,mdot_aadt_S2009240056_4894,fwd
mdot_aadt_S2009240056_4894_rev,mdot_aadt_S2009240056_4894,rev
mdot_aadt_P0053_4895_fwd,mdot_aadt_P0053_4895,fwd
mdot_aadt_P0053_4895_rev,mdot_aadt_P0053_4895,rev
mdot_aadt_S2010160113_4896_fwd,mdot_aadt_S2010160113_4896,fwd
mdot_aadt_S2010160113_4896_rev,mdot_aadt_S2010160113_4896,rev
mdot_aadt_S2012241406_4897_fwd,mdot_aadt_S2012241406_4897,fwd
mdot_aadt_S2012241406_4897_rev,mdot_aadt_S2012241406_4897,rev
mdot_aadt_S2008020031_4898_fwd,mdot_aadt_S2008020031_4898,fwd
mdot_aadt_S2008020031_4898_rev,mdot_aadt_S2008020031_4898,rev
mdot_aadt_V2013000810_4899_fwd,mdot_aadt_V2013000810_4899,fwd
mdot_aadt_V2013000810_4899_rev,mdot_aadt_V2013000810_4899,rev
mdot_aadt_B010043_4900_fwd,mdot_aadt_B010043_4900,fwd
mdot_aadt_B010043_4900_rev,mdot_aadt_B010043_4900,rev
mdot_aadt_S2014050128_4901_fwd,mdot_aadt_S2014050128_4901,fwd
mdot_aadt_S2014050128_4901_rev,mdot_aadt_S2014050128_4901,rev
mdot_aadt_S2012241373_4902_fwd,mdot_aadt_S2012241373_4902,fwd
mdot_aadt_S2012241373_4902_rev,mdot_aadt_S2012241373_4902,rev
mdot_aadt_B2520_4903_fwd,mdot_aadt_B2520_4903,fwd
mdot_aadt_B2520_4903_rev,mdot_aadt_B2520_4903,rev
mdot_aadt_S2012241370_4904_fwd,mdot_aadt_S2012241370_4904,fwd
mdot_aadt_S2012241370_4904_rev,mdot_aadt_S2012241370_4904,rev
mdot_aadt_S2010010063_4905_fwd,mdot_aadt_S2010010063_4905,fwd
mdot_aadt_S2010010063_4905_rev,mdot_aadt_S2010010063_4905,rev
mdot_aadt_S2010240080_4906_fwd,mdot_aadt_S2010240080_4906,fwd
mdot_aadt_S2010240080_4906_rev,mdot_aadt_S2010240080_4906,rev
mdot_aadt_S2010210071_4907_fwd,mdot_aadt_S2010210071_4907,fwd
mdot_aadt_S2010210071_4907_rev,mdot_aadt_S2010210071_4907,rev
mdot_aadt_S2000030118_4908_fwd,mdot_aadt_S2000030118_4908,fwd
mdot_aadt_S2000030118_4908_rev,mdot_aadt_S2000030118_4908,rev
mdot_aadt_S2007030044_4909_fwd,mdot_aadt_S2007030044_4909,fwd
mdot_aadt_S2007030044_4909_rev,mdot_aadt_S2007030044_4909,rev
mdot_aadt_S1999160168_4910_fwd,mdot_aadt_S1999160168_4910,fwd
mdot_aadt_S1999160168_4910_rev,mdot_aadt_S1999160168_4910,rev
mdot_aadt_B240060_4911_fwd,mdot_aadt_B240060_4911,fwd
mdot_aadt_B240060_4911_rev,mdot_aadt_B240060_4911,rev
mdot_aadt_B100015_4912_fwd,mdot_aadt_B100015_4912,fwd
mdot_aadt_B100015_4912_rev,mdot_aadt_B100015_4912,rev
mdot_aadt_S1997160081_4913_fwd,mdot_aadt_S1997160081_4913,fwd
mdot_aadt_S1997160081_4913_rev,mdot_aadt_S1997160081_4913,rev
mdot_aadt_S2009030104_4914_fwd,mdot_aadt_S2009030104_4914,fwd
mdot_aadt_S2009030104_4914_rev,mdot_aadt_S2009030104_4914,rev
mdot_aadt_S2012240456_4915_fwd,mdot_aadt_S2012240456_4915,fwd
mdot_aadt_S2012240456_4915_rev,mdot_aadt_S2012240456_4915,rev
mdot_aadt_S2012241385_4916_fwd,mdot_aadt_S2012241385_4916,fwd
mdot_aadt_S2012241385_4916_rev,mdot_aadt_S2012241385_4916,rev
mdot_aadt_S2000030119_4917_fwd,mdot_aadt_S2000030119_4917,fwd
mdot_aadt_S2000030119_4917_rev,mdot_aadt_S2000030119_4917,rev
mdot_aadt_S2012240412_4918_fwd,mdot_aadt_S2012240412_4918,fwd
mdot_aadt_S2012240412_4918_rev,mdot_aadt_S2012240412_4918,rev
mdot_aadt_V2013000690_4919_fwd,mdot_aadt_V2013000690_4919,fwd
mdot_aadt_V2013000690_4919_rev,mdot_aadt_V2013000690_4919,rev
mdot_aadt_B220002_4920_fwd,mdot_aadt_B220002_4920,fwd
mdot_aadt_B220002_4920_rev,mdot_aadt_B220002_4920,rev
mdot_aadt_B210026_4921_fwd,mdot_aadt_B210026_4921,fwd
mdot_aadt_B210026_4921_rev,mdot_aadt_B210026_4921,rev
mdot_aadt_B240110_4922_fwd,mdot_aadt_B240110_4922,fwd
mdot_aadt_B240110_4922_rev,mdot_aadt_B240110_4922,rev
mdot_aadt_B0636_4923_fwd,mdot_aadt_B0636_4923,fwd
mdot_aadt_B0636_4923_rev,mdot_aadt_B0636_4923,rev
mdot_aadt_B1313_4924_fwd,mdot_aadt_B1313_4924,fwd
mdot_aadt_B1313_4924_rev,mdot_aadt_B1313_4924,rev
mdot_aadt_B160119_4925_fwd,mdot_aadt_B160119_4925,fwd
mdot_aadt_B160119_4925_rev,mdot_aadt_B160119_4925,rev
mdot_aadt_B3348_4926_fwd,mdot_aadt_B3348_4926,fwd
mdot_aadt_B3348_4926_rev,mdot_aadt_B3348_4926,rev
mdot_aadt_B1050_4927_fwd,mdot_aadt_B1050_4927,fwd
mdot_aadt_B1050_4927_rev,mdot_aadt_B1050_4927,rev
mdot_aadt_B100075_4928_fwd,mdot_aadt_B100075_4928,fwd
mdot_aadt_B100075_4928_rev,mdot_aadt_B100075_4928,rev
mdot_aadt_S2012150819_4929_fwd,mdot_aadt_S2012150819_4929,fwd
mdot_aadt_S2012150819_4929_rev,mdot_aadt_S2012150819_4929,rev
mdot_aadt_B230006_4930_fwd,mdot_aadt_B230006_4930,fwd
mdot_aadt_B230006_4930_rev,mdot_aadt_B230006_4930,rev
mdot_aadt_S2009240052_4931_fwd,mdot_aadt_S2009240052_4931,fwd
mdot_aadt_S2009240052_4931_rev,mdot_aadt_S2009240052_4931,rev
mdot_aadt_V2013000703_4932_fwd,mdot_aadt_V2013000703_4932,fwd
mdot_aadt_V2013000703_4932_rev,mdot_aadt_V2013000703_4932,rev
mdot_aadt_B4132_4933_fwd,mdot_aadt_B4132_4933,fwd
mdot_aadt_B4132_4933_rev,mdot_aadt_B4132_4933,rev
mdot_aadt_B020025_4934_fwd,mdot_aadt_B020025_4934,fwd
mdot_aadt_B020025_4934_rev,mdot_aadt_B020025_4934,rev
mdot_aadt_B080099_4935_fwd,mdot_aadt_B080099_4935,fwd
mdot_aadt_B080099_4935_rev,mdot_aadt_B080099_4935,rev
mdot_aadt_S2012240311_4936_fwd,mdot_aadt_S2012240311_4936,fwd
mdot_aadt_S2012240311_4936_rev,mdot_aadt_S2012240311_4936,rev
mdot_aadt_S2012161232_4937_fwd,mdot_aadt_S2012161232_4937,fwd
mdot_aadt_S2012161232_4937_rev,mdot_aadt_S2012161232_4937,rev
mdot_aadt_S2011220133_4938_fwd,mdot_aadt_S2011220133_4938,fwd
mdot_aadt_S2011220133_4938_rev,mdot_aadt_S2011220133_4938,rev
mdot_aadt_B160073_4939_fwd,mdot_aadt_B160073_4939,fwd
mdot_aadt_B160073_4939_rev,mdot_aadt_B160073_4939,rev
mdot_aadt_B030099_4940_fwd,mdot_aadt_B030099_4940,fwd
mdot_aadt_B030099_4940_rev,mdot_aadt_B030099_4940,rev
mdot_aadt_B060056_4941_fwd,mdot_aadt_B060056_4941,fwd
mdot_aadt_B060056_4941_rev,mdot_aadt_B060056_4941,rev
mdot_aadt_S2014120555_4942_fwd,mdot_aadt_S2014120555_4942,fwd
mdot_aadt_S2014120555_4942_rev,mdot_aadt_S2014120555_4942,rev
mdot_aadt_V2013000812_4943_fwd,mdot_aadt_V2013000812_4943,fwd
mdot_aadt_V2013000812_4943_rev,mdot_aadt_V2013000812_4943,rev
mdot_aadt_B240130_4944_fwd,mdot_aadt_B240130_4944,fwd
mdot_aadt_B240130_4944_rev,mdot_aadt_B240130_4944,rev
mdot_aadt_S2011020797_4945_fwd,mdot_aadt_S2011020797_4945,fwd
mdot_aadt_S2011020797_4945_rev,mdot_aadt_S2011020797_4945,rev
mdot_aadt_S2010160115_4946_fwd,mdot_aadt_S2010160115_4946,fwd
mdot_aadt_S2010160115_4946_rev,mdot_aadt_S2010160115_4946,rev
mdot_aadt_B3825_4947_fwd,mdot_aadt_B3825_4947,fwd
mdot_aadt_B3825_4947_rev,mdot_aadt_B3825_4947,rev
mdot_aadt_B020029_4948_fwd,mdot_aadt_B020029_4948,fwd
mdot_aadt_B020029_4948_rev,mdot_aadt_B020029_4948,rev
mdot_aadt_B180008_4949_fwd,mdot_aadt_B180008_4949,fwd
mdot_aadt_B180008_4949_rev,mdot_aadt_B180008_4949,rev
mdot_aadt_B0701_4950_fwd,mdot_aadt_B0701_4950,fwd
mdot_aadt_B0701_4950_rev,mdot_aadt_B0701_4950,rev
mdot_aadt_S2012241425_4951_fwd,mdot_aadt_S2012241425_4951,fwd
mdot_aadt_S2012241425_4951_rev,mdot_aadt_S2012241425_4951,rev
mdot_aadt_B3841_4952_fwd,mdot_aadt_B3841_4952,fwd
mdot_aadt_B3841_4952_rev,mdot_aadt_B3841_4952,rev
mdot_aadt_S2010030161_4953_fwd,mdot_aadt_S2010030161_4953,fwd
mdot_aadt_S2010030161_4953_rev,mdot_aadt_S2010030161_4953,rev
mdot_aadt_S2012161196_4954_fwd,mdot_aadt_S2012161196_4954,fwd
mdot_aadt_S2012161196_4954_rev,mdot_aadt_S2012161196_4954,rev
mdot_aadt_B160079_4955_fwd,mdot_aadt_B160079_4955,fwd
mdot_aadt_B160079_4955_rev,mdot_aadt_B160079_4955,rev
mdot_aadt_B240106_4956_fwd,mdot_aadt_B240106_4956,fwd
mdot_aadt_B240106_4956_rev,mdot_aadt_B240106_4956,rev
mdot_aadt_V2013000490_4957_fwd,mdot_aadt_V2013000490_4957,fwd
mdot_aadt_V2013000490_4957_rev,mdot_aadt_V2013000490_4957,rev
mdot_aadt_B100026_4958_fwd,mdot_aadt_B100026_4958,fwd
mdot_aadt_B100026_4958_rev,mdot_aadt_B100026_4958,rev
mdot_aadt_S2013240261_4959_fwd,mdot_aadt_S2013240261_4959,fwd
mdot_aadt_S2013240261_4959_rev,mdot_aadt_S2013240261_4959,rev
mdot_aadt_B3987_4960_fwd,mdot_aadt_B3987_4960,fwd
mdot_aadt_B3987_4960_rev,mdot_aadt_B3987_4960,rev
mdot_aadt_B1175_4961_fwd,mdot_aadt_B1175_4961,fwd
mdot_aadt_B1175_4961_rev,mdot_aadt_B1175_4961,rev
mdot_aadt_S2012150771_4962_fwd,mdot_aadt_S2012150771_4962,fwd
mdot_aadt_S2012150771_4962_rev,mdot_aadt_S2012150771_4962,rev
mdot_aadt_S2010060008_4963_fwd,mdot_aadt_S2010060008_4963,fwd
mdot_aadt_S2010060008_4963_rev,mdot_aadt_S2010060008_4963,rev
mdot_aadt_V2013000877_4964_fwd,mdot_aadt_V2013000877_4964,fwd
mdot_aadt_V2013000877_4964_rev,mdot_aadt_V2013000877_4964,rev
mdot_aadt_B1418_4965_fwd,mdot_aadt_B1418_4965,fwd
mdot_aadt_B1418_4965_rev,mdot_aadt_B1418_4965,rev
mdot_aadt_S2004160013_4966_fwd,mdot_aadt_S2004160013_4966,fwd
mdot_aadt_S2004160013_4966_rev,mdot_aadt_S2004160013_4966,rev
mdot_aadt_B240177_4967_fwd,mdot_aadt_B240177_4967,fwd
mdot_aadt_B240177_4967_rev,mdot_aadt_B240177_4967,rev
mdot_aadt_B020104_4968_fwd,mdot_aadt_B020104_4968,fwd
mdot_aadt_B020104_4968_rev,mdot_aadt_B020104_4968,rev
mdot_aadt_B3509_4969_fwd,mdot_aadt_B3509_4969,fwd
mdot_aadt_B3509_4969_rev,mdot_aadt_B3509_4969,rev
mdot_aadt_S2010160149_4970_fwd,mdot_aadt_S2010160149_4970,fwd
mdot_aadt_S2010160149_4970_rev,mdot_aadt_S2010160149_4970,rev
mdot_aadt_S2012241353_4971_fwd,mdot_aadt_S2012241353_4971,fwd
mdot_aadt_S2012241353_4971_rev,mdot_aadt_S2012241353_4971,rev
mdot_aadt_B200003_4972_fwd,mdot_aadt_B200003_4972,fwd
mdot_aadt_B200003_4972_rev,mdot_aadt_B200003_4972,rev
mdot_aadt_S2010010070_4973_fwd,mdot_aadt_S2010010070_4973,fwd
mdot_aadt_S2010010070_4973_rev,mdot_aadt_S2010010070_4973,rev
mdot_aadt_S1999210033_4974_fwd,mdot_aadt_S1999210033_4974,fwd
mdot_aadt_S1999210033_4974_rev,mdot_aadt_S1999210033_4974,rev
mdot_aadt_S2005240052_4975_fwd,mdot_aadt_S2005240052_4975,fwd
mdot_aadt_S2005240052_4975_rev,mdot_aadt_S2005240052_4975,rev
mdot_aadt_B3929_4976_fwd,mdot_aadt_B3929_4976,fwd
mdot_aadt_B3929_4976_rev,mdot_aadt_B3929_4976,rev
mdot_aadt_B220041_4977_fwd,mdot_aadt_B220041_4977,fwd
mdot_aadt_B220041_4977_rev,mdot_aadt_B220041_4977,rev
mdot_aadt_S1999100059_4978_fwd,mdot_aadt_S1999100059_4978,fwd
mdot_aadt_S1999100059_4978_rev,mdot_aadt_S1999100059_4978,rev
mdot_aadt_S2005020043_4979_fwd,mdot_aadt_S2005020043_4979,fwd
mdot_aadt_S2005020043_4979_rev,mdot_aadt_S2005020043_4979,rev
mdot_aadt_B1902_4980_fwd,mdot_aadt_B1902_4980,fwd
mdot_aadt_B1902_4980_rev,mdot_aadt_B1902_4980,rev
mdot_aadt_S2002020024_4981_fwd,mdot_aadt_S2002020024_4981,fwd
mdot_aadt_S2002020024_4981_rev,mdot_aadt_S2002020024_4981,rev
mdot_aadt_B0525_4982_fwd,mdot_aadt_B0525_4982,fwd
mdot_aadt_B0525_4982_rev,mdot_aadt_B0525_4982,rev
mdot_aadt_V2013000849_4983_fwd,mdot_aadt_V2013000849_4983,fwd
mdot_aadt_V2013000849_4983_rev,mdot_aadt_V2013000849_4983,rev
mdot_aadt_S2005030013_4984_fwd,mdot_aadt_S2005030013_4984,fwd
mdot_aadt_S2005030013_4984_rev,mdot_aadt_S2005030013_4984,rev
mdot_aadt_S2010160104_4985_fwd,mdot_aadt_S2010160104_4985,fwd
mdot_aadt_S2010160104_4985_rev,mdot_aadt_S2010160104_4985,rev
mdot_aadt_B060063_4986_fwd,mdot_aadt_B060063_4986,fwd
mdot_aadt_B060063_4986_rev,mdot_aadt_B060063_4986,rev
mdot_aadt_S2017030298_4987_fwd,mdot_aadt_S2017030298_4987,fwd
mdot_aadt_S2017030298_4987_rev,mdot_aadt_S2017030298_4987,rev
mdot_aadt_S1999160094_4988_fwd,mdot_aadt_S1999160094_4988,fwd
mdot_aadt_S1999160094_4988_rev,mdot_aadt_S1999160094_4988,rev
mdot_aadt_S2012241404_4989_fwd,mdot_aadt_S2012241404_4989,fwd
mdot_aadt_S2012241404_4989_rev,mdot_aadt_S2012241404_4989,rev
mdot_aadt_S2012150775_4990_fwd,mdot_aadt_S2012150775_4990,fwd
mdot_aadt_S2012150775_4990_rev,mdot_aadt_S2012150775_4990,rev
mdot_aadt_P0055_4991_fwd,mdot_aadt_P0055_4991,fwd
mdot_aadt_P0055_4991_rev,mdot_aadt_P0055_4991,rev
mdot_aadt_S2014210296_4992_fwd,mdot_aadt_S2014210296_4992,fwd
mdot_aadt_S2014210296_4992_rev,mdot_aadt_S2014210296_4992,rev
mdot_aadt_S2009060018_4993_fwd,mdot_aadt_S2009060018_4993,fwd
mdot_aadt_S2009060018_4993_rev,mdot_aadt_S2009060018_4993,rev
mdot_aadt_S2006240047_4994_fwd,mdot_aadt_S2006240047_4994,fwd
mdot_aadt_S2006240047_4994_rev,mdot_aadt_S2006240047_4994,rev
mdot_aadt_S2006010033_4995_fwd,mdot_aadt_S2006010033_4995,fwd
