taz,x,y,lon,lat,out_sr,state,stfips,cntyfips,fipsstco,region
254,-76.92802765,38.90110453,-76.92802765,38.90110453,4326,District of Columbia,11,1,11001,TPB Modeled Region
255,-76.93787098,38.90034844,-76.93787098,38.90034844,4326,District of Columbia,11,1,11001,TPB Modeled Region
256,-76.93597015,38.89404785,-76.93597015,38.89404785,4326,District of Columbia,11,1,11001,TPB Modeled Region
257,-76.94375440,38.89590338,-76.94375440,38.89590338,4326,District of Columbia,11,1,11001,TPB Modeled Region
258,-76.93531597,38.90544145,-76.93531597,38.90544145,4326,District of Columbia,11,1,11001,TPB Modeled Region
259,-76.94466795,38.91027715,-76.94466795,38.91027715,4326,District of Columbia,11,1,11001,TPB Modeled Region
260,-76.95468003,38.92357223,-76.95468003,38.92357223,4326,District of Columbia,11,1,11001,TPB Modeled Region
261,-76.96392460,38.91994682,-76.96392460,38.91994682,4326,District of Columbia,11,1,11001,TPB Modeled Region
262,-76.96463025,38.93050216,-76.96463025,38.93050216,4326,District of Columbia,11,1,11001,TPB Modeled Region
263,-76.97343763,38.92216424,-76.97343763,38.92216424,4326,District of Columbia,11,1,11001,TPB Modeled Region
264,-76.96409654,38.91238419,-76.96409654,38.91238419,4326,District of Columbia,11,1,11001,TPB Modeled Region
265,-76.95574835,38.90167710,-76.95574835,38.90167710,4326,District of Columbia,11,1,11001,TPB Modeled Region
266,-76.97110543,38.90181868,-76.97110543,38.90181868,4326,District of Columbia,11,1,11001,TPB Modeled Region
267,-76.97191808,38.89507393,-76.97191808,38.89507393,4326,District of Columbia,11,1,11001,TPB Modeled Region
268,-76.97871720,38.89611896,-76.97871720,38.89611896,4326,District of Columbia,11,1,11001,TPB Modeled Region
269,-76.97772987,38.90384560,-76.97772987,38.90384560,4326,District of Columbia,11,1,11001,TPB Modeled Region
270,-76.97981145,38.91198616,-76.97981145,38.91198616,4326,District of Columbia,11,1,11001,TPB Modeled Region
271,-76.98528701,38.91388446,-76.98528701,38.91388446,4326,District of Columbia,11,1,11001,TPB Modeled Region
272,-76.98352229,38.90742233,-76.98352229,38.90742233,4326,District of Columbia,11,1,11001,TPB Modeled Region
273,-76.99442531,38.90885288,-76.99442531,38.90885288,4326,District of Columbia,11,1,11001,TPB Modeled Region
274,-76.98665141,38.90394277,-76.98665141,38.90394277,4326,District of Columbia,11,1,11001,TPB Modeled Region
275,-76.98885997,38.89997926,-76.98885997,38.89997926,4326,District of Columbia,11,1,11001,TPB Modeled Region
276,-76.98192058,38.89686637,-76.98192058,38.89686637,4326,District of Columbia,11,1,11001,TPB Modeled Region
277,-76.98715370,38.89610031,-76.98715370,38.89610031,4326,District of Columbia,11,1,11001,TPB Modeled Region
278,-76.99709998,38.89603995,-76.99709998,38.89603995,4326,District of Columbia,11,1,11001,TPB Modeled Region
279,-76.99605372,38.89877649,-76.99605372,38.89877649,4326,District of Columbia,11,1,11001,TPB Modeled Region
280,-76.99605144,38.90136517,-76.99605144,38.90136517,4326,District of Columbia,11,1,11001,TPB Modeled Region
281,-76.99694749,38.90408159,-76.99694749,38.90408159,4326,District of Columbia,11,1,11001,TPB Modeled Region
282,-77.00226248,38.89834097,-77.00226248,38.89834097,4326,District of Columbia,11,1,11001,TPB Modeled Region
283,-77.00618715,38.89985266,-77.00618715,38.89985266,4326,District of Columbia,11,1,11001,TPB Modeled Region
284,-77.01195113,38.89469993,-77.01195113,38.89469993,4326,District of Columbia,11,1,11001,TPB Modeled Region
285,-77.00628646,38.89380117,-77.00628646,38.89380117,4326,District of Columbia,11,1,11001,TPB Modeled Region
286,-77.00324879,38.88981690,-77.00324879,38.88981690,4326,District of Columbia,11,1,11001,TPB Modeled Region
287,-77.00347387,38.88604730,-77.00347387,38.88604730,4326,District of Columbia,11,1,11001,TPB Modeled Region
288,-76.99744562,38.88392414,-76.99744562,38.88392414,4326,District of Columbia,11,1,11001,TPB Modeled Region
289,-76.99512138,38.88592733,-76.99512138,38.88592733,4326,District of Columbia,11,1,11001,TPB Modeled Region
290,-76.99605813,38.88870818,-76.99605813,38.88870818,4326,District of Columbia,11,1,11001,TPB Modeled Region
291,-76.99605424,38.89091682,-76.99605424,38.89091682,4326,District of Columbia,11,1,11001,TPB Modeled Region
292,-76.99529891,38.89370083,-76.99529891,38.89370083,4326,District of Columbia,11,1,11001,TPB Modeled Region
293,-76.98852400,38.88981019,-76.98852400,38.88981019,4326,District of Columbia,11,1,11001,TPB Modeled Region
294,-76.98728027,38.89282101,-76.98728027,38.89282101,4326,District of Columbia,11,1,11001,TPB Modeled Region
295,-76.98300245,38.89015061,-76.98300245,38.89015061,4326,District of Columbia,11,1,11001,TPB Modeled Region
296,-76.98333145,38.88457416,-76.98333145,38.88457416,4326,District of Columbia,11,1,11001,TPB Modeled Region
297,-76.98760506,38.88352444,-76.98760506,38.88352444,4326,District of Columbia,11,1,11001,TPB Modeled Region
298,-76.99560236,38.88084671,-76.99560236,38.88084671,4326,District of Columbia,11,1,11001,TPB Modeled Region
299,-76.98642470,38.87808941,-76.98642470,38.87808941,4326,District of Columbia,11,1,11001,TPB Modeled Region
300,-76.98940038,38.88063588,-76.98940038,38.88063588,4326,District of Columbia,11,1,11001,TPB Modeled Region
301,-76.98833302,38.87519053,-76.98833302,38.87519053,4326,District of Columbia,11,1,11001,TPB Modeled Region
302,-76.98187869,38.87225805,-76.98187869,38.87225805,4326,District of Columbia,11,1,11001,TPB Modeled Region
303,-76.97475211,38.88458183,-76.97475211,38.88458183,4326,District of Columbia,11,1,11001,TPB Modeled Region
304,-76.97479525,38.88269096,-76.97479525,38.88269096,4326,District of Columbia,11,1,11001,TPB Modeled Region
305,-76.97901562,38.88521932,-76.97901562,38.88521932,4326,District of Columbia,11,1,11001,TPB Modeled Region
306,-76.97901190,38.89045182,-76.97901190,38.89045182,4326,District of Columbia,11,1,11001,TPB Modeled Region
307,-76.97401997,38.89028432,-76.97401997,38.89028432,4326,District of Columbia,11,1,11001,TPB Modeled Region
308,-76.96308835,38.88579252,-76.96308835,38.88579252,4326,District of Columbia,11,1,11001,TPB Modeled Region
309,-76.96106780,38.89345281,-76.96106780,38.89345281,4326,District of Columbia,11,1,11001,TPB Modeled Region
310,-76.95105546,38.89216155,-76.95105546,38.89216155,4326,District of Columbia,11,1,11001,TPB Modeled Region
311,-76.95223280,38.88550180,-76.95223280,38.88550180,4326,District of Columbia,11,1,11001,TPB Modeled Region
312,-76.95433200,38.87144363,-76.95433200,38.87144363,4326,District of Columbia,11,1,11001,TPB Modeled Region
313,-76.96418542,38.87361384,-76.96418542,38.87361384,4326,District of Columbia,11,1,11001,TPB Modeled Region
314,-76.96826958,38.87837726,-76.96826958,38.87837726,4326,District of Columbia,11,1,11001,TPB Modeled Region
315,-76.97300373,38.87003905,-76.97300373,38.87003905,4326,District of Columbia,11,1,11001,TPB Modeled Region
316,-76.97525821,38.86605075,-76.97525821,38.86605075,4326,District of Columbia,11,1,11001,TPB Modeled Region
317,-76.96511161,38.86580673,-76.96511161,38.86580673,4326,District of Columbia,11,1,11001,TPB Modeled Region
318,-76.95701635,38.86559373,-76.95701635,38.86559373,4326,District of Columbia,11,1,11001,TPB Modeled Region
319,-76.95416592,38.86104191,-76.95416592,38.86104191,4326,District of Columbia,11,1,11001,TPB Modeled Region
320,-76.96275815,38.85731537,-76.96275815,38.85731537,4326,District of Columbia,11,1,11001,TPB Modeled Region
321,-76.94568431,38.86747639,-76.94568431,38.86747639,4326,District of Columbia,11,1,11001,TPB Modeled Region
322,-76.93700910,38.87755557,-76.93700910,38.87755557,4326,District of Columbia,11,1,11001,TPB Modeled Region
323,-76.94891137,38.87708144,-76.94891137,38.87708144,4326,District of Columbia,11,1,11001,TPB Modeled Region
324,-76.93874212,38.88356968,-76.93874212,38.88356968,4326,District of Columbia,11,1,11001,TPB Modeled Region
325,-76.94515042,38.88656183,-76.94515042,38.88656183,4326,District of Columbia,11,1,11001,TPB Modeled Region
326,-76.94336434,38.89137650,-76.94336434,38.89137650,4326,District of Columbia,11,1,11001,TPB Modeled Region
327,-76.93331306,38.88676457,-76.93331306,38.88676457,4326,District of Columbia,11,1,11001,TPB Modeled Region
328,-76.92831139,38.88578779,-76.92831139,38.88578779,4326,District of Columbia,11,1,11001,TPB Modeled Region
329,-76.92897490,38.89040190,-76.92897490,38.89040190,4326,District of Columbia,11,1,11001,TPB Modeled Region
330,-76.92166937,38.89233777,-76.92166937,38.89233777,4326,District of Columbia,11,1,11001,TPB Modeled Region
331,-76.92563620,38.88351096,-76.92563620,38.88351096,4326,District of Columbia,11,1,11001,TPB Modeled Region
332,-76.92936740,38.87937748,-76.92936740,38.87937748,4326,District of Columbia,11,1,11001,TPB Modeled Region
333,-76.91489433,38.89291989,-76.91489433,38.89291989,4326,District of Columbia,11,1,11001,TPB Modeled Region
334,-77.00104293,38.82703833,-77.00104293,38.82703833,4326,District of Columbia,11,1,11001,TPB Modeled Region
335,-77.00754863,38.82017083,-77.00754863,38.82017083,4326,District of Columbia,11,1,11001,TPB Modeled Region
336,-77.00979016,38.82614430,-77.00979016,38.82614430,4326,District of Columbia,11,1,11001,TPB Modeled Region
337,-77.00516540,38.82708907,-77.00516540,38.82708907,4326,District of Columbia,11,1,11001,TPB Modeled Region
338,-77.01114668,38.83231989,-77.01114668,38.83231989,4326,District of Columbia,11,1,11001,TPB Modeled Region
339,-77.00463914,38.84206078,-77.00463914,38.84206078,4326,District of Columbia,11,1,11001,TPB Modeled Region
340,-77.00383575,38.83605104,-77.00383575,38.83605104,4326,District of Columbia,11,1,11001,TPB Modeled Region
341,-76.99567174,38.83316887,-76.99567174,38.83316887,4326,District of Columbia,11,1,11001,TPB Modeled Region
342,-76.99711930,38.84000297,-76.99711930,38.84000297,4326,District of Columbia,11,1,11001,TPB Modeled Region
343,-76.99119766,38.84179511,-76.99119766,38.84179511,4326,District of Columbia,11,1,11001,TPB Modeled Region
344,-76.98443612,38.83834873,-76.98443612,38.83834873,4326,District of Columbia,11,1,11001,TPB Modeled Region
345,-76.99464157,38.82877166,-76.99464157,38.82877166,4326,District of Columbia,11,1,11001,TPB Modeled Region
346,-76.96768504,38.85333874,-76.96768504,38.85333874,4326,District of Columbia,11,1,11001,TPB Modeled Region
347,-76.97359352,38.84581156,-76.97359352,38.84581156,4326,District of Columbia,11,1,11001,TPB Modeled Region
348,-76.97421298,38.84855923,-76.97421298,38.84855923,4326,District of Columbia,11,1,11001,TPB Modeled Region
349,-76.97850561,38.85142233,-76.97850561,38.85142233,4326,District of Columbia,11,1,11001,TPB Modeled Region
350,-76.97356056,38.85441606,-76.97356056,38.85441606,4326,District of Columbia,11,1,11001,TPB Modeled Region
351,-76.97530037,38.85971000,-76.97530037,38.85971000,4326,District of Columbia,11,1,11001,TPB Modeled Region
352,-76.98395731,38.86285600,-76.98395731,38.86285600,4326,District of Columbia,11,1,11001,TPB Modeled Region
353,-76.98212897,38.85559607,-76.98212897,38.85559607,4326,District of Columbia,11,1,11001,TPB Modeled Region
354,-76.99015186,38.85985943,-76.99015186,38.85985943,4326,District of Columbia,11,1,11001,TPB Modeled Region
355,-76.98956321,38.85552004,-76.98956321,38.85552004,4326,District of Columbia,11,1,11001,TPB Modeled Region
356,-76.98584815,38.85020571,-76.98584815,38.85020571,4326,District of Columbia,11,1,11001,TPB Modeled Region
357,-76.98407326,38.84343096,-76.98407326,38.84343096,4326,District of Columbia,11,1,11001,TPB Modeled Region
358,-76.99191751,38.84921377,-76.99191751,38.84921377,4326,District of Columbia,11,1,11001,TPB Modeled Region
359,-77.00257603,38.84786073,-77.00257603,38.84786073,4326,District of Columbia,11,1,11001,TPB Modeled Region
360,-77.00035222,38.85386396,-77.00035222,38.85386396,4326,District of Columbia,11,1,11001,TPB Modeled Region
361,-77.01098846,38.86638863,-77.01098846,38.86638863,4326,District of Columbia,11,1,11001,TPB Modeled Region
362,-76.99806984,38.85987284,-76.99806984,38.85987284,4326,District of Columbia,11,1,11001,TPB Modeled Region
363,-76.99608161,38.86685187,-76.99608161,38.86685187,4326,District of Columbia,11,1,11001,TPB Modeled Region
364,-76.99452623,38.87342736,-76.99452623,38.87342736,4326,District of Columbia,11,1,11001,TPB Modeled Region
365,-76.99855076,38.87809930,-76.99855076,38.87809930,4326,District of Columbia,11,1,11001,TPB Modeled Region
366,-77.00194348,38.87565819,-77.00194348,38.87565819,4326,District of Columbia,11,1,11001,TPB Modeled Region
367,-77.00219302,38.87247316,-77.00219302,38.87247316,4326,District of Columbia,11,1,11001,TPB Modeled Region
368,-77.00747543,38.87338847,-77.00747543,38.87338847,4326,District of Columbia,11,1,11001,TPB Modeled Region
369,-77.01151051,38.87368184,-77.01151051,38.87368184,4326,District of Columbia,11,1,11001,TPB Modeled Region
370,-77.01214417,38.87788130,-77.01214417,38.87788130,4326,District of Columbia,11,1,11001,TPB Modeled Region
371,-77.01347376,38.88076527,-77.01347376,38.88076527,4326,District of Columbia,11,1,11001,TPB Modeled Region
372,-77.00636983,38.87873896,-77.00636983,38.87873896,4326,District of Columbia,11,1,11001,TPB Modeled Region
373,-77.00402296,38.88259125,-77.00402296,38.88259125,4326,District of Columbia,11,1,11001,TPB Modeled Region
374,-77.01329269,38.88360992,-77.01329269,38.88360992,4326,District of Columbia,11,1,11001,TPB Modeled Region
375,-77.00882627,38.88580242,-77.00882627,38.88580242,4326,District of Columbia,11,1,11001,TPB Modeled Region
376,-77.01058129,38.88982996,-77.01058129,38.88982996,4326,District of Columbia,11,1,11001,TPB Modeled Region
377,-77.01856267,38.88982900,-77.01856267,38.88982900,4326,District of Columbia,11,1,11001,TPB Modeled Region
378,-77.01976386,38.88623432,-77.01976386,38.88623432,4326,District of Columbia,11,1,11001,TPB Modeled Region
379,-77.01496931,38.88620816,-77.01496931,38.88620816,4326,District of Columbia,11,1,11001,TPB Modeled Region
380,-77.01970775,38.88361966,-77.01970775,38.88361966,4326,District of Columbia,11,1,11001,TPB Modeled Region
381,-77.02481294,38.88360193,-77.02481294,38.88360193,4326,District of Columbia,11,1,11001,TPB Modeled Region
382,-77.02640927,38.87903538,-77.02640927,38.87903538,4326,District of Columbia,11,1,11001,TPB Modeled Region
383,-77.02416727,38.88010985,-77.02416727,38.88010985,4326,District of Columbia,11,1,11001,TPB Modeled Region
384,-77.01904083,38.87914408,-77.01904083,38.87914408,4326,District of Columbia,11,1,11001,TPB Modeled Region
385,-77.02011444,38.87442596,-77.02011444,38.87442596,4326,District of Columbia,11,1,11001,TPB Modeled Region
386,-77.01574466,38.87417346,-77.01574466,38.87417346,4326,District of Columbia,11,1,11001,TPB Modeled Region
387,-77.03013153,38.86759404,-77.03013153,38.86759404,4326,District of Columbia,11,1,11001,TPB Modeled Region
388,-77.01741819,38.86601238,-77.01741819,38.86601238,4326,District of Columbia,11,1,11001,TPB Modeled Region
389,-77.01511575,38.85435127,-77.01511575,38.85435127,4326,District of Columbia,11,1,11001,TPB Modeled Region
390,-77.02495779,38.83822993,-77.02495779,38.83822993,4326,District of Columbia,11,1,11001,TPB Modeled Region
391,-77.02909538,38.82532126,-77.02909538,38.82532126,4326,District of Columbia,11,1,11001,TPB Modeled Region
392,-77.03042905,38.80923217,-77.03042905,38.80923217,4326,District of Columbia,11,1,11001,TPB Modeled Region
393,-77.01597595,38.81646962,-77.01597595,38.81646962,4326,District of Columbia,11,1,11001,TPB Modeled Region
394,-77.43753843,39.10678433,-77.43753843,39.10678433,4326,Maryland,24,31,24031,TPB Modeled Region
395,-77.38036454,39.09066572,-77.38036454,39.09066572,4326,Maryland,24,31,24031,TPB Modeled Region
396,-77.31404712,39.06788745,-77.31404712,39.06788745,4326,Maryland,24,31,24031,TPB Modeled Region
397,-77.32005628,39.10023778,-77.32005628,39.10023778,4326,Maryland,24,31,24031,TPB Modeled Region
398,-77.35620433,39.12265541,-77.35620433,39.12265541,4326,Maryland,24,31,24031,TPB Modeled Region
399,-77.31462272,39.14255016,-77.31462272,39.14255016,4326,Maryland,24,31,24031,TPB Modeled Region
400,-77.29622372,39.11839717,-77.29622372,39.11839717,4326,Maryland,24,31,24031,TPB Modeled Region
401,-77.28084657,39.09503106,-77.28084657,39.09503106,4326,Maryland,24,31,24031,TPB Modeled Region
402,-77.27091934,39.12630775,-77.27091934,39.12630775,4326,Maryland,24,31,24031,TPB Modeled Region
403,-77.28141283,39.14363971,-77.28141283,39.14363971,4326,Maryland,24,31,24031,TPB Modeled Region
404,-77.25272759,39.14369132,-77.25272759,39.14369132,4326,Maryland,24,31,24031,TPB Modeled Region
405,-77.25808153,39.13394866,-77.25808153,39.13394866,4326,Maryland,24,31,24031,TPB Modeled Region
406,-77.25561126,39.12503989,-77.25561126,39.12503989,4326,Maryland,24,31,24031,TPB Modeled Region
407,-77.24498809,39.11978628,-77.24498809,39.11978628,4326,Maryland,24,31,24031,TPB Modeled Region
408,-77.23322908,39.13142519,-77.23322908,39.13142519,4326,Maryland,24,31,24031,TPB Modeled Region
