count_id,observed_volume,lon,lat,source_observed_column,route_id,road_name,county,station_desc,location_id,object_id
B0968,24191.00000000,-76.65056733,39.50137195,AADT,03000MD00045  01NN**************,York Rd,Baltimore,Md45-200ft N Of Mccormick Rd,B0968,141
S1999030173,1760.00000000,-76.82431456,39.43888606,AADT,03000RP00795  02SSIS7         06,Ramp 6 Fr Franklin Blvd To Is 795 Sb,Baltimore,Exit 7 Ramp 6 Fr Franklin Blvd Eb To Is 795 Sb,S1999030173,142
B1705,1953.00000000,-77.16164831,38.49201859,AADT,08000MD00006  01EE**************,Port Tobacco Rd,Charles,Md6-.10 Mi W Of Md425,B1705,143
S2006030057,9642.00000000,-76.62768138,39.41724638,AADT,03000RP00695  02NNIS25        01,Ramp 1 Fr Md 139 Nb To Is 695 Wb,Baltimore,Exit 25 Ramp 1 Fr Md 139 Nb To Is 695 Wb,S2006030057,144
B0840,166051.00000000,-76.56739376,38.98382017,AADT,02000IS00595  01EE**************,John Hanson Hwy,Anne Arundel,Is595-.40 Mi E Of Is97,B0840,145
B1335,3722.00000000,-76.58725004,38.54314932,AADT,04000MD00765A 01NN**************,Main St,Calvert,Md765a-.20 Mi N Of Md231,B1335,146
B060096,2000.00000000,-76.98953044,39.55682794,AADT,06000CO00305  01SS**************,Gist Rd,Carroll,Gist Rd-.10 Mi S Of Md32,B060096,147
B030004,25742.00000000,-76.50462747,39.26747689,AADT,03000MD00157  01NN**************,Merritt Blvd,Baltimore,Md157-.10 Mi S Of Holabird Ave/wise Ave,B030004,148
S2011010317,2322.00000000,-78.77857179,39.65349570,AADT,01041MU01290  01NN**************,Fayette St,Allegany,Fayette St -.20 Mile South Of Tilghman St,S2011010317,149
S2010020132,11314.00000000,-76.71842942,39.15958526,AADT,02000RP00100  02WWMD10        01,Ramp 1 Fr Md 713 Nb To Md 100 Wb,Anne Arundel,Exit 10 Ramp 1 Fr Md 713 Nb To Md 100 Wb ,S2010020132,150
B1601,13090.00000000,-76.09692983,39.69421630,AADT,07000US00001  01NN**************,Conowingo Rd,Cecil,Us1-.30 Mi S Of Md273,B1601,151
S2010030179,823.00000000,-76.74076973,39.28603068,AADT,03000RP00695  02SSIS15        09,Ramp 9 Fr Ramp 8 To Us 40 Wb,Baltimore,Exit 15 Ramp 9 Fr Ramp 8 (fr Is 695 Sb) To Us 40 Wb,S2010030179,152
S2012030105,8631.00000000,-76.51390727,39.41156868,AADT,03000CO03807  01SS**************,Cub Hill Rd,Baltimore,Cub Hill Rd - .20 Mile North Of Md 147,S2012030105,153
B2054,674.00000000,-77.44130489,39.25141904,AADT,10000CO00332  01EE**************,Park Mills Rd,Frederick,Park Mills Rd-.20 Mi E Of Md 28,B2054,154
S1998030191,2333.00000000,-76.64536765,39.70503379,AADT,03000RP00083  02SSIS36        06,Ramp 6 Fr Md 439 Eb To Is 83 Sb,Baltimore,Exit 36 Ramp 6 Fr Md 439 Eb To Is 83 Sb,S1998030191,155
B010046,1274.00000000,-78.56737449,39.70475088,AADT,01000MD00948AO01SS**************,Black Valley Rd,Allegany,Md948ao (black Valley Rd)-.10 Mi N Of Md144,B010046,156
S2011020768,7502.00000000,-76.49158508,38.97814601,AADT,02003MU01920  01NN**************,Main St,Anne Arundel,Main St - .10 Mile South Of Md 450 (church Cir),S2011020768,157
S2011020764,3702.00000000,-76.60100864,38.94916695,AADT,02000CO02715  01WW**************,Governor Bridge Rd,Anne Arundel,Governor Bridge Rd - .20 Mile West Of Riva Rd,S2011020764,158
S2010100069,383.00000000,-77.42076906,39.62453639,AADT,10000RP00015  02EEUS29        05,Ramp 5 Fr Ramp 8 (fr Us 15) To Md 77 Eb,Frederick,Exit 29 Ramp 5 Fr Ramp 8 (fr Us 15 Sb) To Md 77 Eb ,S2010100069,159
S2013030332,16160.00000000,-76.62986804,39.41604809,AADT,03000RP00695  02SSIS25        06,Ramp 6 Fr Rp 3 (is 695 Eb) To Md 139 Sb,Baltimore,Exit 25 Ramp 6 Fr Ramp 3 (fr Is 695 Eb) To Md 139 Sb (east Of Ramp 3),S2013030332,160
S2004020054,3423.00000000,-76.48907894,39.01284252,AADT,02000RP00050  02NNUS27        04,Ramp 4 Fr Md 450 Nb To Md 2 Eb,Anne Arundel,Exit 27 Ramp 4 Fr Md 450 Nb To Md 2 Eb,S2004020054,161
S2003070002,2280.00000000,-75.95297129,39.63474984,AADT,07000RP00095  02WWIS100       02,Ramp 2 Fr Ramp 9 (fr Is 95) To Md 272 Nb,Cecil,Exit 100 Ramp 2 Fr Ramp 9 (fr Is 95 Wb) To Md 272 Nb,S2003070002,162
S2010030127,1675.00000000,-76.64594247,39.45529021,AADT,03000RP00083  02EEIS17        03,Ramp 3 Fr Padonia Rd To Ramp 2 (to Is83),Baltimore,Exit 17 Ramp 3 Fr Padonia Rd Wb To Ramp 2 (to Is 83 Nb),S2010030127,163
S2012030084,3383.00000000,-76.49152363,39.36416761,AADT,03000CO04200  01NN**************,Ridge Rd,Baltimore,Ridge Rd - Between Perry Hall Blvd & Heathers Ln,S2012030084,164
S2013040190,6520.00000000,-76.62309772,38.61893166,AADT,04000CO00010  01EE**************,Huntingtown Rd,Calvert,Huntingtown Rd - Between Md 521 & White Marsh Ct,S2013040190,165
B1121,15734.00000000,-76.66169003,39.23388800,AADT,03000IS00895  01NN**************,Harbor Tunnel Thruway,Baltimore,Is895-.30 Mi N Of Is695,B1121,166
S2018020129,6521.00000000,-76.69090834,39.18673344,AADT,02000MD00995  01NN**************,Amtrak Way,Anne Arundel,Md 995 - .15 Mi North Of Md 170,S2018020129,167
B1830,4411.00000000,-75.86067282,38.62875067,AADT,09000MD00331  01NN**************,S Main St,Dorchester,Md331-.10 Mi S Of Md392,B1830,168
B050007,505.00000000,-75.94113234,38.96675362,AADT,05000CO00075  01WW**************,Crouse Mill Rd,Caroline,Crouse Mill Rd-.10 Mi E Of Queen Anne's Co/l,B050007,169
B0617,28372.00000000,-76.61284179,39.18310562,AADT,02000MD00002  01NN**************,Gov Ritchie Hwy,Anne Arundel,Md2-.10 Mi N Of Md270,B0617,170
S2010010044,2170.00000000,-78.71529324,39.67285618,AADT,01000RP00068  02EEIS47        04,Ramp 4 Fr Md 144 Nb To Ramp 5 (to Is 68),Allegany,Exit 47 Ramp 4 Fr Md 144 Nb To Ramp 5 (to Is 68 Eb) ,S2010010044,171
S2014070294,3175.00000000,-75.95163776,39.65209489,AADT,07000CO00411  01EE**************,Warburton Rd,Cecil,Warburton Rd - Between Md 272 & Bouchelle Rd,S2014070294,172
B1583,19711.00000000,-76.96594006,39.36350714,AADT,06000MD00032  01NN**************,Sykesville Rd,Carroll,Md32-.10 Mi N Of Howard Co/l,B1583,173
S2012030162,3141.00000000,-76.51941017,39.25153388,AADT,03000CO05284  01EE**************,Belclare Rd,Baltimore,Belclare Rd - Between Dundalk Ave & Dunran Rd,S2012030162,174
B020016,9611.00000000,-76.66696667,39.22402397,AADT,02000CO00006  01WW**************,W Nursery Rd,Anne Arundel,W Nursery Rd-.10 Mi W Of Hammonds Ferry Rd,B020016,175
S2017030296,3492.00000000,-76.69337733,39.37291787,AADT,03000CO01567  01WW**************,Marnat Rd,Baltimore,Marnat Rd - .05 Mile West Of Sanzo Rd,S2017030296,176
B0917,5875.00000000,-76.51560580,39.29148627,AADT,03000CO08007  01NN**************,North Point Rd,Baltimore,North Point Rd-.20 Mi S Of Md150,B0917,177
B0755,18134.00000000,-76.59898415,39.15518059,AADT,02000MD00648E 01NN**************,Balto Annapolis Blvd,Anne Arundel,Md648e-.10 Mi S Of Md270,B0755,178
S2013060386,1030.00000000,-76.96567512,39.37694964,AADT,06142MU00303  01NN**************,Springfield Ave,Carroll,Springfield Ave - Between Md 32 & Warfield Ave Roundabout,S2013060386,179
S2010030175,3043.00000000,-76.66623513,39.23702953,AADT,03000RP00695  02SSIS9         04,Ramp 4 Fr Ramp 1 To Hollins Ferry Rd Eb,Baltimore,Exit 9 Ramp 4 Fr Ramp 1 (fr Is 695 Nb) To Hollins Ferry Rd Eb,S2010030175,180
S2011030940,2382.00000000,-76.72596164,39.53382299,AADT,03000CO00195  01NN**************,Western Run Rd,Baltimore,Western Run Rd - Between Md 25 & Belfast Rd,S2011030940,181
S2000020157,103831.00000000,-76.73603903,39.17333509,AADT,02000MD00100  01EE**************,No Name,Anne Arundel,Md 100 West Of Md 295,S2000020157,182
B040001,8432.00000000,-76.44276949,38.37144321,AADT,04000MD00765Q 01NN**************,H G Trueman Rd,Calvert,Md765q (hg Truman Rd)-.10 Mi S Of Md760,B040001,183
S2014060307,1475.00000000,-77.13006078,39.40974331,AADT,06000CO00580  01EE**************,Harrisville Rd,Carroll,Harrisville Rd - .10 Mile West Of Md 27,S2014060307,184
S2012030002,9051.00000000,-76.78477148,39.41392482,AADT,03000CO02254  01SS**************,Dolfield Rd S,Baltimore,Dolfield Rd S - .20 Mile South Of Md 940,S2012030002,185
S2017010213,1082.00000000,-78.75863976,39.63203387,AADT,01041MU03370  01SS**************,South St,Allegany,South St - Between Md 51 & Franks La,S2017010213,186
S2000020109,3233.00000000,-76.64374055,39.16482994,AADT,02000RP00097  02EEIS15        06,Ramp 6 Fr Md 176 Eb To Is 97 Sb,Anne Arundel,Exit 15 Ramp 6 Fr Md 176 Eb To Is 97 Sb,S2000020109,187
B0663,9742.00000000,-76.65316069,39.20385945,AADT,02000MD00170  01NN**************,Camp Meade Rd,Anne Arundel,Md170-.10 Mi S Of Md169,B0663,188
S2010100002,1962.00000000,-77.41057590,39.43678118,AADT,10000RP00015  02EEUS16        02,Ramp 2 Fr Ramp 7 To Opossumtown Pike,Frederick,Exit 16 Ramp 2 Fr Ramp 7 (fr Us 15 Wb) To Opossumtown Pike,S2010100002,189
B080101,1362.00000000,-76.87034730,38.59225555,AADT,08000CO00077  01WW**************,Renner Rd,Charles,Renner Rd-.10 Mi W Of Md5,B080101,190
S2003030019,6735.00000000,-76.44606701,39.38056947,AADT,03000RP00095  02WWIS67        07,Ramp 7 Fr Md 43 Wb To Is 95 Sb,Baltimore,Exit 67 Ramp 7 Fr Md 43 Wb To Is 95 Sb (old Alignment),S2003030019,191
S2012030085,2431.00000000,-76.50289843,39.36912399,AADT,03000CO04207  01NN**************,Fitch Ave,Baltimore,Fitch Ave - .10 Mile South Of Rossville Blvd,S2012030085,192
S1999030169,3000.00000000,-76.82335369,39.44274679,AADT,03000RP00795  02NNIS7         01,Ramp 1 Fr Is 795 Nb To Franklin Blvd,Baltimore,Exit 7 Ramp 1 Fr Is 795 Nb To Franklin Blvd Wb,S1999030169,193
B100002,870.00000000,-77.35452366,39.60169690,AADT,10000CO00064  01NN**************,Old Frederick Rd,Frederick,Old Frederick Rd-.20 Mi N Of New Cut Rd,B100002,194
B1182,31852.00000000,-76.66643466,39.41521772,AADT,03000MD00025A 01NN**************,Jones Falls Expwy,Baltimore,Md25a-.30 Mi N Of Is695,B1182,195
B0528,1963.00000000,-78.59653016,39.54166829,AADT,01000MD00051  01EE**************,Oldtown Rd,Allegany,Md51-.10 Mi E Of Wagner Rd,B0528,196
S2006020045,464.00000000,-76.79773386,39.09677264,AADT,02000RP00295  02NNMD2         02,Ramp 2 Fr Md 198 Wb To Md 295 Nb,Anne Arundel,Exit 2 Ramp 2 Fr Md 198 Wb To Md 295 Nb,S2006020045,197
S2012021526,2751.00000000,-76.63432539,38.95989055,AADT,02000CO02716  01EE**************,St George Barber Rd,Anne Arundel,St George Barber Rd Between Rutland Rd & Swann Way,S2012021526,198
B1811,7350.00000000,-75.94102932,38.59176427,AADT,09000MD00016  01EE**************,Mt Holly Rd,Dorchester,Md16-.20 Mi S Of Md392,B1811,199
S1998030193,303.00000000,-76.64082100,39.70537190,AADT,03000RP00083  02NNIS36        03,Ramp 3 Fr Md 439 Wb To Ramp 2 (to Is 83),Baltimore,Exit 36 Ramp 3 Fr Md 439 Eb To Is 83 Nb,S1998030193,200
S2010020053,1603.00000000,-76.69338662,39.10114986,AADT,02000RP00032  02WWMD5         07,Ramp 7 Fr Ramp 2 (fr Md 32 Wb) To Md 170,Anne Arundel,Exit 5 Ramp 7 Fr Ramp 2 (fr Md 32 Wb) To Md 170 Sb,S2010020053,201
B1652,11891.00000000,-75.84982881,39.61166025,AADT,07000MD00279  01NN**************,Elkton Newark Rd,Cecil,Md279-.20 Mi S Of Md545,B1652,202
S2007100083,6251.00000000,-77.35589850,39.32434007,AADT,10000RP00270  02WWIS26        03,Ramp 3 Fr Md 80 Eb To Ramp 2 (to Is 270),Frederick,Exit 26 Ramp 3 Fr Md 80 Eb To Ramp 2 (to Is 270 Nb),S2007100083,203
S2012030004,12121.00000000,-76.44538472,39.24038970,AADT,03000CO05677  01SS**************,North Point Rd,Baltimore,North Point Rd - Between Sparrows Point Rd & Newton Rd,S2012030004,204
S2008020010,9165.00000000,-76.70086867,39.13479400,AADT,02000CO00935  01WW**************,Severn Rd,Anne Arundel,Severn Rd - .10 Mile West Of Md 174,S2008020010,205
S2012030088,13291.00000000,-76.49003377,39.39250282,AADT,03000CO04090  01SS**************,Silver Spring Rd,Baltimore,Silver Spring Rd - .10 Mile North Of Us 1,S2012030088,206
S2011070497,2381.00000000,-76.06721324,39.59552816,AADT,07000RP00095  02NNIS93        01,Ramp 1 Fr Md 222 Nb To Ramp 8 (to Is 95),Cecil,Exit 93 Ramp 1 Fr Md 222 Nb To Ramp 8 (to Is 95 Wb),S2011070497,207
S2011030948,1391.00000000,-76.77256294,39.47701085,AADT,03000CO00447  01SS**************,Bonita Ave,Baltimore,Bonita Ave - .10 Mile South Of Greenspring Ave,S2011030948,208
B0764,11701.00000000,-76.64316975,39.21989229,AADT,02000MD00648E 01NN**************,Balto Annapolis Blvd,Anne Arundel,Md648e-.10 Mi S Of Md168,B0764,209
S2011020835,3772.00000000,-76.50084792,39.05034574,AADT,02000CO02404  01EE**************,Jones Station Rd,Anne Arundel,Jones Station Rd - .10 Mile West Of College Pkwy,S2011020835,210
S2011090576,1072.00000000,-75.94114953,38.54257783,AADT,09000CO00539  01EE**************,Linkwood Rd,Dorchester,Linkwood Rd -.20 Mi East Of Us 50,S2011090576,211
S2017030282,2592.00000000,-76.48430553,39.30299802,AADT,03000CO04977  01SS**************,Virginia Ave,Baltimore,Virginia Ave - .10 Mile North Of Md 150,S2017030282,212
B100057,815.00000000,-77.30957150,39.70299811,AADT,10000CO00043  01NN**************,Harney Rd,Frederick,Harney Rd-.10 Mi N Of Md140,B100057,213
B1033,10765.00000000,-76.77805434,39.26444179,AADT,03000MD00144  01EE**************,Frederick Rd,Baltimore,Md144-.10 Mi E Of Old Frederick Rd,B1033,214
B0583,20511.00000000,-78.65726166,39.69028836,AADT,01000IS00068  01EE**************,National Freeway,Allegany,Is68-.50 Mi W Of Pleasant Valley Rd,B0583,215
S2012031549,1760.00000000,-76.77705977,39.27883771,AADT,03000CO02930  01NN**************,Westchester Ave,Baltimore,Westchester Ave -.10 Mile South Of Rockwell Ave,S2012031549,216
S2006020036,7661.00000000,-76.78677132,39.12354397,AADT,02000CO06107  01NN**************,Guilford Rd,Anne Arundel,Guilford Rd - North Of Roundabout/south Of Brockbridge Rd,S2006020036,217
S2010100031,1793.00000000,-77.42101480,39.62436951,AADT,10000RP00015  02SSUS29        07,Ramp 7 Fr Md 77 Wb To Us 15 Sb,Frederick,Exit 29 Ramp 7 Fr Md 77 Wb To Us 15 Sb,S2010100031,218
P0036,22916.00000000,-75.94451675,38.92186953,AADT,05000MD00404  01EE**************,Shore Hwy,Caroline,Md 404 - .065 Mile West Of Cemetery Rd(atr#36),P0036,219
B1634,6990.00000000,-75.93998085,39.59573136,AADT,07000MD00272  01NN**************,Mauldin Ave (nb Couplet),Cecil,Md272-.40 Mi S Of Md7c (one Way Couplet Nb - Sb See B070025),B1634,220
B1965,23990.00000000,-77.35318997,39.32402834,AADT,10000MD00080  01EE**************,Fingerboard Rd,Frederick,Md80-.20 Mi E Of Is270,B1965,221
S2010030113,603.00000000,-76.50517290,39.37984061,AADT,03000RP00043  02WWMD1         07,Ramp 7 Fr Md 43 Wb To Ramp 6 (to Us 1),Baltimore,Exit 1 Ramp 7 Fr Md 43 Wb To Ramp 6 (to Us 1 Sb) ,S2010030113,222
S2011020883,1692.00000000,-76.51442123,39.15667145,AADT,02000CO01710  01EE**************,Bar Harbor Rd                           ,Anne Arundel,Bar Harbor Rd - .10 Mile East Of Md 173,S2011020883,223
B030029,15091.00000000,-76.72837322,39.37781736,AADT,03000CO01700  01EE**************,Old Court Rd,Baltimore,Old Court Rd-.10 Mi W Of Md140,B030029,224
S2005030045,5563.00000000,-76.47791450,39.32207306,AADT,03000RP00695  02EEMD36        04,Ramp 4 Fr Md 695 Nb To Md 702 Eb,Baltimore,Exit 36 Ramp 4 Fr Md 695 Nb To Md 702 Eb,S2005030045,225
B0938,34980.00000000,-76.76219396,39.35512133,AADT,03000MD00026  01EE**************,Liberty Rd,Baltimore,Md26-.20 Mi E Of Rolling Rd,B0938,226
S2001020072,8183.00000000,-76.68383175,39.18757585,AADT,02000RP00195  02SSIS1         05,Ramp 5 Fr Is 195 Sb To Md 170 Eb,Anne Arundel,Exit 1 Ramp 5 Fr Is 195 Sb To Md 170 Eb,S2001020072,227
S2009090004,1023.00000000,-75.82748497,38.49294383,AADT,09000RP00050  02SSUS95        05,Ramp 5 Fr Md 331 Sb To Us 50 Eb,Dorchester,Exit 95 Ramp 5 Fr Md 331 Sb To Us 50 Eb,S2009090004,228
S2013030243,1210.00000000,-76.49927967,39.31145256,AADT,03000CO05068  01NN**************,Walnut Ave,Baltimore,Walnut Ave - Between Patapsco Ave & Severn Ave,S2013030243,229
S2013100303,2521.00000000,-77.47915107,39.38375303,AADT,10000MD00180  01EE**************,Jefferson Pike,Frederick,Md180-.10 Mile East Of Mt Zion Rd,S2013100303,230
S2006010041,3461.00000000,-78.82963850,39.63617264,AADT,01000RP00068  02EEIS40        02,Ramp 2 Fr Ramp 7 (fr Is 68) To Md 658,Allegany,Exit 40 Ramp 2 From Ramp 7 (from Is 68 Wb) To Md 658 Nb,S2006010041,231
B070029,54.00000000,-75.88176747,39.46212634,AADT,07000CO00384  01EE**************,Mockingbird La,Cecil,Mockingbird La-.05 Mi E Of Glebe Rd,B070029,232
B1964,7434.00000000,-77.36019658,39.32211838,AADT,10000MD00080  01EE**************,Fingerboard Rd,Frederick,Md80-.20 Mi W Of Is270,B1964,233
S2012030068,4801.00000000,-76.44017346,39.29829024,AADT,03000CO04779  01SS**************,Hyde Park Rd,Baltimore,Hyde Park Rd - Between Md 702 & S. Marlyn Ave,S2012030068,234
S2011020777,5152.00000000,-76.65224908,39.05771182,AADT,02000CO01207  01WW**************,Millersville Rd,Anne Arundel,Millersville Rd - .10 Mile East Of Md 3,S2011020777,235
S2010020147,7650.00000000,-76.59761309,39.13274553,AADT,02000RP00100  02EEMD16        06,Ramp 6 Fr Md 100 Eb To Md 2 Sb,Anne Arundel,Exit 16 Ramp 6 Fr Md 100 Eb To Md 2 Sb,S2010020147,236
S2011020783,2082.00000000,-76.67496811,38.99913001,AADT,02000CO04093  01EE**************,Layton St                               ,Anne Arundel,Layton St - Between Md 424 & Crofton Pkwy,S2011020783,237
B0817,14163.00000000,-76.65993910,38.96375508,AADT,02000MD00424  01NN**************,Davidsonville Rd,Anne Arundel,Md424-.30 Mi N Of Is595 (us50),B0817,238
S2011060526,3382.00000000,-76.96208868,39.36893566,AADT,06142MU00245  01WW**************,Raincliffe Rd,Carroll,Raincliffe Rd -.10 Mi E Of Md 32,S2011060526,239
S2013030259,4600.00000000,-76.74740796,39.35005113,AADT,03000RP00695  02SSIS18        05,Ramp 5 Fr Rp 8 (fr Is695 Sb) To Md 26 Eb,Baltimore,Exit 18 Ramp 5 Fr Ramp 8 (fr Is695 Sb) To Md 26 Eb,S2013030259,240
B030106,1035.00000000,-76.49778110,39.40172257,AADT,03000CO03771  01SS**************,Simms Ave,Baltimore,Simms Ave-.10 Mi S Of Magledt Rd,B030106,241
B020081,62250.00000000,-76.52733024,39.05724098,AADT,02000MD00002  01NN**************,Gov Ritchie Hwy,Anne Arundel,Md2-.10 Mi S Of Jones Station Rd ,B020081,242
B1338,29672.00000000,-76.60970230,38.66386307,AADT,04000MD00004  01NN**************,Southern Md Blvd,Calvert,Md4-.10 Mi N Of Md262,B1338,243
B1562,49961.00000000,-76.99354726,39.58770293,AADT,06000MD00140  01NN**************,Baltimore Blvd,Carroll,Md140-.10 Mi S Of Sullivan Rd,B1562,244
B1019,22801.00000000,-76.62637168,39.37349728,AADT,03000MD00139  01NN**************,Charles St,Baltimore,Md139-.10 Mi N Of Balto City Line,B1019,245
B010027,460.00000000,-78.74725806,39.65438246,AADT,01041MU02790  01EE**************,Pine Ave,Allegany,Pine Ave-.10 Mi W Of Md639,B010027,246
S2010020083,8573.00000000,-76.61061132,39.04290991,AADT,02000RP00097  02SSIS5         05,Ramp 5 Fr Is 97 Sb To Ramp 2 (to Md 178),Anne Arundel,Exit 5 Ramp 5 Fr Is 97 Sb To Ramp 2 (to Md 178 Eb) ,S2010020083,247
B0844,53800.00000000,-76.71284174,39.09658468,AADT,02000MD00032  01NN**************,No Name,Anne Arundel,Md32-.40 Mi S Of Md175,B0844,248
S2017040318,192.00000000,-76.42976927,38.32972707,AADT,04000CO01191  01EE**************,Chestnut Dr,Calvert,Chestnut Dr - .05 Mile East Of Md 760,S2017040318,249
S1999100039,210.00000000,-77.58390636,39.35562140,AADT,10000RP00340  02EEUS4         03,Ramp 3 Fr Ramp 6 (fr Us 340) To Md 180,Frederick,Exit 4 Ramp 3 Fr Us 340 Eb To Md 180 Nb,S1999100039,250
S2008030007,700.00000000,-76.67048473,39.63163326,AADT,03000RP00083  02NNIS31        04,Ramp 4 Fr Is 83 Nb To Middletown Rd Eb,Baltimore,Exit 31 Ramp 4 Fr Is 83 Nb To Middletown Rd Eb,S2008030007,251
S2011020882,7730.00000000,-76.51558709,39.15839590,AADT,02000CO01729  01NN**************,Riviera Dr,Anne Arundel,Riviera Dr - Between Md 173 & Greenway Rd,S2011020882,252
S2011031001,3291.00000000,-76.70344345,39.23363167,AADT,03000CO03100  01NN**************,Francis Ave,Baltimore,Francis Ave - Between Selford Rd & Kallan Ct,S2011031001,253
S2003030033,7151.00000000,-76.56622013,39.40081282,AADT,03000RP00695  02SSIS29B       05,Ramp 5 Fr Is 695 Sb To Md 542 Eb,Baltimore,Exit 29b Ramp 5 Fr Is 695 Eb To Md 542 Sb,S2003030033,254
S2014100598,1265.00000000,-77.26051685,39.57705430,AADT,10000CO00511  01SS**************,Good Intent Rd,Frederick,Good Intent Rd - .10 Mi S Of Md 194,S2014100598,255
P0078,196357.00000000,-76.74639111,39.36018804,AADT,03000IS00695  01NN**************,Balto Beltway,Baltimore,Is 695 - 1.03 Miles South Of Is 795 (atr#78),P0078,256
B0553,2724.00000000,-78.84549455,39.70073733,AADT,01000MD00036  01NN**************,Mt Savage Rd,Allegany,Md36-.10 Mi S Of Md47,B0553,257
S2008020035,5815.00000000,-76.70384614,38.81103568,AADT,02000RP00004  02WWMD4         08,Ramp 8 Fr Md 408 Sb To Ramp 1 (to Md 4),Anne Arundel,Exit 4 Ramp 8 Fr Md 408 Sb To Ramp 1 (to Md 4 Wb),S2008020035,258
B0770,32201.00000000,-76.49427303,38.95072065,AADT,02000CO05464  01SS**************,Forest Dr,Anne Arundel,Forest Dr-.10 Mi N Of Hillsmere Dr,B0770,259
B1847,3563.00000000,-75.77309061,38.63238455,AADT,09000MD00392  01EE**************,Harrison Ferry Rd,Dorchester,Md392-.20 Mi W Of Md313,B1847,260
S2010050002,2193.00000000,-75.81917672,38.89545873,AADT,05000RP00404  02SSMD7         01,Ramp 1 Fr Md 313 Nb To Ramp 8 (to Md404),Caroline,Exit 7 Ramp 1 Fr Md 313 Nb To Ramp 8 (to Md 404 Wb),S2010050002,261
S2006020032,3554.00000000,-76.78455802,39.12262241,AADT,02000RP00032  02EEMD11        07,Ramp 7 Fr Ramp 2 (md32) To Guilford Rd,Anne Arundel,Exit 11 Ramp 7 Fr Ramp 2 (fr Md 32) To Guilford Rd,S2006020032,262
