requested_station_id,report_station_id,location,start_date,end_date,day_of_week,duration,report_type_id,count_id,source,report_record_id,report_source,report_values,report_options,itms_station_url
S2010160138,S2009160044,MD 5 at RAMPS 1&amp;2 TO &amp; FR SUITLAND PKWY (including spur),2019-06-04,2019-06-04,Tuesday,24 Hr,17,1495998,SHA,1237079,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2010160138
S2010160155,S2002160130,MD 214 at RAMP 9 FR IS 95 SB/RAMP 1 TO IS 95 SB (including Ramps 6&amp;8),2018-01-16,2018-01-16,Tuesday,24 Hr,17,1439075,SHA,1196770,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2010160155
S2010210049,S2010210049,EXIT 24 RAMP 3 FR RAMP 6 (FR IS 70 EB) TO MD 63 NB,2019-01-16,2019-01-17,Wednesday,48 Hr,12,1480097,SHA,1227096,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2010210049
S2010210048,S2010210048,EXIT 24 RAMP 1 FR MD 63 NB TO RAMP 8 (TO IS 70 WB),2019-01-16,2019-01-17,Wednesday,48 Hr,12,1480090,SHA,1227094,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2010210048
S2010210050,S2010210050,EXIT 24 RAMP 6 FR IS 70 EB TO MD 63 SB,2019-01-16,2019-01-17,Wednesday,48 Hr,12,1480094,SHA,1227099,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2010210050
S2011010311,S2019010004,BOWERY ST at COLLEGE AVE,2019-03-06,2019-03-06,Wednesday,24 Hr,17,1486237,SHA,1229638,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011010311
S2011010311,S2019010004,BOWERY ST at COLLEGE AVE,2019-01-17,2019-01-17,Thursday,24 Hr,17,1480364,SHA,1226833,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011010311
S2011010311,S2016010133,MD 736 at Park Ave/Alley 33/Bowery St,2018-02-13,2018-02-13,Tuesday,24 Hr,17,1442162,SHA,1201443,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011010311
S2011010344,S2018010246,QUEEN CITY DR at HARRISON ST,2018-10-30,2018-10-30,Tuesday,24 Hr,17,1472092,SHA,1221324,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011010344
S2011010344,S2018010247,QUEEN CITY DR at BALTIMORE ST #2,2018-10-30,2018-10-30,Tuesday,24 Hr,17,1472093,SHA,1221325,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011010344
S2011010344,S2014010064,QUEEN CITY DR at RAMP 5 FR IS 68 EB,2018-10-30,2018-10-30,Tuesday,24 Hr,17,1472100,SHA,1221330,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011010344
S2011010344,S2014010063,QUEEN CITY DR at WINSTON ST,2018-10-30,2018-10-30,Tuesday,24 Hr,17,1472366,SHA,1221326,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011010344
S2011020755,S2011020755,ROCKHOLD CREEK RD - .10 MILE SOUTH OF MD 258,2017-11-07,2017-11-08,Tuesday,48 Hr,8,1432718,SHA,1193260,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020755
S2011020607,S2003020037,MD 175 at TOWN CENTER BLVD,2019-02-13,2019-02-13,Wednesday,24 Hr,17,1482420,SHA,1229150,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020607
S2011020607,S2011020607,MD 175 - .30 Mile North of MD 170,2018-11-13,2018-11-14,Tuesday,48 Hr,7,1472831,SHA,1221217,Summary,ClassDetail.rpt|VolumeDetail.rpt,"[{""label"": ""Class Detail"", ""value"": ""ClassDetail.rpt""}, {""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020607
S2011020366,S1998020107,MD 177 at Edwin Raynor Blvd,2019-03-13,2019-03-13,Wednesday,24 Hr,17,1487290,SHA,1231956,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020366
S2011020366,S2011020366,Edwin Raynor Blvd - north of MD 177,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1432487,SHA,1192699,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020366
S2011020713,S2017020460,MD 648H at MAGOTHY BRIDGE RD,2018-01-10,2018-01-10,Wednesday,24 Hr,17,1438002,SHA,1197995,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020713
S2011020713,S2011020713,Magothy Bridge Rd - north of MD 2/Earleigh Heights Rd,2017-10-25,2017-10-26,Wednesday,48 Hr,7,1432884,SHA,1192697,Summary,ClassDetail.rpt|VolumeDetail.rpt,"[{""label"": ""Class Detail"", ""value"": ""ClassDetail.rpt""}, {""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020713
S2011020758,S2011020758,CARVEL RD - .10 MILE NORTH OF TRITON BEACH RD,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432978,SHA,1193323,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020758
S2011020766,S2011020766,EDGEWOOD RD - .20 MILE NORTH OF BAY RIDGE RD,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1433017,SHA,1193340,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020766
S2011020760,S2011020760,TURKEY POINT RD - .10 MILE EAST OF MD 214,2017-10-31,2017-11-01,Tuesday,48 Hr,8,1432811,SHA,1193312,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020760
S2011020764,S2011020764,GOVERNOR BRIDGE RD - .20 MILE WEST OF RIVA RD,2017-10-04,2017-10-05,Wednesday,48 Hr,8,1428782,SHA,1191320,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020764
S2011020762,S2011020762,LONDONTOWN RD - BETWEEN MD 253 &amp; FAIRHILL DR,2017-10-31,2017-11-01,Tuesday,48 Hr,8,1432807,SHA,1193308,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020762
S2011020761,S1993020005,MD 214 at Loch Haven Rd,2018-09-20,2018-09-20,Thursday,24 Hr,17,1462116,SHA,1218309,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020761
S2011020761,S2011020761,LOCH HAVEN RD - BETWEEN MD 214 &amp; HILLMEADE RD,2017-10-31,2017-11-01,Tuesday,48 Hr,8,1432808,SHA,1193309,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020761
S2011020767,S2011020767,CHESAPEAKE AVE - BETWEEN BAY RIDGE AVE &amp; AMERICANA DR,2017-10-17,2017-10-18,Tuesday,48 Hr,8,1430960,SHA,1192762,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020767
S2011020782,S2011020782,FARRELL ST - BETWEEN MD 424 &amp; CROFTON PKWY,2017-10-03,2017-10-04,Tuesday,48 Hr,8,1428916,SHA,1191689,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020782
S2011020787,S2012021559,MD 3 (NB) at Johns Hopkins Rd/Directional Crossover,2018-02-13,2018-02-13,Tuesday,24 Hr,17,1442165,SHA,1201721,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020787
S2011020788,S1999020062,MD 3 at MD 424/Conway Rd,2018-03-08,2018-03-08,Thursday,24 Hr,17,1443147,SHA,1201720,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020788
S2011020791,S2011020791,OLD WAUGH CHAPEL RD - BETWEEN PINEY ORCHARD PKWY &amp; GALLOWAY RD,2017-11-28,2017-11-29,Tuesday,48 Hr,8,1434833,SHA,1189175,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020791
S2011020820,S2011020820,ARUNDEL BEACH RD - BETWEEN MD 2 &amp; LEELYN DR,2017-11-15,2017-11-16,Wednesday,48 Hr,8,1432928,SHA,1192707,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020820
S2011020816,S2004020117,MD 177 at WOODS RD,2018-10-31,2018-10-31,Wednesday,24 Hr,17,1472363,SHA,1221524,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020816
S2011020816,S2011020816,WOODS RD - .10 MILE WEST OF MD 177,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1432420,SHA,1192694,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020816
S2011020821,S2011020821,TRUCK HOUSE RD - BETWEEN BENFIELD RD &amp; MARYFIELD RD,2017-10-18,2017-10-19,Wednesday,48 Hr,8,1430100,SHA,1192704,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020821
S2011020823,S2011020823,CATHERINE AVE - .10 MILE EAST OF MD 648H,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1431130,SHA,1192679,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020823
S2011020813,S2011020813,MAGOTHY BRIDGE RD - .10 MILE NORTH OF EDWIN RAYNOR BLVD,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432486,SHA,1192698,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020813
S2011020825,S2011020825,DUVALL HWY - .10 MILE WEST OF MD 173,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1432409,SHA,1192681,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020825
S2011020822,S2011020822,EDWIN RAYNOR BLVD - .10 MILE NORTH OF MAGOTHY BRIDGE RD,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432497,SHA,1192700,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020822
S2011020824,S1997020036,MD 177 at Catherine Ave,2019-03-13,2019-03-13,Wednesday,24 Hr,17,1486942,SHA,1231764,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020824
S2011020824,S2011020824,CATHERINE AVE - BETWEEN MD 177 &amp; 225TH ST,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432488,SHA,1192680,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020824
S2011020826,S2000020174,MD 2 at Jumpers Hole Rd,2019-03-06,2019-03-06,Wednesday,24 Hr,17,1486853,SHA,1230517,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020826
S2011020826,S2011020826,JUMPERS HOLE RD - .10 MILE NORTH OF ELVATON RD,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1431830,SHA,1192733,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020826
S2011020829,S2011020829,EVERGREEN RD - .10 MILE SOUTH OF BENFIELD RD/ROBINSON RD,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1431573,SHA,1192725,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020829
S2011020830,S2011020830,MCKINSEY RD - .05 MILE WEST OF MD 2,2017-12-06,2017-12-07,Wednesday,48 Hr,8,1434625,SHA,1195984,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020830
S2011020832,S2011020832,JONES STATION RD - BETWEEN MD 648D &amp; MD 2,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432508,SHA,1192708,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020832
S2011020836,S2011020836,MAGO VISTA RD - .10 MILE NORTH OF JONES STATION RD,2017-11-08,2017-11-09,Wednesday,48 Hr,8,1432511,SHA,1192711,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020836
S2011020838,S2018020081,COLLEGE PKWY at SHORE ACRES RD,2018-05-16,2018-05-16,Wednesday,24 Hr,17,1455832,BMC,1208051,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020838
S2011020838,S2011020838,SHORE ACRES RD - BETWEEN COLLEGE PKWY &amp; FRESHFIELDS LA,2017-11-08,2017-11-09,Wednesday,48 Hr,8,1432514,SHA,1192714,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020838
S2011020834,S2018020077,COLLEGE PKWY at PENINSULA FARM RD,2018-05-16,2018-05-16,Wednesday,24 Hr,17,1455831,BMC,1208047,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020834
S2011020834,S2011020834,PENINSULA FARM RD - .10 MILE NORTH OF COLLEGE PKWY,2017-11-08,2017-11-09,Wednesday,48 Hr,8,1432510,SHA,1192710,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020834
S2011020839,S2011020839,ARNOLD RD - BETWEEN MD 2 &amp; BALTO ANNAPOLIS BLVD,2017-11-08,2017-11-09,Wednesday,48 Hr,8,1432520,SHA,1192724,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020839
S2011020841,S2011020841,SHORE ACRES RD - BETWEEN COLLEGE PKWY &amp; JONES STATION RD,2018-08-29,2018-08-30,Wednesday,48 Hr,8,1461106,SHA,1216544,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020841
S2011020843,S2018020082,COLLEGE PKWY at BAY DALE DR,2018-05-16,2018-05-16,Wednesday,24 Hr,17,1455833,BMC,1208052,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020843
S2011020843,S2011020843,BAY DALE DR - BETWEEN COLLEGE PKWY &amp; JONES STATION RD,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432522,SHA,1192729,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020843
S2011020849,S2018020084,COLLEGE PKWY at GREEN HOLLY DR/BROADNECK RD,2018-06-05,2018-06-05,Tuesday,24 Hr,17,1455836,BMC,1208055,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020849
S2011020849,S2011020849,GREEN HOLLY DR - BETWEEN COLLEGE PKWY &amp; DARLOW DR,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432518,SHA,1192719,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020849
S2011020844,S2011020844,BAY DALE DR - .10 MILE NORTH OF OLD MILL BOTTOM RD N.,2017-10-24,2017-10-25,Tuesday,48 Hr,8,1431828,SHA,1192730,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020844
S2011020845,S2011020845,BAY DALE DR - BETWEEN OLD MILL BOTTOM RD N. &amp; US 50,2017-10-24,2017-10-25,Tuesday,48 Hr,8,1431829,SHA,1192731,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020845
