state_code,station_id,direction,latitude,longitude,route,location_text,source_file
24,0P0017,3,38385617,75358354,2,US 50 - .25 Mile West of MD 354 (ATR#17)          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0020,1,39161474,76522219,3,MD 173 - .20 Mile South of Stoney Creek Bridge (AT,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0078,1,39360180,76746389,1,IS 695 - 1.03 Miles South of IS 795 (ATR#78)      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0021,7,39471720,77528251,1,IS 70 - 2.79 Miles East of MD 17 (ATR#21)         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0083,3,38396505,75306840,3,MD 610 - .30 Mile North of MD 346 (ATR#83)        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0024,7,38955895,76678984,1,US 50/IS 595 - 1.34 Miles West of MD 424 (ATR#24) ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0084,1,39065442,75850699,3,MD 313 - .22 Mile South of Queen Anne's County Lin,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0029,1,39210445,76854127,2,US 29 - .31 Mile North of South Entrance Rd (ATR#2,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0032,1,39281939,76731000,1,IS 695 - 100ft South of Ingleside Ave (ATR#32)    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0033,7,39682442,78493740,1,IS 68 - 1.22 Miles East of Old Cumberland Rd (ATR#,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0088,1,39655624,75809562,3,ile East of Oakridge Ct                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0036,1,38922820,75950082,3,.24 MI E OF MD 303                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0042,1,39057347,76527433,3,MD 2 - 211ft South of Jones Station Rd (ATR#42 OBS,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0088,3,39655625,75809562,3,MD 277 - .10 Mile East of Oakridge Ct (ATR#88)    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0091,1,39664764,78889622,3,MD 638 - .13 Mile North of Porter Cemetery Rd (ATR,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0046,1,39312773,76967226,1,.85 MI W OF MD 32                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0049,5,38816980,76948714,1,IS 95 - 50ft South of Temple Hill Rd Overpass (ATR,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0051,1,39227402,76715872,1,IS 95 - .15 Mile North of Howard County Line (ATR#,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0053,3,0,0,1,IS 70 - 1.25 Miles West of IS 695 (ATR#53)        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0085,7,39703194,76635416,3,MD 439 - .44 Mile East of IS 83 (ATR#85)          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0088,7,39655625,75809562,3,MD 277 - .10 Mile East of Oakridge Ct (ATR#88)    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0089,1,38952448,76812699,3,MD 953 - .10 Mile North of Atwell Ave (ATR#89)    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0090,5,39408619,76729504,3,MD 129 - .18 Mile South of MD 130 (ATR#90)        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0091,5,39664764,78889622,3,MD 638 - .13 Mile North of Porter Cemetery Rd (ATR,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010071,5,36667640,81196850,2,0.1 N Rte I-81                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010148,1,37261020,81120780,1,1.60 N Ramp Fr Rt 52/61                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010157,5,36967070,81915190,2,Between SR 80 and Tazewell County Line            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010346,1,37225430,81330020,2,.30 N RT 1520                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010401,1,36716500,81926500,1,I-81 South Shoulder @ MM 20.10                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010445,1,36962980,81070400,1,I-81 North Shoulder @ MM 72.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010566,1,36940920,80973050,1,I-81 North Shoulder @ MM 80.75                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010595,1,36626370,82130870,1,I-81 North Shoulder @ MM 6.9                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020141,1,36769120,80803590,1,2.20 N RAMP FR RT 58                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020335,5,36545590,79904900,2,.01 N RTE 844                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020393,1,37297940,80082910,1,I-81 North Shoulder @ MM 138.2                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020417,1,37317660,80029660,3,0.35 S RAMP FR I-81                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030078,5,37450950,78316240,3,0.55 Mi S. Rte. 633                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030147,1,36933332,79375780,2,0.5 MI N RTE 29 BUS (SOUTHERN INTERSECTION)       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030180,3,37274360,78249000,3,1.40 E RT 745                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030182,3,37169100,78250790,2,0.05 MI E RTE 621                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030232,3,36580540,79243240,2,1.05 MI E RTE 62                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030410,1,37275560,78420280,2,0.45 MI S RTE 628                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040262,3,37509230,77541810,3,0.90 E RT 60 RAMP                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040289,1,37497670,77684400,3,0.9 mi south of US 60                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040291,1,37529580,77696300,3,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040291,5,37529580,77696300,3,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040294,1,37241410,77394960,1,I-95 North Shoulder @ Exit 53                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040482,3,37553830,77402760,1,0.43 mi West of the Creighton Road Overpass       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040489,1,37563790,77454000,1,1.10 Mi N of Ramp Fr SR 301                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040492,1,37552570,77442990,1,I-95 North Shoulder @ Belvidere St                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040513,5,37477340,77304610,1,I-295 East Shoulder @ Exit 25                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040545,3,36670170,78393450,2,0.25 MI E RTE 688 (SKIPWITH RD.)                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040545,7,36670170,78393450,2,0.25 MI E RTE 688 (SKIPWITH RD.)                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040551,1,36558270,78180240,1,0.50 N Ramp Fr Rest Area                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040609,7,37245940,77348270,3,0.20 E MAIN ENT TO FORT LEE                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040725,1,36716500,78111560,1,I-85 North Shoulder @ Exit 12                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050117,1,36809210,77458180,1,I-95 South Shoulder @ Exit 20                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050239,1,36765720,77482150,1,I-95 South Shoulder @ Exit 17 Close to Railroad Un,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050300,3,36752530,76583630,2,0.35 MI E RTE 638                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050405,7,37170250,76478830,3,0.25 MI W RTE 17                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060148,1,38474560,77394260,2,0.75 MS 89-637; Sunnyside Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060300,1,38247320,77507210,1,I-95 SOUTH SHOULDER @ MM 126.8                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060326,1,38351570,77479920,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070014,3,38052400,78481450,2,0.2 MI E ST ANNES ROAD                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070225,3,38021517,78425930,1,I-64 W at ramp to US 250 to Charlottesville MP 124,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070281,3,38869110,77889860,1,I-66 West Shoulder @ MM 26.3                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080236,5,38431530,78872890,1,I-81 North Shoulder @ MM 246.15                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080343,1,39188090,77925620,2,0.8 N RTE 610                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080497,5,38807640,78599710,1,I-81 North Shoulder @ MM 277.25                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090076,1,38949480,77429250,3,SR 28 North Shoulder between mainline and the ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090132,5,38540670,77348920,1,I-95 South Shoulder @ MM 149.9                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090170,5,38718860,77129300,2,0.20 N RT 235 (S INT)                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090212,5,38888990,77159300,2,0.10 N RT 237                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090287,1,38891650,77442930,3,0.46 mi from Willard Road Overpass                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090333,5,38641120,77438730,3,0.30 Mi. South of Independence Hill Dr.           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090385,1,38966880,77179670,1,0.08 mi from ramp from George Washington Memorial ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110027,5,36665890,82059720,1,1.17 mi from Spring Creek Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110043,5,36870080,80872530,1,I-77 South Shoulder @ MM 26                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110048,7,36755510,81881710,5,0.40 E RT 694                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120009,5,37318870,80044990,1,0.5 Mile South SR 419 Electric Road               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120027,5,36620714,80738333,1,I-77 SB 4.76 Mi South of 17-775 Chance Creek Rd   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120028,5,36567720,80744180,1,0.08 mi from merge of parking lots                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120056,1,37162000,80585150,5,0.80 N RT 114                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120063,1,37325800,79964940,3,0.10 N MUNICIPAL DRIVE                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120065,7,36691570,79834110,2,0.1 E HIDDEN FOREST DR                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140001,1,37038560,77389200,1,I-95 South Shoulder @ Exit 37                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140004,5,37824110,77456160,1,I-95 North Median @ MM 96.6                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140008,5,37639910,77452670,1,I-95 SOUTH @ SCOTT RD OVERPASS                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140009,5,37625400,77446930,1,0.45 MI S RMP FR RTE 73 (PARHAM RD.)              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140025,5,37241410,77394960,1,I-95 North Shoulder @ Exit 53                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140030,5,37145040,77355960,1,I-95 South Shoulder @ Exit 45                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140031,5,37117890,77359350,1,1.55 N RAMP FR RT 301/156                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140032,5,37038560,77389200,1,I-95 South Shoulder @ Exit 37                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140039,5,37030650,77637950,1,I-85 South Shoulder @ MM 48.1                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140048,5,36559900,78180420,1,3.05 S Ramp Fr Rte 903                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140049,5,37552640,77485150,1,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140059,5,37196040,77322230,1,I-295 South Shoulder @ Exit 3B                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010005,5,36941140,81010060,1,0.80 S Ramp Fr Exit 77                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140071,7,37658189,77454690,1,I-295 Median centered between US 1 and I-95 sharin,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010009,7,36631670,83481390,2,0.13 mi from 52-684                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010157,1,36967070,81915190,2,Between SR 80 and Tazewell County Line            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140074,7,37678600,77553250,1,I-295 W Median  0.27 Mile West of ramp from US 33 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010562,1,36822700,81533700,1,I-81 South Shoulder @ MM 44.32                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140089,7,37528220,77301740,1,I-64 West shoulder @ MM 199                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140093,7,37494800,77016080,1,I-64 WEST @ EXIT 214                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020092,1,36870820,80449070,2,.1 S RTE 750                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140115,7,37516060,77451640,2,0.30 Mi E of Midlothian Turnpike                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020153,7,37369800,79813220,2,0.10 E RT 652                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140116,3,37625810,77504620,2,0.2 MI W WISTAR ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140117,7,37571570,77481600,2,0.90 E STAPLES MILL RD                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140123,5,37216370,77448950,2,0.35 N RT 226                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140243,5,37550400,77435590,1,I-95 NORTH SHOULDER @ MM75                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140314,5,37226500,77393980,1,I-85 North Exit 68B Ramp Shoulder                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020178,1,37242040,80214200,1,I-81 North Shoulder @ MM 129.7                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020192,5,37224650,79992300,3,.1 N RTE 800                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020233,1,37467700,79812670,1,I-81 North Shoulder @ MM 158                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020267,5,36970080,80390720,3, BETWEEN RT 730 & MONTGOMERY CL ( OLD WIM SITE)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020417,5,37317660,80029660,3,0.35 S RAMP FR I-81                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020509,3,37319170,79875150,2,0.3 E RTE 603                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030194,3,36648290,78997340,2,1.05 MI E RTE 836                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030214,3,37278180,78695330,2,0.1 MI EAST OF RTE 628                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030232,7,36580540,79243240,2,1.05 MI E RTE 62                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030412,1,37316200,78456740,2,0.4 MI N RTE 695                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040001,5,36861970,77841240,1,I-85 North Shoulder @ MM 32.1                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140315,1,37521170,77426800,1,I-95 North Shoulder @ Exit 73                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140331,3,37516730,77253600,1,I-64 West Shoulder @ Exit 200                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150008,5,36649550,77559220,1,I-95 South Shoulder @ MM 7                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040011,3,37359040,77957500,2,0.35 miles from ramp from US 360                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040262,7,37509230,77541810,3,0.90 E RT 60 RAMP                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040270,7,37593690,77546530,3,0.1 MI E FOREST ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040271,1,37665690,77655350,3, 0.6 MI S I-64 EB (GORE)                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040287,1,37639910,77452670,1,I-95 SOUTH @ SCOTT RD OVERPASS                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040316,1,37597290,77466030,1,I-95 South Shoulder @ MM 80                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040349,7,37336130,77328630,3,0.1 E RAMP FR I-295                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040359,1,37325500,77399610,1,0.69 mi from Ramp from Woods Edge Rd              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040377,1,37408562,77553524,3,2.53 mi from SR 10 Iron Bridge Rd                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040410,3,37155340,77715520,2,1.00 MI E RT 622                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040413,1,37201050,77439430,1,1.04 mi from US 1                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040511,3,37541360,77281160,1,I-295 EAST @ EXIT 28                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150067,7,36887160,76228530,1,.2 E RAMP FROM NORVIEW AVE                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040609,3,37245940,77348270,3,0.20 E MAIN ENT TO FORT LEE                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040713,5,37252350,77373870,3,2.40 N RT 36                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040761,3,37402820,77342500,1,4.34 mi from SR 10                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040764,1,37196040,77322230,1,I-295 South Shoulder @ Exit 3B                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040793,1,37198980,77471980,1,I-85 South shoulder @ MM 59                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150070,7,36823210,76194790,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050119,1,36581280,77564630,1,2.55 Mi N of North Carolina State Line            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150096,1,36597240,76378720,2, .08 mi South of Ballahack Rd                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050238,1,36683150,77557060,1,I-95 North Shoulder @ MM 9                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150105,5,36823690,76009250,0,0.20 N CREDLE RD                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050308,3,36857522,76195268,1,0.14 mi from Virginia Beach Blvd Overpass         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150107,3,37181020,76509190,3,0.47 MI EAST OF RICHNECK RD (RTE 636)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050390,3,37326300,76702110,1,2.35 Mi E Ramp Fr SR 199                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150111,1,36551210,76193100,3, 0.1 MI N NC STATE LINE                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060130,7,37965560,76788910,2,0.16 W RTE 646                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150114,1,36889540,76259260,3,0.10 N WILLOW WOOD DR                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060162,1,37983110,77492290,1,I-95 North Shoulder @ MM 108.1                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150114,5,36889540,76259260,3,0.10 N WILLOW WOOD DR                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060164,1,38141360,77506520,1,1.10 N RAMP FR RT 606                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150119,7,36901030,76303610,3,0.01 N Lexan Ave                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
