state_code,station_id,direction,lane,daily_count,hours_observed,latitude,longitude,route,location_text,source_file
51,020220,3,0,7907,24,37301250,79379840,2,.28 Mile West Pisgah Road                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190092,1,0,7890,24,38716730,77165341,3,0.6 N RTE 1                                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030200,5,0,7838,24,37765050,78871020,2,0.01 MI N RTE 29 BUS S (NORTHSIDE LANE)           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150098,5,0,7824,24,36865560,76418680,2,0.30 N FOREST HAVEN LANE                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090212,1,0,7778,24,38888990,77159300,2,0.10 N RT 237                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020153,3,0,7750,24,37369800,79813220,2,0.10 E RT 652                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090027,1,0,7724,24,38890240,77632030,2,1.40 N RT 234                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140113,1,0,7667,24,37252650,77411110,2,0.01 MI S BRANDERS BRIDGE RD                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020153,7,0,7653,24,37369800,79813220,2,0.10 E RT 652                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140049,5,0,7600,24,37552640,77485150,1,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040011,3,0,7465,24,37359040,77957500,2,0.35 miles from ramp from US 360                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020385,5,0,7449,24,37087670,80688750,3,0.25 N RAMP TO I-81                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050356,7,0,7442,24,36936220,76938390,2,0.47 mi west of Drews Avenue                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030277,3,0,7431,24,37324670,79252260,2,0.30 E RT 789                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,615003,5,0,7299,24,36802180,76262950,3,0.09 mi South of Narrow Street                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781249,5,0,7254,24,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030277,7,0,7244,24,37324670,79252260,2,0.30 E RT 789                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,666443,3,0,7243,24,37283080,79944450,2,0.05 W 3 AND 1/2 STREET                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150110,3,0,7208,24,36864910,76239850,3,0.20 W INGLESIDE DR                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020220,7,0,7205,24,37301250,79379840,2,.28 Mile West Pisgah Road                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090027,5,0,7193,24,38890240,77632030,2,1.40 N RT 234                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789737,1,0,7057,24,37521170,77426800,0, 1.53 MI S RAMP TO EXIT 73                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789738,1,0,7057,24,37521170,77426800,0,At gore between Maury St. ramps to I-95 South and ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,920380,1,0,6916,24,36986710,80820860,1,1.0 mi from 98-618                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,615003,1,0,6850,24,36802180,76262950,3,0.09 mi South of Narrow Street                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781100,7,0,6835,24,38019460,78533980,1,I-64 West Shoulder @ MM 118.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150107,7,0,6822,24,37181020,76509190,3,0.47 MI EAST OF RICHNECK RD (RTE 636)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060180,1,0,6803,24,37961000,77436130,3,.05 S RTE 716 (MONCURE DR)                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040609,7,0,6583,24,37245940,77348270,3,0.20 E MAIN ENT TO FORT LEE                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050356,3,0,6562,24,36936220,76938390,2,0.47 mi west of Drews Avenue                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,160009,5,0,6541,24,38323950,77094710,2,1 S RTE 218                                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090141,5,0,6527,24,38801130,77208880,1,1.1 MI FR I-95; I-395 (Springfield Interchange)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781220,5,0,6515,24,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030147,1,0,6494,24,36933332,79375780,2,0.5 MI N RTE 29 BUS (SOUTHERN INTERSECTION)       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781001,3,0,6488,24,37608610,77529590,1,I-64 West Shoulder @ MM 182                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040609,3,0,6392,24,37245940,77348270,3,0.20 E MAIN ENT TO FORT LEE                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080343,1,0,6379,24,39188090,77925620,2,0.8 N RTE 610                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150107,3,0,6349,24,37181020,76509190,3,0.47 MI EAST OF RICHNECK RD (RTE 636)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040011,7,0,6291,24,37359040,77957500,2,0.35 miles from ramp from US 360                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060130,7,0,6258,24,37965560,76788910,2,0.16 W RTE 646                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120060,7,0,6172,24,37331400,79980460,3,.4 Mile North of Ramp to Route 581                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080303,7,0,6141,24,38084870,78935990,2,0.1 E AERO DR                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040273,7,0,6128,24,37676000,77655860,3,I-64 WB at SR-288 NB ramp                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040270,7,0,6123,24,37593690,77546530,3,0.1 MI E FOREST ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080303,3,0,6112,24,38084870,78935990,2,0.1 E AERO DR                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120060,3,0,6080,24,37331400,79980460,3,.4 Mile North of Ramp to Route 581                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080122,3,0,6029,24,37872290,79520840,1,4.90 Mi E of Ramp Fr Rte 780                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030147,5,0,5993,24,36933332,79375780,2,0.5 MI N RTE 29 BUS (SOUTHERN INTERSECTION)       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080343,5,0,5926,24,39188090,77925620,2,0.8 N RTE 610                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150096,1,0,5839,24,36597240,76378720,2, .08 mi South of Ballahack Rd                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665783,3,0,5821,24,37509730,77245260,2, .99 Mi fr  I-295                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789299,1,0,5763,24,37597290,77466030,1,I-95 South Shoulder @ MM 80                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040270,3,0,5723,24,37593690,77546530,3,0.1 MI E FOREST ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180053,7,0,5713,24,37872460,79518940,1,2.75 Mi W of Ramp Fr US 60                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050405,3,0,5699,24,37170250,76478830,3,0.25 MI W RTE 17                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020377,1,0,5697,24,37120890,80657600,2,0.10 N RT 1085                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020377,5,0,5659,24,37120890,80657600,2,0.10 N RT 1085                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050405,7,0,5490,24,37170250,76478830,3,0.25 MI W RTE 17                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789648,1,0,5382,24,38468130,77405270,2,I-95 North Shoulder @ MM 143.8                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150096,5,0,5373,24,36597240,76378720,2, .08 mi South of Ballahack Rd                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020250,3,0,5368,24,36723740,80815820,2, BETWEEN RT 872 & I-77 (OLD WIM SITE)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040274,3,0,5354,24,37676000,77655860,1,0.9 mi from 37-623 Ashland Rd                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030234,3,0,5257,24,36624170,79628610,2,0.20 E RT 622                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030410,1,0,5216,24,37275560,78420280,2,0.45 MI S RTE 628                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789651,1,0,5192,24,37552570,77442990,2,I-95 North Shoulder @ Belvidere St                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020300,7,0,5189,24,37308060,80576670,2,0.4 E RTE 625                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781562,7,0,5177,24,38019770,78435380,2,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080354,1,0,5140,24,39131240,78192130,2,0.63 mi from SR 37 Overpass                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030234,7,0,5128,24,36624170,79628610,2,0.20 E RT 622                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120065,3,0,5116,24,36691570,79834110,2,0.1 E HIDDEN FOREST DR                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070076,1,0,5094,24,38318220,77752020,3,1.28 S Rte. 3                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120065,7,0,5068,24,36691570,79834110,2,0.1 E HIDDEN FOREST DR                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,780983,3,0,5050,24,38019770,78435380,1,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080354,5,0,5015,24,39131240,78192130,2,0.63 mi from SR 37 Overpass                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020250,7,0,5014,24,36723740,80815820,2, BETWEEN RT 872 & I-77 (OLD WIM SITE)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080264,1,0,5011,24,38428030,78919680,3,0.2 MI S RTE 732                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030410,5,0,4982,24,37275560,78420280,2,0.45 MI S RTE 628                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060130,3,0,4963,24,37965560,76788910,2,0.16 W RTE 646                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080264,5,0,4957,24,38428030,78919680,3,0.2 MI S RTE 732                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180102,5,0,4955,24,37797500,79395810,1,0.6 mi from US 11                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110045,5,0,4948,24,36615900,82187160,1,0.50 mi from Key St                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140120,1,0,4926,24,37500070,77446490,2,0.20 S HOPKINS ROAD                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020121,5,0,4913,24,37472560,79881480,2,.25 S RTE 640                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020300,3,0,4833,24,37308060,80576670,2,0.4 E RTE 625                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070016,5,0,4826,24,38690760,77789490,2,0.5 MI S FALMOUTH STREET                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140123,5,0,4803,24,37216370,77448950,2,0.35 N RT 226                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010346,1,0,4776,24,37225430,81330020,2,.30 N RT 1520                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060180,5,0,4744,24,37961000,77436130,3,.05 S RTE 716 (MONCURE DR)                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040329,3,0,4740,24,36702380,78013840,2,0.1 MI E RTE 696 (GHOLSON RD.)                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020282,5,0,4726,24,37124250,79739720,3,0.24 mi West of Lost Mountain Rd                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140104,7,0,4658,24,37201490,77335190,2,0.1 Mi West of SR 106 Courthouse Rd               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020121,1,0,4648,24,37472560,79881480,2,.25 S RTE 640                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795371,1,0,4573,24,37226500,77393980,1,I-85 North Exit 68B Ramp Shoulder                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170017,1,0,4519,24,38487120,77947240,2,0.25 S Rte. 665                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030214,7,0,4485,24,37278180,78695330,2,0.1 MI EAST OF RTE 628                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140120,5,0,4472,24,37500070,77446490,2,0.20 S HOPKINS ROAD                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070076,5,0,4471,24,38318220,77752020,3,1.28 S Rte. 3                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030214,3,0,4461,24,37278180,78695330,2,0.1 MI EAST OF RTE 628                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070016,1,0,4460,24,38690760,77789490,2,0.5 MI S FALMOUTH STREET                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170017,5,0,4437,24,38487120,77947240,2,0.25 S Rte. 665                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020417,1,0,4416,24,37317660,80029660,3,0.35 S RAMP FR I-81                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020417,5,0,4409,24,37317660,80029660,3,0.35 S RAMP FR I-81                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180066,5,0,4372,24,38391060,78705850,5,0.41 mi from US 33                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140104,3,0,4349,24,37201490,77335190,2,0.1 Mi West of SR 106 Courthouse Rd               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180066,1,0,4328,24,38391060,78705850,5,0.41 mi from US 33                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040329,7,0,4327,24,36702380,78013840,2,0.1 MI E RTE 696 (GHOLSON RD.)                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789301,1,0,4229,24,37608180,77452540,1,Just South of overhead VMS south of US 301        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050048,7,0,4223,24,37941200,75526640,3,0.75 E RT 13                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140123,1,0,4204,24,37216370,77448950,2,0.35 N RT 226                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010346,5,0,4185,24,37225430,81330020,2,.30 N RT 1520                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010281,7,0,4180,24,36885140,82304700,2,.95 Mile West Route 65                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020391,1,0,4165,24,37342050,79956310,2,0.1 S WILLIAMSON RD                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120058,5,0,4164,24,37267240,79969770,2, 0.01 S ROANOKE AVE SW                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010281,3,0,4160,24,36885140,82304700,2,.95 Mile West Route 65                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120058,1,0,4083,24,37267240,79969770,2, 0.01 S ROANOKE AVE SW                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020282,1,0,4048,24,37124250,79739720,3,0.24 mi West of Lost Mountain Rd                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010157,1,0,4014,24,36967070,81915190,2,Between SR 80 and Tazewell County Line            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781563,3,0,4012,24,38021517,78425930,2,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020391,5,0,4002,24,37342050,79956310,2,0.1 S WILLIAMSON RD                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789371,5,0,3913,24,37194710,77360630,1,I-95 South Shoulder @ Exit 48                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140219,5,0,3856,24,37552640,77485150,3,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030194,7,0,3787,24,36648290,78997340,2,1.05 MI E RTE 836                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120063,1,0,3750,24,37325800,79964940,3,0.10 N MUNICIPAL DRIVE                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789446,5,0,3744,24,37552640,77485150,1,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120063,5,0,3694,24,37325800,79964940,3,0.10 N MUNICIPAL DRIVE                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030194,3,0,3668,24,36648290,78997340,2,1.05 MI E RTE 836                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787069,5,0,3664,24,36632450,82116900,1,I-81 South Shoulder @ MM 7.7                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789657,5,0,3631,24,37552570,77442990,2,I-95 North Shoulder @ Belvidere St                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781721,1,0,3624,24,37198810,77423240,0,I-85 North @ Exit 65                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787340,1,0,3617,24,38431530,78872890,0,I-81 North Shoulder @ MM 246.15                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030232,7,0,3590,24,36580540,79243240,2,1.05 MI E RTE 62                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,792625,1,0,3580,24,37983110,77492290,1,I-95 North Shoulder @ MM 108.1                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030232,3,0,3568,24,36580540,79243240,2,1.05 MI E RTE 62                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050048,3,0,3483,24,37941200,75526640,3,0.75 E RT 13                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040410,3,0,3430,24,37155340,77715520,2,1.00 MI E RT 622                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150117,3,0,3419,24,37225730,76561020,3,0.85 MI E RTE 637/Crawford Rd                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150117,7,0,3402,24,37225730,76561020,3,0.85 MI E RTE 637/Crawford Rd                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781242,5,0,3389,24,37198810,77423240,1,I-85 North @ Exit 65                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010157,5,0,3377,24,36967070,81915190,2,Between SR 80 and Tazewell County Line            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781021,3,0,3345,24,37497530,77046220,1,New Kent Rest Area Entrance Ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040410,7,0,3298,24,37155340,77715520,2,1.00 MI E RT 622                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787147,5,0,3216,24,38431530,78872890,1,I-81 North Shoulder @ MM 246.15                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787160,5,0,3167,24,39006450,78329380,1,I-81 south @ Exit 298                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030242,5,0,3023,24,37285560,79105830,2,0.70 N RT 24                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030242,1,0,3006,24,37285560,79105830,2,0.70 N RT 24                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010383,1,0,2913,24,36648060,82094180,2,0.10 N RTE 1725                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781520,3,0,2756,24,38019460,78533980,2,I-64 West Shoulder @ MM 118.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795305,5,0,2736,24,37477340,77304610,3,I-295 East Shoulder @ Exit 25                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781138,7,0,2734,24,37498050,77040040,1,New Kent Rest Area Entrance Ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781222,1,0,2731,24,37226500,77393980,1,I-85 North Exit 68B Ramp Shoulder                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789597,5,0,2719,24,37463320,77425550,3,I-95 South Shoulder @ Exit 69                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789409,5,0,2701,24,38314790,77504290,1,FREDERICKSBURG WELCOME CENTER EXIT RAMP           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150094,5,0,2679,24,36569720,76742060,2,0.20 N RT 668                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030182,3,0,2629,24,37169100,78250790,2,0.05 MI E RTE 621                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787190,5,0,2628,24,38869140,78528500,3,I-81 North Shoulder @ MM 283                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,790876,7,0,2605,24,37196040,77322230,2,I-295 South Shoulder @ Exit 3B                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010383,5,0,2599,24,36648060,82094180,2,0.10 N RTE 1725                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795326,1,0,2598,24,37477340,77304610,3,I-295 East Shoulder @ Exit 25                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150094,1,0,2584,24,36569720,76742060,2,0.20 N RT 668                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,788313,5,0,2573,24,37399570,77424630,5,@ Ramp from Willis Rd to I-95 South               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030180,7,0,2566,24,37274360,78249000,3,1.40 E RT 745                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030180,3,0,2561,24,37274360,78249000,3,1.40 E RT 745                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789811,1,0,2536,24,36567720,80744180,1,0.08 mi from merge of parking lots                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040545,3,0,2507,24,36670170,78393450,2,0.25 MI E RTE 688 (SKIPWITH RD.)                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787051,1,0,2427,24,38869140,78528500,1,I-81 North Shoulder @ MM 283                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,791023,1,0,2418,24,36548050,77575020,1,0.04 mi from Exit Rest Area Parking Lot           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040545,7,0,2330,24,36670170,78393450,2,0.25 MI E RTE 688 (SKIPWITH RD.)                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150093,3,0,2322,24,37278200,76631740,5,0.4 MI E SPRINGFIELD ROAD                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030412,5,0,2268,24,37316200,78456740,2,0.4 MI N RTE 695                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,786299,1,0,2260,24,39292980,78082730,5,I-81 North Shoulder @ MM 324                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150093,7,0,2232,24,37278200,76631740,5,0.4 MI E SPRINGFIELD ROAD                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789335,1,0,2231,24,38617729,77297606,1,I-95 NB at accell Lane from Prince William County ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789288,1,0,2217,24,37399570,77424630,1,@ Ramp from Willis Rd to I-95 South               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020267,1,0,2192,24,36970080,80390720,3, BETWEEN RT 730 & MONTGOMERY CL ( OLD WIM SITE)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080058,3,0,2192,24,39096100,78487010,3,.25 W RTE 609                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789443,1,0,2181,24,37552640,77485150,1,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787171,5,0,2169,24,39292980,78082730,1,I-81 North Shoulder @ MM 324                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030182,7,0,2116,24,37169100,78250790,2,0.05 MI E RTE 621                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787038,1,0,2056,24,38353770,78928840,1,I-81 North Shoulder @ MM 239.8                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020267,5,0,2051,24,36970080,80390720,3, BETWEEN RT 730 & MONTGOMERY CL ( OLD WIM SITE)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665590,7,0,2037,24,37548960,77419470,2,0.26 mi from 17th Street                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781103,7,0,2011,24,38021517,78425930,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030166,3,0,1997,24,37527440,78175690,2,2.14 mi from SR 45                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,753448,1,0,1990,24,36604130,78151340,5,I-85 South @ Exit 4                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010009,3,0,1968,24,36631670,83481390,2,0.13 mi from 52-684                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665590,3,0,1958,24,37548960,77419470,2,0.26 mi from 17th Street                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010009,7,0,1957,24,36631670,83481390,2,0.13 mi from 52-684                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
