o_activity,o_tract_fips,d_activity,d_tract_fips,departure_time_minutes,reported_travel_time,travel_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,hov_used,toll_road_used,distance,year,vehicle,tolltransponder,home_tract_fips,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_week,tdate_dow,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,work_tract_fips,student_status,volunteer_status,weight
10,24031700613,2,24033806400,1140,30,4,1,0,1,3,-1,-1,-1,27.925839652,2012.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24031700830,3,2,1,0,1,1,0,1,1,0,3,50,3,71,1,4,2,1,2,1,0,1,24033806400,0,1,160.0
2,24033806400,1,24031700830,1205,40,4,1,0,1,2,-1,-1,-1,27.868147238,2012.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24031700830,3,2,1,0,1,1,0,1,1,0,3,50,3,71,1,4,2,1,2,1,0,1,24033806400,0,1,160.0
1,24031702401,9,24031701505,760,20,4,1,0,1,2,-1,-1,-1,3.0907010757,2005.0,"(Toyota, Prius, 1.0, 4.0)",1.0,24031702401,1,1,3,1,2,2,0,2,2,2,8,45,4,34,1,4,2,1,2,1,0,1,11001005900,0,1,151.0
9,24031701505,5,24031702500,870,15,4,1,0,1,2,-1,-1,-1,3.4631519452,2005.0,"(Toyota, Prius, 1.0, 4.0)",1.0,24031702401,1,1,3,1,2,2,0,2,2,2,8,45,4,34,1,4,2,1,2,1,0,1,11001005900,0,1,151.0
5,24031702500,1,24031702401,915,5,4,1,0,1,3,-1,-1,-1,0.7052263,2005.0,"(Toyota, Prius, 1.0, 4.0)",1.0,24031702401,1,1,3,1,2,2,0,2,2,2,8,45,4,34,1,4,2,1,2,1,0,1,11001005900,0,1,151.0
1,51013101701,18,36000180300,860,555,4,2,0,2,1,-1,-1,1,365.8627581,2010.0,"(Mazda, Mazda3, 1.0, 1.0)",1.0,51013101701,3,2,2,1,2,2,0,2,2,0,7,47,5,41,2,4,2,1,2,1,0,1,-1,1,1,69.0
1,51013101701,2,51059482601,435,45,4,1,0,1,2,-1,-1,-1,23.336499418,2010.0,"(Mazda, Mazda3, 1.0, 1.0)",1.0,51013101701,3,2,2,1,2,2,0,2,2,0,7,47,5,31,1,3,2,1,2,1,0,1,51059482601,0,1,69.0
2,51059482601,1,51013101701,780,30,4,1,0,1,1,-1,-1,-1,23.336499418,2010.0,"(Mazda, Mazda3, 1.0, 1.0)",1.0,51013101701,3,2,2,1,2,2,0,2,2,0,7,47,5,31,1,3,2,1,2,1,0,1,51059482601,0,1,69.0
1,51153901231,9,51059440202,565,50,4,1,0,1,2,-1,-1,-1,17.096848041,2009.0,"(Subaru, Forester, 3.0, 1.0)",1.0,51153901231,1,1,2,0,2,1,0,2,2,2,7,52,2,64,1,4,2,1,2,1,1,0,-1,0,1,37.0
9,51059440202,5,51059491703,690,20,4,1,0,1,2,-1,-1,-1,7.3456303571,2009.0,"(Subaru, Forester, 3.0, 1.0)",1.0,51153901231,1,1,2,0,2,1,0,2,2,2,7,52,2,64,1,4,2,1,2,1,1,0,-1,0,1,37.0
5,51059491703,1,51153901231,780,40,4,1,0,1,1,-1,-1,-1,11.083008008,2009.0,"(Subaru, Forester, 3.0, 1.0)",1.0,51153901231,1,1,2,0,2,1,0,2,2,2,7,52,2,64,1,4,2,1,2,1,1,0,-1,0,1,37.0
1,51013103700,2,51013101401,435,15,4,1,0,1,2,-1,-1,-1,4.8076270577,2013.0,"(Infiniti, JX35, 3.0, 1.0)",1.0,51013103700,1,1,3,1,2,2,0,1,1,2,8,47,1,42,1,4,2,1,2,1,0,1,51013101401,0,1,254.0
2,51013101401,16,51013102802,960,15,4,1,0,1,2,-1,-1,-1,3.1196689631,2013.0,"(Infiniti, JX35, 3.0, 1.0)",1.0,51013103700,1,1,3,1,2,2,0,1,1,2,8,47,1,42,1,4,2,1,2,1,0,1,51013101401,0,1,254.0
16,51013102802,1,51013103700,980,20,4,2,0,2,1,-1,-1,-1,3.2451764431,2013.0,"(Infiniti, JX35, 3.0, 1.0)",1.0,51013103700,1,1,3,1,2,2,0,1,1,2,8,47,1,42,1,4,2,1,2,1,0,1,51013101401,0,1,254.0
1,51013103700,16,51013103502,1050,5,4,1,0,1,4,-1,-1,-1,0.6201769449,2013.0,"(Infiniti, JX35, 3.0, 1.0)",1.0,51013103700,1,1,3,1,2,2,0,1,1,2,8,47,1,42,1,4,2,1,2,1,0,1,51013101401,0,1,254.0
16,51013103502,1,51013103700,1055,5,4,2,0,2,1,-1,-1,-1,0.6201769449,2013.0,"(Infiniti, JX35, 3.0, 1.0)",1.0,51013103700,1,1,3,1,2,2,0,1,1,2,8,47,1,42,1,4,2,1,2,1,0,1,51013101401,0,1,254.0
1,51610500200,18,51610500200,1000,10,4,1,0,1,2,-1,-1,-1,0.852048856,2016.0,"(Ford, Explorer, 3.0, 1.0)",1.0,51610500200,2,1,2,0,2,2,0,2,2,0,5,52,2,37,2,4,2,1,2,1,0,1,51610500100,0,1,81.0
18,51610500200,1,51610500200,1020,10,4,1,0,1,1,-1,-1,-1,0.852048856,2016.0,"(Ford, Explorer, 3.0, 1.0)",1.0,51610500200,2,1,2,0,2,2,0,2,2,0,5,52,2,37,2,4,2,1,2,1,0,1,51610500100,0,1,81.0
1,51610500200,13,51610500300,30,10,4,1,0,1,2,-1,-1,-1,1.7881320474,2016.0,"(Ford, Explorer, 3.0, 1.0)",1.0,51610500200,2,1,2,0,2,2,0,2,2,0,5,52,2,37,2,4,2,1,2,1,0,1,51610500100,0,1,81.0
13,51610500300,1,51610500200,90,10,4,1,0,1,1,-1,-1,-1,1.7881320474,2016.0,"(Ford, Explorer, 3.0, 1.0)",1.0,51610500200,2,1,2,0,2,2,0,2,2,0,5,52,2,37,2,4,2,1,2,1,0,1,51610500100,0,1,81.0
1,24017850708,2,24037876001,505,50,4,1,0,1,-1,-1,-1,-1,44.35831139,-1,"(-1, -1, -1, -1)",-1,24017850708,1,1,1,0,1,1,0,1,0,0,1,53,1,58,1,3,2,1,2,2,0,2,24037875500,0,1,139.0
2,24037876001,2,24037875901,745,15,4,1,0,1,-1,-1,-1,-1,4.68472223,-1,"(-1, -1, -1, -1)",-1,24017850708,1,1,1,0,1,1,0,1,0,0,1,53,1,58,1,3,2,1,2,2,0,2,24037875500,0,1,139.0
2,24037875901,6,24037876001,965,5,4,1,0,1,-1,-1,-1,-1,4.7957621307,-1,"(-1, -1, -1, -1)",-1,24017850708,1,1,1,0,1,1,0,1,0,0,1,53,1,58,1,3,2,1,2,2,0,2,24037875500,0,1,139.0
6,24037876001,14,24017850904,1000,50,4,1,0,1,-1,-1,-1,-1,37.958660473,-1,"(-1, -1, -1, -1)",-1,24017850708,1,1,1,0,1,1,0,1,0,0,1,53,1,58,1,3,2,1,2,2,0,2,24037875500,0,1,139.0
14,24017850904,5,24017850709,1055,25,4,1,0,1,-1,-1,-1,-1,5.4470799927,-1,"(-1, -1, -1, -1)",-1,24017850708,1,1,1,0,1,1,0,1,0,0,1,53,1,58,1,3,2,1,2,2,0,2,24037875500,0,1,139.0
5,24017850709,1,24017850708,1130,20,4,1,0,1,-1,-1,-1,-1,2.332338107,-1,"(-1, -1, -1, -1)",-1,24017850708,1,1,1,0,1,1,0,1,0,0,1,53,1,58,1,3,2,1,2,2,0,2,24037875500,0,1,139.0
1,51059482302,2,51059461802,485,20,4,1,0,1,2,-1,-1,-1,6.4179516202,2008.0,"(Mercedes-Benz, E-Class, 1.0, 1.0)",1.0,51059482302,3,2,1,0,1,1,0,1,1,0,8,53,1,62,2,1,1,1,2,1,0,1,51059461802,0,1,290.0
2,51059461802,1,51059482302,1020,25,4,1,0,1,2,-1,-1,-1,6.4179516202,2008.0,"(Mercedes-Benz, E-Class, 1.0, 1.0)",1.0,51059482302,3,2,1,0,1,1,0,1,1,0,8,53,1,62,2,1,1,1,2,1,0,1,51059461802,0,1,290.0
1,51510200407,18,51510200405,555,10,4,1,0,1,3,-1,-1,-1,1.0127941507,1996.0,"(Volvo, 850 Series, 1.0, 1.0)",2.0,51510200407,3,1,1,0,1,0,0,1,0,0,7,52,3,76,1,2,2,1,2,1,1,0,-1,0,1,136.0
18,51510200405,9,51059450702,570,80,4,1,0,1,3,-1,-1,-1,6.1294934861,1996.0,"(Volvo, 850 Series, 1.0, 1.0)",2.0,51510200407,3,1,1,0,1,0,0,1,0,0,7,52,3,76,1,2,2,1,2,1,1,0,-1,0,1,136.0
9,51059450702,1,51510200407,725,20,4,1,0,1,1,-1,-1,-1,5.1575841218,1996.0,"(Volvo, 850 Series, 1.0, 1.0)",2.0,51510200407,3,1,1,0,1,0,0,1,0,0,7,52,3,76,1,2,2,1,2,1,1,0,-1,0,1,136.0
1,51510200407,5,51510200406,900,10,4,1,0,1,3,-1,-1,-1,0.5886188578,1996.0,"(Volvo, 850 Series, 1.0, 1.0)",2.0,51510200407,3,1,1,0,1,0,0,1,0,0,7,52,3,76,1,2,2,1,2,1,1,0,-1,0,1,136.0
5,51510200406,11,51510200106,950,15,4,1,0,1,3,-1,-1,-1,2.4988835739,1996.0,"(Volvo, 850 Series, 1.0, 1.0)",2.0,51510200407,3,1,1,0,1,0,0,1,0,0,7,52,3,76,1,2,2,1,2,1,1,0,-1,0,1,136.0
11,51510200106,1,51510200407,990,25,4,1,0,1,1,-1,-1,-1,3.0557357621,1996.0,"(Volvo, 850 Series, 1.0, 1.0)",2.0,51510200407,3,1,1,0,1,0,0,1,0,0,7,52,3,76,1,2,2,1,2,1,1,0,-1,0,1,136.0
1,51059482100,5,51059480802,840,15,4,1,0,1,2,-1,-1,-1,2.3587865519,2004.0,"(Chevrolet, Malibu, 1.0, 1.0)",2.0,51059482100,3,1,1,0,1,1,0,1,0,0,5,41,5,79,1,4,2,1,2,1,0,1,51107611002,0,1,291.0
5,51059480802,1,51059482100,910,15,4,1,0,1,2,-1,-1,-1,2.3587865519,2004.0,"(Chevrolet, Malibu, 1.0, 1.0)",2.0,51059482100,3,1,1,0,1,1,0,1,0,0,5,41,5,79,1,4,2,1,2,1,0,1,51107611002,0,1,291.0
1,51059422102,2,51013103402,390,70,4,1,0,1,2,1,-1,-1,18.270893364,2007.0,"(Volkswagen, Jetta, 1.0, 1.0)",2.0,51059422102,1,2,2,0,2,2,0,2,0,2,8,45,4,53,2,4,2,1,2,1,0,1,51013103402,0,1,133.0
2,51013103402,10,51610500300,845,20,4,1,0,1,2,0,-1,-1,8.3143273974,2007.0,"(Volkswagen, Jetta, 1.0, 1.0)",2.0,51059422102,1,2,2,0,2,2,0,2,0,2,8,45,4,53,2,4,2,1,2,1,0,1,51013103402,0,1,133.0
10,51610500300,1,51059422102,915,60,4,1,0,1,1,-1,-1,-1,16.574530076,2007.0,"(Volkswagen, Jetta, 1.0, 1.0)",2.0,51059422102,1,2,2,0,2,2,0,2,0,2,8,45,4,53,2,4,2,1,2,1,0,1,51013103402,0,1,133.0
1,51059422102,2,51059421900,430,20,4,1,0,1,2,-1,-1,-1,5.9057367984,2015.0,"(Volkswagen, GTI, 1.0, 1.0)",2.0,51059422102,1,2,2,0,2,2,0,2,0,2,8,45,4,55,1,1,1,1,2,1,0,1,51059421900,0,1,133.0
2,51059421900,9,51059416200,1030,15,4,1,0,1,2,-1,-1,-1,1.4948168865,2015.0,"(Volkswagen, GTI, 1.0, 1.0)",2.0,51059422102,1,2,2,0,2,2,0,2,0,2,8,45,4,55,1,1,1,1,2,1,0,1,51059421900,0,1,133.0
9,51059416200,1,51059422102,1110,15,4,1,0,1,1,-1,-1,-1,5.4514591876,2015.0,"(Volkswagen, GTI, 1.0, 1.0)",2.0,51059422102,1,2,2,0,2,2,0,2,0,2,8,45,4,55,1,1,1,1,2,1,0,1,51059421900,0,1,133.0
1,24031701509,10,24033807000,690,15,4,1,0,1,2,-1,-1,-1,2.8345953632,2014.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24031701509,1,1,1,0,1,1,0,1,1,0,8,46,3,65,1,4,2,1,2,1,0,1,-1,0,1,182.0
10,24033807000,5,24033807301,810,5,4,1,0,1,2,-1,-1,-1,0.1320858965,2014.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24031701509,1,1,1,0,1,1,0,1,1,0,8,46,3,65,1,4,2,1,2,1,0,1,-1,0,1,182.0
5,24033807301,10,24031701509,830,15,4,1,0,1,2,-1,-1,-1,3.250364711,2014.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24031701509,1,1,1,0,1,1,0,1,1,0,8,46,3,65,1,4,2,1,2,1,0,1,-1,0,1,182.0
10,24031701509,1,24031701509,860,5,4,1,0,1,1,-1,-1,-1,0.6657823988,2014.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24031701509,1,1,1,0,1,1,0,1,1,0,8,46,3,65,1,4,2,1,2,1,0,1,-1,0,1,182.0
1,51059482202,2,51013100900,520,30,4,1,0,1,2,-1,-1,1,16.328580211,2007.0,"(Honda, Civic, 1.0, 1.0)",1.0,51059482202,3,1,1,0,1,1,0,1,1,0,4,47,2,57,1,4,2,1,2,1,0,1,51013100900,0,1,290.0
2,51013100900,8,51059470700,1185,15,4,1,0,1,4,-1,-1,-1,5.102578328,2007.0,"(Honda, Civic, 1.0, 1.0)",1.0,51059482202,3,1,1,0,1,1,0,1,1,0,4,47,2,57,1,4,2,1,2,1,0,1,51013100900,0,1,290.0
8,51059470700,1,51059482202,1205,25,4,1,0,1,2,-1,-1,-1,11.847501203,2007.0,"(Honda, Civic, 1.0, 1.0)",1.0,51059482202,3,1,1,0,1,1,0,1,1,0,4,47,2,57,1,4,2,1,2,1,0,1,51013100900,0,1,290.0
1,24031701001,5,24031700718,775,10,4,1,0,1,2,-1,-1,-1,3.9358971332,2008.0,"(Ford, Escape Hybrid, 3.0, 4.0)",1.0,24031701001,1,1,2,0,2,2,0,2,2,2,8,42,1,57,2,4,2,1,2,1,0,1,-1,0,2,193.0
5,24031700718,1,24031701001,795,15,4,1,0,1,1,-1,-1,-1,3.9358971332,2008.0,"(Ford, Escape Hybrid, 3.0, 4.0)",1.0,24031701001,1,1,2,0,2,2,0,2,2,2,8,42,1,57,2,4,2,1,2,1,0,1,-1,0,2,193.0
1,24031701001,9,24031701218,825,15,4,1,0,1,2,-1,-1,-1,3.0763769562,2008.0,"(Ford, Escape Hybrid, 3.0, 4.0)",1.0,24031701001,1,1,2,0,2,2,0,2,2,2,8,42,1,57,2,4,2,1,2,1,0,1,-1,0,2,193.0
9,24031701218,1,24031701001,880,15,4,1,0,1,1,-1,-1,-1,3.0763769562,2008.0,"(Ford, Escape Hybrid, 3.0, 4.0)",1.0,24031701001,1,1,2,0,2,2,0,2,2,2,8,42,1,57,2,4,2,1,2,1,0,1,-1,0,2,193.0
1,24031701001,2,11001006202,440,50,4,1,0,1,2,1,-1,-1,17.353298945,2008.0,"(Ford, Focus, 1.0, 1.0)",1.0,24031701001,1,1,2,0,2,2,0,2,2,2,8,42,1,61,1,4,2,1,2,1,0,1,11001006202,0,2,193.0
2,11001006202,1,24031701001,1130,40,4,1,0,1,1,-1,-1,-1,17.353298945,2008.0,"(Ford, Focus, 1.0, 1.0)",1.0,24031701001,1,1,2,0,2,2,0,2,2,2,8,42,1,61,1,4,2,1,2,1,0,1,11001006202,0,2,193.0
1,51683910301,16,51683910401,405,5,4,5,0,5,2,-1,-1,-1,1.3258821949,2005.0,"(Jeep, Commander, 3.0, 1.0)",2.0,51683910301,1,1,6,4,2,2,0,2,0,0,8,57,5,33,1,4,2,1,2,1,0,1,51059450601,0,1,695.0
16,51683910401,1,51683910301,415,5,4,1,0,1,1,-1,-1,-1,1.3258821949,2005.0,"(Jeep, Commander, 3.0, 1.0)",2.0,51683910301,1,1,6,4,2,2,0,2,0,0,8,57,5,33,1,4,2,1,2,1,0,1,51059450601,0,1,695.0
1,51683910301,2,51059450601,465,55,4,1,0,1,2,-1,-1,-1,18.788035124,2005.0,"(Jeep, Commander, 3.0, 1.0)",2.0,51683910301,1,1,6,4,2,2,0,2,0,0,8,57,5,33,1,4,2,1,2,1,0,1,51059450601,0,1,695.0
2,51059450601,16,51683910401,1030,65,4,5,0,5,2,-1,-1,-1,20.102445144,2005.0,"(Jeep, Commander, 3.0, 1.0)",2.0,51683910301,1,1,6,4,2,2,0,2,0,0,8,57,5,33,1,4,2,1,2,1,0,1,51059450601,0,1,695.0
16,51683910401,1,51683910301,1105,5,4,5,0,5,1,-1,-1,-1,1.3258821949,2005.0,"(Jeep, Commander, 3.0, 1.0)",2.0,51683910301,1,1,6,4,2,2,0,2,0,0,8,57,5,33,1,4,2,1,2,1,0,1,51059450601,0,1,695.0
1,51107610102,9,51059482203,480,90,4,2,0,2,2,-1,1,-1,32.07082881,2009.0,"(Toyota, Highlander, 3.0, 1.0)",1.0,51107610102,1,1,4,2,3,3,0,4,4,2,8,52,3,49,1,4,2,1,2,1,0,1,-1,0,2,124.0
9,51059482203,1,51107610102,645,45,4,2,0,2,1,-1,-1,-1,32.07082881,2009.0,"(Toyota, Highlander, 3.0, 1.0)",1.0,51107610102,1,1,4,2,3,3,0,4,4,2,8,52,3,49,1,4,2,1,2,1,0,1,-1,0,2,124.0
1,51107610102,2,51107610202,870,25,4,1,0,1,2,-1,-1,-1,18.644008106,2009.0,"(Toyota, Highlander, 3.0, 1.0)",1.0,51107610102,1,1,4,2,3,3,0,4,4,2,8,52,3,49,1,4,2,1,2,1,0,1,-1,0,2,124.0
2,51107610202,16,51107610201,945,10,4,1,0,1,2,-1,-1,-1,3.4390825501,2009.0,"(Toyota, Highlander, 3.0, 1.0)",1.0,51107610102,1,1,4,2,3,3,0,4,4,2,8,52,3,49,1,4,2,1,2,1,0,1,-1,0,2,124.0
16,51107610201,1,51107610102,965,25,4,2,0,2,1,-1,-1,-1,15.232395555,2009.0,"(Toyota, Highlander, 3.0, 1.0)",1.0,51107610102,1,1,4,2,3,3,0,4,4,2,8,52,3,49,1,4,2,1,2,1,0,1,-1,0,2,124.0
1,51107610102,11,51107610800,795,30,4,1,0,1,1,-1,-1,-1,23.206484816,2004.0,"(Nissan, Xterra, 3.0, 1.0)",1.0,51107610102,1,1,4,2,3,3,0,4,4,2,8,52,3,19,1,4,2,1,2,1,6,0,-1,1,1,124.0
11,51107610800,1,51107610102,1050,30,4,1,0,1,1,-1,-1,-1,23.206484816,2004.0,"(Nissan, Xterra, 3.0, 1.0)",1.0,51107610102,1,1,4,2,3,3,0,4,4,2,8,52,3,19,1,4,2,1,2,1,6,0,-1,1,1,124.0
1,51510200107,2,11001007200,390,30,4,1,0,1,2,-1,-1,-1,8.0744470867,2009.0,"(Hyundai, Elantra, 1.0, 1.0)",1.0,51510200107,3,1,1,0,1,1,0,1,1,0,6,45,5,38,1,4,2,1,2,1,0,1,11001007200,0,1,137.0
2,11001007200,6,51013102802,930,40,4,1,0,1,2,-1,-1,-1,8.0837147557,2009.0,"(Hyundai, Elantra, 1.0, 1.0)",1.0,51510200107,3,1,1,0,1,1,0,1,1,0,6,45,5,38,1,4,2,1,2,1,0,1,11001007200,0,1,137.0
6,51013102802,6,51059452801,980,5,4,1,0,1,2,-1,-1,-1,0.8023746855,2009.0,"(Hyundai, Elantra, 1.0, 1.0)",1.0,51510200107,3,1,1,0,1,1,0,1,1,0,6,45,5,38,1,4,2,1,2,1,0,1,11001007200,0,1,137.0
6,51059452801,1,51510200107,995,10,4,1,0,1,2,-1,-1,-1,1.1005294108,2009.0,"(Hyundai, Elantra, 1.0, 1.0)",1.0,51510200107,3,1,1,0,1,1,0,1,1,0,6,45,5,38,1,4,2,1,2,1,0,1,11001007200,0,1,137.0
1,51683910202,6,51153901900,595,10,4,1,0,1,4,-1,-1,-1,1.8680775372,2017.0,"(Toyota, RAV4, 3.0, 4.0)",2.0,51683910202,1,1,2,0,2,0,0,3,0,2,7,42,2,64,1,4,2,1,2,2,1,0,-1,0,2,38.0
6,51153901900,18,51685920100,610,5,4,1,0,1,2,-1,-1,-1,0.8086500894,2017.0,"(Toyota, RAV4, 3.0, 4.0)",2.0,51683910202,1,1,2,0,2,0,0,3,0,2,7,42,2,64,1,4,2,1,2,2,1,0,-1,0,2,38.0
18,51685920100,10,51059480202,620,40,4,1,0,1,2,-1,-1,-1,19.802115049,2017.0,"(Toyota, RAV4, 3.0, 4.0)",2.0,51683910202,1,1,2,0,2,0,0,3,0,2,7,42,2,64,1,4,2,1,2,2,1,0,-1,0,2,38.0
10,51059480202,5,51059491703,750,30,4,1,0,1,2,-1,-1,-1,10.298882679,2017.0,"(Toyota, RAV4, 3.0, 4.0)",2.0,51683910202,1,1,2,0,2,0,0,3,0,2,7,42,2,64,1,4,2,1,2,2,1,0,-1,0,2,38.0
5,51059491703,1,51683910202,845,30,4,1,0,1,1,-1,-1,-1,11.034080824,2017.0,"(Toyota, RAV4, 3.0, 4.0)",2.0,51683910202,1,1,2,0,2,0,0,3,0,2,7,42,2,64,1,4,2,1,2,2,1,0,-1,0,2,38.0
1,51683910202,5,51153901212,750,30,4,1,0,1,2,-1,-1,-1,11.540575718,1993.0,"(Dodge, Dakota, 4.0, 1.0)",2.0,51683910202,1,1,2,0,2,0,0,3,0,2,7,42,2,64,2,4,2,1,2,2,1,0,-1,0,1,38.0
5,51153901212,1,51683910202,810,40,4,1,0,1,1,-1,-1,-1,11.540575718,1993.0,"(Dodge, Dakota, 4.0, 1.0)",2.0,51683910202,1,1,2,0,2,0,0,3,0,2,7,42,2,64,2,4,2,1,2,2,1,0,-1,0,1,38.0
1,11001002102,2,11001001002,490,30,4,1,0,1,2,-1,-1,-1,5.0112854142,2006.0,"(Toyota, RAV4, 3.0, 1.0)",1.0,11001002102,2,1,2,0,2,2,0,1,1,0,7,49,2,29,2,4,2,1,2,1,0,1,11001001002,0,1,94.0
2,11001001002,1,11001002102,1065,30,4,1,0,1,1,-1,-1,-1,5.0112854142,2006.0,"(Toyota, RAV4, 3.0, 1.0)",1.0,11001002102,2,1,2,0,2,2,0,1,1,0,7,49,2,29,2,4,2,1,2,1,0,1,11001001002,0,1,94.0
1,24031702500,10,11001001600,1015,5,4,1,0,1,3,-1,-1,-1,1.0799386237,2008.0,"(Toyota, Yaris, 1.0, 1.0)",1.0,24031702500,3,2,3,1,2,2,0,2,2,0,8,43,4,36,1,2,2,1,2,1,0,1,11001010700,0,2,102.0
10,11001001600,1,24031702500,1105,5,4,1,0,1,2,-1,-1,-1,1.0799386237,2008.0,"(Toyota, Yaris, 1.0, 1.0)",1.0,24031702500,3,2,3,1,2,2,0,2,2,0,8,43,4,36,1,2,2,1,2,1,0,1,11001010700,0,2,102.0
1,24031702500,16,24031702601,430,5,4,2,0,2,2,-1,-1,-1,0.2892060726,2005.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24031702500,3,2,3,1,2,2,0,2,2,0,8,43,4,37,2,2,2,1,2,2,0,1,51013980200,0,2,102.0
16,24031702601,1,24031702500,440,5,4,1,0,1,2,-1,-1,-1,0.2892060726,2005.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24031702500,3,2,3,1,2,2,0,2,2,0,8,43,4,37,2,2,2,1,2,2,0,1,51013980200,0,2,102.0
1,24031702500,16,24031702601,1065,5,4,1,0,1,2,-1,-1,-1,0.2892060726,2005.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24031702500,3,2,3,1,2,2,0,2,2,0,8,43,4,37,2,2,2,1,2,2,0,1,51013980200,0,2,102.0
16,24031702601,10,24031702500,1080,10,4,2,0,2,2,-1,-1,-1,0.3655590536,2005.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24031702500,3,2,3,1,2,2,0,2,2,0,8,43,4,37,2,2,2,1,2,2,0,1,51013980200,0,2,102.0
10,24031702500,1,24031702500,1105,20,4,2,0,2,2,-1,-1,-1,0.4288638549,2005.0,"(Toyota, Corolla, 1.0, 1.0)",1.0,24031702500,3,2,3,1,2,2,0,2,2,0,8,43,4,37,2,2,2,1,2,2,0,1,51013980200,0,2,102.0
1,24031700719,11,24031701007,760,15,4,1,1,2,2,-1,-1,-1,4.7203083314,2008.0,"(Honda, Fit, 1.0, 1.0)",2.0,24031700719,2,1,1,0,1,1,0,1,0,0,7,55,5,41,1,4,2,1,2,1,0,1,11001005800,0,1,57.0
11,24031701007,1,24031700719,825,20,4,1,0,1,1,-1,-1,-1,4.7203083314,2008.0,"(Honda, Fit, 1.0, 1.0)",2.0,24031700719,2,1,1,0,1,1,0,1,0,0,7,55,5,41,1,4,2,1,2,1,0,1,11001005800,0,1,57.0
1,11001004001,2,11001005301,570,15,4,1,0,1,3,-1,-1,-1,0.8666383894,2013.0,"(BMW, Hybrid, 1.0, 4.0)",1.0,11001004001,2,1,2,0,2,2,0,2,2,2,7,50,1,50,1,4,2,1,2,1,0,2,-1,0,2,102.0
2,11001005301,1,11001004001,1095,15,4,1,0,1,3,-1,-1,-1,0.8666383894,2013.0,"(BMW, Hybrid, 1.0, 4.0)",1.0,11001004001,2,1,2,0,2,2,0,2,2,2,7,50,1,50,1,4,2,1,2,1,0,2,-1,0,2,102.0
1,11001004001,4,11001000901,930,25,4,1,0,1,3,-1,-1,-1,3.9615689606,2016.0,"(Subaru, Outback, 3.0, 1.0)",1.0,11001004001,2,1,2,0,2,2,0,2,2,2,7,50,1,47,2,4,2,1,2,1,0,1,-1,0,1,102.0
4,11001000901,5,11001001002,1020,15,4,1,0,1,2,-1,-1,-1,1.9074180965,2016.0,"(Subaru, Outback, 3.0, 1.0)",1.0,11001004001,2,1,2,0,2,2,0,2,2,2,7,50,1,47,2,4,2,1,2,1,0,1,-1,0,1,102.0
5,11001001002,1,11001004001,1070,20,4,1,0,1,3,-1,-1,-1,2.0542421599,2016.0,"(Subaru, Outback, 3.0, 1.0)",1.0,11001004001,2,1,2,0,2,2,0,2,2,2,7,50,1,47,2,4,2,1,2,1,0,1,-1,0,1,102.0
1,24017851302,9,24017851002,960,25,4,1,0,1,2,-1,-1,-1,11.513295752,2005.0,"(GMC, Envoy XL, 3.0, 1.0)",2.0,24017851302,1,1,3,0,3,0,0,3,0,0,6,43,1,74,1,4,2,1,2,1,1,0,-1,0,2,155.0
9,24017851002,1,24017851302,1140,30,4,1,0,1,1,-1,-1,-1,11.513295752,2005.0,"(GMC, Envoy XL, 3.0, 1.0)",2.0,24017851302,1,1,3,0,3,0,0,3,0,0,6,43,1,74,1,4,2,1,2,1,1,0,-1,0,2,155.0
1,54037972701,9,24021775400,495,25,4,1,0,1,2,-1,-1,-1,11.949881089,2011.0,"(Kia, Forte Koup, 1.0, 1.0)",2.0,54037972701,1,1,2,0,2,2,0,3,0,0,7,52,2,54,2,4,2,1,2,1,0,1,24031700901,0,1,103.0
9,24021775400,2,24031700901,595,50,4,1,0,1,2,-1,-1,-1,36.920568822,2011.0,"(Kia, Forte Koup, 1.0, 1.0)",2.0,54037972701,1,1,2,0,2,2,0,3,0,0,7,52,2,54,2,4,2,1,2,1,0,1,24031700901,0,1,103.0
2,24031700901,5,54037972506,1210,55,4,1,0,1,2,-1,-1,-1,49.938328052,2011.0,"(Kia, Forte Koup, 1.0, 1.0)",2.0,54037972701,1,1,2,0,2,2,0,3,0,0,7,52,2,54,2,4,2,1,2,1,0,1,24031700901,0,1,103.0
5,54037972506,1,54037972701,1275,10,4,1,0,1,1,-1,-1,-1,3.9297524219,2011.0,"(Kia, Forte Koup, 1.0, 1.0)",2.0,54037972701,1,1,2,0,2,2,0,3,0,0,7,52,2,54,2,4,2,1,2,1,0,1,24031700901,0,1,103.0
