column,value,count,percentage
distance,5.520323959,1,0.000894%
distance,3.5512953926,1,0.000894%
distance,2.691057689,1,0.000894%
distance,2.2147362234,1,0.000894%
distance,0.4255688895,1,0.000894%
distance,0.044071229,1,0.000894%
distance,2.3880514321,1,0.000894%
distance,6.5491098913,1,0.000894%
distance,3.69918975,1,0.000894%
distance,10.656,1,0.000894%
distance,19.813,1,0.000894%
distance,21.916,1,0.000894%
distance,2.688,1,0.000894%
distance,7.798,1,0.000894%
distance,5.839,1,0.000894%
distance,12.495,1,0.000894%
distance,0.7240109381,1,0.000894%
distance,0.5422944567,1,0.000894%
distance,0.0732815897,1,0.000894%
distance,0.3758348795,1,0.000894%
distance,0.0543480304,1,0.000894%
distance,0.2140219015,1,0.000894%
distance,0.1102633764,1,0.000894%
distance,0.4690147252,1,0.000894%
distance,7.2710966817,1,0.000894%
distance,7.4582213347,1,0.000894%
distance,3.0387346001,1,0.000894%
distance,0.4905123505,1,0.000894%
distance,15.699642201,1,0.000894%
distance,1.1811326298,1,0.000894%
distance,3.0215538189,1,0.000894%
distance,0.5928439444,1,0.000894%
distance,1.1357961877,1,0.000894%
distance,1.4896722546,1,0.000894%
distance,2.9932364824,1,0.000894%
distance,2.795222629,1,0.000894%
distance,0.2612740899,1,0.000894%
distance,1.3204536634,1,0.000894%
distance,0.2150178911,1,0.000894%
distance,1.5060654695,1,0.000894%
distance,16.8856344,1,0.000894%
distance,17.093105908,1,0.000894%
distance,2.5480637808,1,0.000894%
distance,3.8631807136,1,0.000894%
distance,3.8460274465,1,0.000894%
distance,5.8340182512,1,0.000894%
distance,5.817735646,1,0.000894%
distance,4.8353600814,1,0.000894%
distance,3.2858840184,1,0.000894%
distance,0.7662671564,1,0.000894%
distance,4.4207436546,1,0.000894%
distance,3.0649308463,1,0.000894%
distance,4.7996818634,1,0.000894%
distance,2.5916860115,1,0.000894%
distance,5.5055575693,1,0.000894%
distance,5.7526264664,1,0.000894%
distance,5.1790740553,1,0.000894%
distance,1.5634981664,1,0.000894%
distance,13.218461845,1,0.000894%
distance,9.4804973351,1,0.000894%
distance,9.6781922791,1,0.000894%
distance,6.3231813367,1,0.000894%
distance,5.8701303285,1,0.000894%
distance,5.0384925423,1,0.000894%
distance,1.343244971,1,0.000894%
distance,2.0395101489,1,0.000894%
distance,2.5561572725,1,0.000894%
distance,2.5666281744,1,0.000894%
distance,1.7080753532,1,0.000894%
distance,2.9686662503,1,0.000894%
distance,5.1725855662,1,0.000894%
distance,1.1408354071,1,0.000894%
distance,4.28129303,1,0.000894%
distance,0.3474122742,1,0.000894%
distance,42.423655456,1,0.000894%
distance,42.700634209,1,0.000894%
distance,5.123640104,1,0.000894%
distance,0.4887331265,1,0.000894%
distance,9.3332657894,1,0.000894%
distance,25.126921509,1,0.000894%
distance,20.886724298,1,0.000894%
distance,1.0301673482,1,0.000894%
distance,3.656520857,1,0.000894%
distance,4.1578658795,1,0.000894%
distance,13.991610212,1,0.000894%
distance,15.441452128,1,0.000894%
distance,6.6456637995,1,0.000894%
distance,5.0652483944,1,0.000894%
distance,0.2137368192,1,0.000894%
distance,4.8523676059,1,0.000894%
distance,0.0304737215,1,0.000894%
distance,0.0141494317,1,0.000894%
distance,0.7688612423,1,0.000894%
distance,1.3360214035,1,0.000894%
distance,0.5578201597,1,0.000894%
distance,11.140249618,1,0.000894%
distance,4.5947775855,1,0.000894%
distance,7.738724427,1,0.000894%
distance,0.4056616868,1,0.000894%
distance,5.5495080684,1,0.000894%
distance,5.0023113563,1,0.000894%
distance,1.1041160373,1,0.000894%
distance,0.7182203507,1,0.000894%
distance,0.6150088422,1,0.000894%
distance,38.91739803,1,0.000894%
distance,38.836691802,1,0.000894%
distance,6.3422695336,1,0.000894%
distance,3.6202963872,1,0.000894%
distance,2.7761661073,1,0.000894%
distance,5.7987073274,1,0.000894%
distance,6.5827039476,1,0.000894%
distance,0.8337106018,1,0.000894%
distance,2.805,1,0.000894%
distance,26.085,1,0.000894%
distance,1.251983343,1,0.000894%
distance,0.971871824,1,0.000894%
distance,47.31280378,1,0.000894%
distance,4.27949968,1,0.000894%
distance,2.6261380743,1,0.000894%
distance,3.1554322105,1,0.000894%
distance,3.228347237,1,0.000894%
distance,25.34869435,1,0.000894%
distance,34.39610103,1,0.000894%
distance,9.737382292,1,0.000894%
distance,36.425996518,1,0.000894%
distance,3.2400887486,1,0.000894%
distance,5.5823108303,1,0.000894%
distance,27.575211325,1,0.000894%
distance,8.5343875599,1,0.000894%
distance,3.0238153777,1,0.000894%
distance,4.4995657657,1,0.000894%
distance,8.0788632143,1,0.000894%
distance,13.34970223,1,0.000894%
distance,28.05510197,1,0.000894%
distance,4.7211033288,1,0.000894%
distance,8.8267657574,1,0.000894%
distance,12.353074293,1,0.000894%
distance,8.2207465371,1,0.000894%
distance,18.159628302,1,0.000894%
distance,2.9056591172,1,0.000894%
distance,28.508147735,1,0.000894%
distance,8.105,1,0.000894%
distance,2.6171262873,1,0.000894%
distance,1.5045410819,1,0.000894%
distance,1.1443369145,1,0.000894%
distance,0.9412763074,1,0.000894%
distance,1.6746170802,1,0.000894%
distance,6.4334992494,1,0.000894%
distance,0.4375826879,1,0.000894%
distance,6.7988897631,1,0.000894%
distance,4.9570195809,1,0.000894%
distance,0.686784982,1,0.000894%
distance,3.3660573909,1,0.000894%
distance,3.5492457316,1,0.000894%
distance,1.0761067025,1,0.000894%
distance,0.0959226562,1,0.000894%
distance,1.0580526286,1,0.000894%
distance,0.2733547813,1,0.000894%
distance,1.2921051557,1,0.000894%
distance,1.7034066068,1,0.000894%
distance,9.0613864384,1,0.000894%
distance,6.035188963,1,0.000894%
distance,6.0152080867,1,0.000894%
distance,11.127118279,1,0.000894%
distance,6.960836946,1,0.000894%
distance,0.5657240179,1,0.000894%
distance,0.5085147157,1,0.000894%
distance,15.179972224,1,0.000894%
distance,15.296859751,1,0.000894%
distance,1.1180267701,1,0.000894%
distance,6.9628891991,1,0.000894%
distance,0.8877629567,1,0.000894%
distance,7.6587188059,1,0.000894%
distance,9.6411806661,1,0.000894%
distance,8.0648443328,1,0.000894%
distance,1.6910767293,1,0.000894%
distance,19.046966673,1,0.000894%
distance,5.426898682,1,0.000894%
distance,19.010299924,1,0.000894%
distance,1.419621495,1,0.000894%
distance,3.1533669379,1,0.000894%
distance,0.7136119541,1,0.000894%
distance,24.118197354,1,0.000894%
distance,2.3248660867,1,0.000894%
distance,25.77461727,1,0.000894%
distance,1.4395815667,1,0.000894%
distance,4.9097629474,1,0.000894%
distance,6.5856962313,1,0.000894%
distance,7.0459687859,1,0.000894%
distance,6.3359183865,1,0.000894%
distance,2.866354657,1,0.000894%
distance,0.664919233,1,0.000894%
distance,2.530799129,1,0.000894%
distance,20.218513839,1,0.000894%
distance,0.7831061995,1,0.000894%
distance,2.1030863746,1,0.000894%
distance,1.6156299998,1,0.000894%
distance,20.126638912,1,0.000894%
distance,26.875434269,1,0.000894%
distance,14.093075551,1,0.000894%
distance,12.783095118,1,0.000894%
distance,2.3670933703,1,0.000894%
distance,2.7324426388,1,0.000894%
distance,4.6812166778,1,0.000894%
distance,19.538755898,1,0.000894%
distance,3.9976443216,1,0.000894%
distance,3.9037198656,1,0.000894%
distance,3.3598080932,1,0.000894%
distance,18.900480701,1,0.000894%
distance,4.3457164943,1,0.000894%
distance,3.8813910245,1,0.000894%
distance,5.122014808,1,0.000894%
distance,8.5951303088,1,0.000894%
distance,0.0135764868,1,0.000894%
distance,0.3781654865,1,0.000894%
distance,2.049271656,1,0.000894%
distance,2.3214641455,1,0.000894%
distance,4.4277992884,1,0.000894%
distance,1.5111521907,1,0.000894%
distance,4.9675770258,1,0.000894%
distance,7.2955539405,1,0.000894%
distance,3.3088973021,1,0.000894%
distance,3.8847730202,1,0.000894%
distance,7.2069362104,1,0.000894%
distance,4.4129999493,1,0.000894%
distance,0.3528317404,1,0.000894%
distance,0.1698365505,1,0.000894%
distance,3.8616849308,1,0.000894%
distance,19.454678358,1,0.000894%
distance,6.5196812339,1,0.000894%
distance,7.0344441556,1,0.000894%
distance,6.1965324183,1,0.000894%
distance,5.9856411901,1,0.000894%
distance,3.0107407085,1,0.000894%
distance,6.9859306853,1,0.000894%
distance,11.601144499,1,0.000894%
distance,8.8786808736,1,0.000894%
distance,0.3135946417,1,0.000894%
distance,8.5651612123,1,0.000894%
distance,7.9464327873,1,0.000894%
distance,9.1985349968,1,0.000894%
distance,1.2789166826,1,0.000894%
distance,38.223999657,1,0.000894%
distance,2.2887486457,1,0.000894%
distance,35.954308427,1,0.000894%
distance,17.24191642,1,0.000894%
distance,20.787564403,1,0.000894%
distance,4.9556238057,1,0.000894%
distance,1.161451321,1,0.000894%
distance,0.2177495807,1,0.000894%
distance,4.1430118319,1,0.000894%
distance,0.5694712905,1,0.000894%
distance,4.0134837712,1,0.000894%
distance,0.3312216678,1,0.000894%
distance,0.0583129865,1,0.000894%
distance,0.3164012489,1,0.000894%
distance,1.0691651823,1,0.000894%
distance,0.9983897442,1,0.000894%
distance,1.2177229273,1,0.000894%
distance,3.2917922022,1,0.000894%
distance,1.2074924904,1,0.000894%
distance,2.5689395312,1,0.000894%
distance,0.2948646558,1,0.000894%
distance,0.4280048259,1,0.000894%
distance,40.686961172,1,0.000894%
distance,16.30727851,1,0.000894%
distance,45.114279576,1,0.000894%
distance,3.1010978141,1,0.000894%
distance,3.3944488619,1,0.000894%
distance,0.7172826399,1,0.000894%
distance,0.013245894,1,0.000894%
distance,53.4021856,1,0.000894%
distance,1.7480374642,1,0.000894%
distance,54.227043723,1,0.000894%
distance,63.934409199,1,0.000894%
distance,40.054307965,1,0.000894%
distance,1.9155200175,1,0.000894%
distance,21.530867958,1,0.000894%
distance,7.8417262242,1,0.000894%
distance,1.2178507973,1,0.000894%
distance,0.3705686377,1,0.000894%
distance,0.700964062,1,0.000894%
distance,28.679415649,1,0.000894%
distance,27.345162649,1,0.000894%
distance,1.3353141098,1,0.000894%
distance,12.206480974,1,0.000894%
distance,12.27491856,1,0.000894%
distance,15.869067728,1,0.000894%
distance,15.427683622,1,0.000894%
distance,0.8118425695,1,0.000894%
distance,4.2181823024,1,0.000894%
distance,4.6827858372,1,0.000894%
distance,2.9306960178,1,0.000894%
distance,1.333422396,1,0.000894%
distance,1.6839735449,1,0.000894%
distance,1.2898940802,1,0.000894%
distance,48.705999209,1,0.000894%
distance,46.558956925,1,0.000894%
distance,2.1733319597,1,0.000894%
distance,26.028,1,0.000894%
distance,25.265,1,0.000894%
distance,9.728,1,0.000894%
distance,8.236,1,0.000894%
distance,1.726,1,0.000894%
distance,13.313,1,0.000894%
distance,1.36,1,0.000894%
distance,14.005548613,1,0.000894%
distance,1.5519261676,1,0.000894%
distance,15.025157703,1,0.000894%
distance,1.0336951962,1,0.000894%
distance,1.5012362745,1,0.000894%
distance,0.1880346534,1,0.000894%
distance,0.0582890849,1,0.000894%
distance,1.5016837027,1,0.000894%
distance,1.6656422389,1,0.000894%
distance,2.9730323606,1,0.000894%
distance,1.4144471006,1,0.000894%
distance,2.9267546441,1,0.000894%
distance,34.275164509,1,0.000894%
distance,23.781065781,1,0.000894%
distance,16.759492171,1,0.000894%
distance,5.481,1,0.000894%
distance,9.542,1,0.000894%
distance,1.7587695655,1,0.000894%
distance,4.9304813746,1,0.000894%
distance,6.9737960257,1,0.000894%
distance,0.9157068973,1,0.000894%
distance,2.3974833262,1,0.000894%
distance,1.7665368843,1,0.000894%
distance,1.2510609099,1,0.000894%
distance,0.0169006028,1,0.000894%
distance,1.4142391909,1,0.000894%
distance,0.517450659,1,0.000894%
distance,2.0662277271,1,0.000894%
distance,1.6976831927,1,0.000894%
distance,2.1046690268,1,0.000894%
distance,0.7804166083,1,0.000894%
distance,31.216582547,1,0.000894%
distance,31.218636615,1,0.000894%
distance,0.9399219379,1,0.000894%
distance,0.9568117424,1,0.000894%
distance,7.9718903367,1,0.000894%
distance,0.2514184211,1,0.000894%
distance,8.025555417,1,0.000894%
distance,2.9977036684,1,0.000894%
distance,3.853459952,1,0.000894%
distance,2.0607597518,1,0.000894%
distance,2.238453236,1,0.000894%
distance,1.8981490449,1,0.000894%
distance,37.777352178,1,0.000894%
distance,38.697621859,1,0.000894%
distance,1.0026381,1,0.000894%
distance,3.0618386596,1,0.000894%
distance,0.2347604402,1,0.000894%
distance,2.1034896251,1,0.000894%
distance,1.2619542706,1,0.000894%
distance,4.7048451441,1,0.000894%
distance,1.0691564836,1,0.000894%
distance,25.017950927,1,0.000894%
distance,23.25180733,1,0.000894%
distance,13.819197264,1,0.000894%
distance,7.1963941107,1,0.000894%
distance,7.2570427031,1,0.000894%
distance,0.062904642,1,0.000894%
distance,12.793642095,1,0.000894%
distance,12.169505839,1,0.000894%
distance,10.585856003,1,0.000894%
distance,4.6769323831,1,0.000894%
distance,4.083387258,1,0.000894%
distance,1.488747494,1,0.000894%
distance,1.1308449132,1,0.000894%
distance,0.0843020922,1,0.000894%
distance,0.0360352905,1,0.000894%
distance,0.1288391721,1,0.000894%
distance,0.2420982592,1,0.000894%
distance,1.0930580811,1,0.000894%
distance,0.2722891963,1,0.000894%
distance,5.8421563137,1,0.000894%
distance,9.7678215505,1,0.000894%
distance,2.185230039,1,0.000894%
distance,13.119078591,1,0.000894%
distance,12.906101882,1,0.000894%
distance,10.145476808,1,0.000894%
distance,4.6549826894,1,0.000894%
distance,1.217855582,1,0.000894%
distance,0.963869858,1,0.000894%
distance,20.60910943,1,0.000894%
distance,21.483593014,1,0.000894%
distance,0.3695686607,1,0.000894%
distance,0.9025886274,1,0.000894%
distance,1.105190356,1,0.000894%
distance,0.4247789165,1,0.000894%
distance,1.2155219683,1,0.000894%
distance,0.6621486029,1,0.000894%
distance,2.5192410944,1,0.000894%
distance,5.654485354,1,0.000894%
distance,9.7498075454,1,0.000894%
distance,7.463597439,1,0.000894%
distance,2.3787836473,1,0.000894%
distance,3.0019357651,1,0.000894%
distance,2.8676507397,1,0.000894%
distance,5.6993275625,1,0.000894%
distance,14.021709996,1,0.000894%
distance,4.529238351,1,0.000894%
distance,0.2992961463,1,0.000894%
distance,10.065530504,1,0.000894%
distance,1.0939610338,1,0.000894%
distance,1.6168950674,1,0.000894%
distance,0.2194823597,1,0.000894%
distance,0.1354563339,1,0.000894%
distance,0.3203465654,1,0.000894%
distance,0.0288418006,1,0.000894%
distance,11.458391212,1,0.000894%
distance,0.2949179084,1,0.000894%
distance,11.589313089,1,0.000894%
distance,2.9016263483,1,0.000894%
distance,1.4361094859,1,0.000894%
distance,3.5538067228,1,0.000894%
distance,2.0809804543,1,0.000894%
distance,20.437205729,1,0.000894%
distance,6.3226450953,1,0.000894%
distance,14.20785062,1,0.000894%
distance,0.3709855581,1,0.000894%
distance,2.6039066272,1,0.000894%
distance,2.4589695265,1,0.000894%
distance,0.5366154623,1,0.000894%
distance,1.7430623818,1,0.000894%
distance,7.7944848421,1,0.000894%
distance,6.4721117428,1,0.000894%
distance,1.4112291691,1,0.000894%
distance,11.184426772,1,0.000894%
distance,11.925475721,1,0.000894%
distance,0.6243241226,1,0.000894%
distance,2.1715676569,1,0.000894%
distance,2.5241554694,1,0.000894%
distance,9.2022645701,1,0.000894%
distance,0.6435416758,1,0.000894%
distance,11.711922043,1,0.000894%
distance,3.1648140522,1,0.000894%
distance,4.6100475269,1,0.000894%
distance,0.1320517881,1,0.000894%
distance,4.6840457208,1,0.000894%
distance,6.237566582,1,0.000894%
distance,13.17882055,1,0.000894%
distance,0.862529058,1,0.000894%
distance,0.359625722,1,0.000894%
distance,13.65923374,1,0.000894%
distance,6.4112878784,1,0.000894%
distance,13.337622259,1,0.000894%
distance,8.1531257506,1,0.000894%
distance,6.572,1,0.000894%
distance,2.733,1,0.000894%
distance,4.8745152504,1,0.000894%
distance,3.348724459,1,0.000894%
distance,8.171276891,1,0.000894%
distance,11.094947309,1,0.000894%
distance,11.160741586,1,0.000894%
distance,0.3335377273,1,0.000894%
distance,6.7228694,1,0.000894%
distance,6.722993018,1,0.000894%
distance,0.00625081,1,0.000894%
distance,0.003126502,1,0.000894%
distance,0.003124318,1,0.000894%
distance,9.043892364,1,0.000894%
distance,1.121601472,1,0.000894%
distance,6.888413184,1,0.000894%
distance,2.598909023,1,0.000894%
distance,9.1678088798,1,0.000894%
distance,1.1215204663,1,0.000894%
distance,2.3913884292,1,0.000894%
distance,2.8451824184,1,0.000894%
distance,0.9589966466,1,0.000894%
distance,8.0982015855,1,0.000894%
distance,13.77307793,1,0.000894%
distance,11.658492,1,0.000894%
distance,2.137217938,1,0.000894%
distance,1.39616605,1,0.000894%
distance,0.250806598,1,0.000894%
distance,1.405997366,1,0.000894%
distance,4.800240994,1,0.000894%
distance,2.150498614,1,0.000894%
distance,2.5761777074,1,0.000894%
distance,3.1567883262,1,0.000894%
distance,0.2131864669,1,0.000894%
distance,6.2272183535,1,0.000894%
distance,0.5818882006,1,0.000894%
distance,2.9999854495,1,0.000894%
distance,1.3868856203,1,0.000894%
distance,3.6055539538,1,0.000894%
distance,1.7425825639,1,0.000894%
distance,2.0366570971,1,0.000894%
distance,18.146,1,0.000894%
distance,16.603,1,0.000894%
distance,1.59918167,1,0.000894%
distance,0.593605767,1,0.000894%
distance,0.064420195,1,0.000894%
distance,2.162938952,1,0.000894%
distance,5.4744509077,1,0.000894%
distance,3.7073958698,1,0.000894%
distance,3.0039750165,1,0.000894%
distance,2.4293220662,1,0.000894%
distance,2.0952373593,1,0.000894%
distance,12.852481886,1,0.000894%
distance,3.1056346891,1,0.000894%
distance,11.097385066,1,0.000894%
distance,8.5596679704,1,0.000894%
distance,19.485530458,1,0.000894%
distance,16.383948918,1,0.000894%
