screenline_id,method,absolute_error_delta_vs_direct
24005420401__24005420402,direct_survey,0.0
24005420500__24005420600,direct_survey,0.0
24005420500__24005420701,direct_survey,0.0
24005420500__24005420702,direct_survey,0.0
24005420500__24005452300,direct_survey,0.0
24005420500__24510260404,direct_survey,0.0
24005420500__24510260501,direct_survey,0.0
24005420500__24510260605,direct_survey,0.0
24005420600__24005420701,direct_survey,0.0
24005420600__24005452300,direct_survey,0.0
24005420600__24005452400,direct_survey,0.0
24005420701__24005420702,direct_survey,0.0
24005420701__24005420800,direct_survey,0.0
24005420702__24005420800,direct_survey,0.0
24005420702__24510260605,direct_survey,0.0
24005420800__24005420900,direct_survey,0.0
24005420800__24005421101,direct_survey,0.0
24005420800__24510260605,direct_survey,0.0
24005420900__24005421000,direct_survey,0.0
24005420900__24005421101,direct_survey,0.0
24005421000__24005421101,direct_survey,0.0
24005421000__24005421102,direct_survey,0.0
24005421000__24510260605,direct_survey,0.0
24005421101__24005421102,direct_survey,0.0
24005421101__24005421200,direct_survey,0.0
24005421102__24005421200,direct_survey,0.0
24005421102__24005421300,direct_survey,0.0
24005421200__24005421300,direct_survey,0.0
24005430101__24005430104,direct_survey,0.0
24005430101__24005430200,direct_survey,0.0
24005430101__24005430300,direct_survey,0.0
24005430101__24510250205,direct_survey,0.0
24005430104__24005980100,direct_survey,0.0
24005430104__24510250205,direct_survey,0.0
24005430200__24005430300,direct_survey,0.0
24005430200__24005430400,direct_survey,0.0
24005430200__24510250205,direct_survey,0.0
24005430300__24005430400,direct_survey,0.0
24005430300__24005980200,direct_survey,0.0
24005430400__24005430600,direct_survey,0.0
24005430400__24005430700,direct_survey,0.0
24005430400__24005430800,direct_survey,0.0
24005430400__24005430900,direct_survey,0.0
24005430400__24005980200,direct_survey,0.0
24005430400__24510250103,direct_survey,0.0
24005430400__24510250206,direct_survey,0.0
24005430600__24005430700,direct_survey,0.0
24005430600__24005980200,direct_survey,0.0
24005430600__24027601104,direct_survey,0.0
24005430600__24027601201,direct_survey,0.0
24005430700__24005430800,direct_survey,0.0
24005430700__24005492500,direct_survey,0.0
24005430800__24005430900,direct_survey,0.0
24005430800__24005492500,direct_survey,0.0
24005430900__24005492500,direct_survey,0.0
24005430900__24510250103,direct_survey,0.0
24005440100__24005440200,direct_survey,0.0
24005440100__24005440300,direct_survey,0.0
24005440100__24005492101,direct_survey,0.0
24005440100__24005492102,direct_survey,0.0
24005440100__24510270501,direct_survey,0.0
24005440200__24005440300,direct_survey,0.0
24005440200__24005440400,direct_survey,0.0
24005440200__24005440500,direct_survey,0.0
24005440200__24510270501,direct_survey,0.0
24005440200__24510270502,direct_survey,0.0
24005440300__24005440600,direct_survey,0.0
24005440300__24005440800,direct_survey,0.0
24005440400__24005440500,direct_survey,0.0
24005440400__24005441000,direct_survey,0.0
24005440400__24510260101,direct_survey,0.0
24005440500__24005440800,direct_survey,0.0
24005440500__24005440900,direct_survey,0.0
24005440500__24005441000,direct_survey,0.0
24005440600__24005440701,direct_survey,0.0
24005440600__24005440702,direct_survey,0.0
24005440600__24005440800,direct_survey,0.0
24005440701__24005440702,direct_survey,0.0
24005440701__24005440800,direct_survey,0.0
24005440701__24005440900,direct_survey,0.0
24005440701__24005451200,direct_survey,0.0
24005440702__24005451200,direct_survey,0.0
24005440702__24005451701,direct_survey,0.0
24005440900__24005441101,direct_survey,0.0
24005440900__24005450100,direct_survey,0.0
24005440900__24005451200,direct_survey,0.0
24005441000__24005441101,direct_survey,0.0
24005441000__24005441102,direct_survey,0.0
24005441101__24005441102,direct_survey,0.0
24005441101__24005450100,direct_survey,0.0
24005441102__24005450100,direct_survey,0.0
24005441102__24510260403,direct_survey,0.0
24005450100__24005450200,direct_survey,0.0
24005450100__24005451200,direct_survey,0.0
24005450100__24005452300,direct_survey,0.0
24005450100__24510260404,direct_survey,0.0
24005450200__24005450300,direct_survey,0.0
24005450200__24005450400,direct_survey,0.0
24005450200__24005451200,direct_survey,0.0
24005450200__24005452300,direct_survey,0.0
24005450200__24005492300,direct_survey,0.0
24005450300__24005450400,direct_survey,0.0
24005450300__24005450501,direct_survey,0.0
24005450300__24005492300,direct_survey,0.0
24005450400__24005450501,direct_survey,0.0
24005450400__24005452400,direct_survey,0.0
24005450501__24005450503,direct_survey,0.0
24005450501__24005450504,direct_survey,0.0
24005450501__24005450800,direct_survey,0.0
24005450504__24005450800,direct_survey,0.0
24005450504__24005450900,direct_survey,0.0
24005450504__24005451100,direct_survey,0.0
24005450800__24005450900,direct_survey,0.0
24005450800__24005451500,direct_survey,0.0
24005450800__24005492300,direct_survey,0.0
24005450900__24005451000,direct_survey,0.0
24005450900__24005451100,direct_survey,0.0
24005451000__24005451100,direct_survey,0.0
24005451200__24005451300,direct_survey,0.0
24005451200__24005451402,direct_survey,0.0
24005451200__24005451600,direct_survey,0.0
24005451200__24005451701,direct_survey,0.0
24005451200__24005492300,direct_survey,0.0
24005451300__24005451402,direct_survey,0.0
24005451300__24005451701,direct_survey,0.0
24005451402__24005451600,direct_survey,0.0
24005451402__24005451701,direct_survey,0.0
24005451500__24005451600,direct_survey,0.0
24005451500__24005492300,direct_survey,0.0
24005451600__24005451802,direct_survey,0.0
24005451600__24005492300,direct_survey,0.0
24005451701__24005451702,direct_survey,0.0
24005451701__24005451801,direct_survey,0.0
24005451701__24005451802,direct_survey,0.0
24005451702__24005451801,direct_survey,0.0
24005451802__24005451803,direct_survey,0.0
24005451900__24005452000,direct_survey,0.0
24005452000__24005452100,direct_survey,0.0
24005452000__24005452400,direct_survey,0.0
24005452000__24005980000,direct_survey,0.0
24005452100__24005980000,direct_survey,0.0
24005452300__24005452400,direct_survey,0.0
24005452300__24510260404,direct_survey,0.0
24005452400__24005452500,direct_survey,0.0
24005452400__24005980000,direct_survey,0.0
24005490100__24005490200,direct_survey,0.0
24005490100__24005490302,direct_survey,0.0
24005490100__24005491701,direct_survey,0.0
24005490100__24005492600,direct_survey,0.0
24005490200__24005490301,direct_survey,0.0
24005490301__24005490302,direct_survey,0.0
24005490301__24005490500,direct_survey,0.0
24005490301__24005490701,direct_survey,0.0
24005490301__24005490703,direct_survey,0.0
24005490301__24005490900,direct_survey,0.0
24005490302__24005490900,direct_survey,0.0
24005490302__24005491201,direct_survey,0.0
24005490400__24005490500,direct_survey,0.0
24005490500__24005490603,direct_survey,0.0
24005490500__24005490605,direct_survey,0.0
24005490500__24005490701,direct_survey,0.0
24005490500__24510271200,direct_survey,0.0
24005490500__24510271300,direct_survey,0.0
24005490500__24510271501,direct_survey,0.0
24005490601__24005490602,direct_survey,0.0
24005490601__24005490603,direct_survey,0.0
24005490601__24005491100,direct_survey,0.0
24005490601__24510271200,direct_survey,0.0
24005490602__24005490603,direct_survey,0.0
24005490602__24005490605,direct_survey,0.0
24005490602__24005491000,direct_survey,0.0
24005490602__24005491100,direct_survey,0.0
24005490603__24005490605,direct_survey,0.0
24005490603__24510271200,direct_survey,0.0
24005490605__24005490701,direct_survey,0.0
24005490605__24005490703,direct_survey,0.0
24005490605__24005490800,direct_survey,0.0
24005490701__24005490703,direct_survey,0.0
24005490703__24005490900,direct_survey,0.0
24005490800__24005490900,direct_survey,0.0
24005490800__24005491000,direct_survey,0.0
24005490800__24005491300,direct_survey,0.0
24005490900__24005491201,direct_survey,0.0
24005490900__24005491202,direct_survey,0.0
24005490900__24005491300,direct_survey,0.0
24005491000__24005491100,direct_survey,0.0
24005491000__24005491300,direct_survey,0.0
24005491100__24005491300,direct_survey,0.0
24005491100__24510270801,direct_survey,0.0
24005491100__24510270804,direct_survey,0.0
24005491201__24005491202,direct_survey,0.0
24005491201__24005491600,direct_survey,0.0
24005491201__24005491701,direct_survey,0.0
24005491202__24005491300,direct_survey,0.0
24005491202__24005491401,direct_survey,0.0
24005491202__24005491500,direct_survey,0.0
24005491300__24005491401,direct_survey,0.0
24005491300__24510270801,direct_survey,0.0
24005491401__24005491402,direct_survey,0.0
24005491401__24005491500,direct_survey,0.0
24005491401__24005492102,direct_survey,0.0
24005491401__24510270801,direct_survey,0.0
24005491401__24510270803,direct_survey,0.0
24005491402__24005491500,direct_survey,0.0
24005491402__24005492001,direct_survey,0.0
24005491402__24005492102,direct_survey,0.0
24005491500__24005491600,direct_survey,0.0
24005491500__24005492001,direct_survey,0.0
24005491600__24005491701,direct_survey,0.0
24005491600__24005492001,direct_survey,0.0
24005491701__24005491900,direct_survey,0.0
24005491701__24005492200,direct_survey,0.0
24005491701__24005492600,direct_survey,0.0
24005491900__24005492001,direct_survey,0.0
24005491900__24005492002,direct_survey,0.0
24005491900__24005492101,direct_survey,0.0
24005491900__24005492200,direct_survey,0.0
24005492001__24005492002,direct_survey,0.0
24005492002__24005492101,direct_survey,0.0
24005492002__24005492102,direct_survey,0.0
24005492101__24005492102,direct_survey,0.0
24005492102__24510270701,direct_survey,0.0
24005492102__24510270703,direct_survey,0.0
24005492200__24005492600,direct_survey,0.0
24005492401__24005492402,direct_survey,0.0
24005980100__24510250205,direct_survey,0.0
24009860101__24009860102,direct_survey,0.0
24009860200__24009860300,direct_survey,0.0
24009860200__24009860600,direct_survey,0.0
24009860200__24033800800,direct_survey,0.0
24009860300__24009860501,direct_survey,0.0
24009860300__24009860600,direct_survey,0.0
24009860401__24009860402,direct_survey,0.0
24009860501__24009860502,direct_survey,0.0
24009860501__24009860600,direct_survey,0.0
24009860501__24009860701,direct_survey,0.0
24009860501__24009860702,direct_survey,0.0
24009860600__24009860701,direct_survey,0.0
24009860701__24009860702,direct_survey,0.0
24009860701__24009860703,direct_survey,0.0
24009860702__24009860703,direct_survey,0.0
24009860703__24009860802,direct_survey,0.0
24009860801__24009860802,direct_survey,0.0
24009860900__24009861001,direct_survey,0.0
24009860900__24009861003,direct_survey,0.0
24009861001__24009861003,direct_survey,0.0
24009861001__24009861004,direct_survey,0.0
24009861003__24009861004,direct_survey,0.0
24011955000__24011955100,direct_survey,0.0
24011955000__24035810200,direct_survey,0.0
24011955100__24011955201,direct_survey,0.0
24011955100__24011955202,direct_survey,0.0
24011955100__24011955301,direct_survey,0.0
24011955100__24035810500,direct_survey,0.0
24011955201__24011955202,direct_survey,0.0
24011955201__24035810500,direct_survey,0.0
24011955202__24011955301,direct_survey,0.0
24011955202__24011955302,direct_survey,0.0
24011955202__24035810500,direct_survey,0.0
24011955202__24041960100,direct_survey,0.0
24011955301__24011955302,direct_survey,0.0
24011955301__24011955400,direct_survey,0.0
24011955400__24011955500,direct_survey,0.0
24011955400__24011955600,direct_survey,0.0
24011955500__24019970200,direct_survey,0.0
24011955600__24019970100,direct_survey,0.0
24013501001__24013501002,direct_survey,0.0
24013501001__24013503000,direct_survey,0.0
24013501002__24013503000,direct_survey,0.0
24013501002__24021767500,direct_survey,0.0
24013502000__24013507500,direct_survey,0.0
24013502000__24013511000,direct_survey,0.0
24013503000__24013507500,direct_survey,0.0
24013503000__24013507601,direct_survey,0.0
24013504100__24013504201,direct_survey,0.0
24013504100__24013508200,direct_survey,0.0
24013504201__24013504202,direct_survey,0.0
24013504202__24013507802,direct_survey,0.0
24013505101__24013505102,direct_survey,0.0
24013505101__24013505207,direct_survey,0.0
24013505102__24013505203,direct_survey,0.0
24013505102__24013505205,direct_survey,0.0
24013505102__24013505206,direct_survey,0.0
24013505203__24013505205,direct_survey,0.0
24013505203__24013505206,direct_survey,0.0
24013505203__24013505207,direct_survey,0.0
24013505203__24013505208,direct_survey,0.0
24013505205__24013505206,direct_survey,0.0
24013505206__24013505208,direct_survey,0.0
24013505206__24027603003,direct_survey,0.0
24013505207__24013505208,direct_survey,0.0
24013505208__24027603003,direct_survey,0.0
24013506101__24013506102,direct_survey,0.0
24013506101__24013506200,direct_survey,0.0
24013506102__24013506200,direct_survey,0.0
24013506102__24013507601,direct_survey,0.0
24013506102__24013507602,direct_survey,0.0
24013506102__24013508200,direct_survey,0.0
24013507500__24013507601,direct_survey,0.0
24013507500__24013507702,direct_survey,0.0
24013507500__24013507704,direct_survey,0.0
24013507601__24013507602,direct_survey,0.0
24013507601__24013507702,direct_survey,0.0
24013507601__24013507801,direct_survey,0.0
24013507602__24013507801,direct_survey,0.0
24013507602__24013507802,direct_survey,0.0
24013507602__24013508200,direct_survey,0.0
24013507702__24013507703,direct_survey,0.0
24013507702__24013507704,direct_survey,0.0
24013507702__24013507801,direct_survey,0.0
24013507702__24013507802,direct_survey,0.0
24013507702__24013511000,direct_survey,0.0
24013507703__24013507704,direct_survey,0.0
24013507703__24013511000,direct_survey,0.0
24013507801__24013507802,direct_survey,0.0
24013508101__24013508102,direct_survey,0.0
24013508101__24013508200,direct_survey,0.0
24013508102__24013508200,direct_survey,0.0
24013509001__24013509002,direct_survey,0.0
24013510000__24021751600,direct_survey,0.0
24013510000__24021767600,direct_survey,0.0
24013512000__24021751600,direct_survey,0.0
24013513001__24013513002,direct_survey,0.0
24013513001__24021752001,direct_survey,0.0
24013513002__24013514201,direct_survey,0.0
24013513002__24021751903,direct_survey,0.0
24013513002__24021752001,direct_survey,0.0
24013513002__24027604001,direct_survey,0.0
24013514100__24013514201,direct_survey,0.0
24013514100__24013514202,direct_survey,0.0
24013514201__24013514202,direct_survey,0.0
24013514201__24027604001,direct_survey,0.0
24013514202__24027604002,direct_survey,0.0
24015030100__24029950100,direct_survey,0.0
24015030400__24015030503,direct_survey,0.0
24015030400__24015030505,direct_survey,0.0
24015030400__24015030506,direct_survey,0.0
24015030501__24015030503,direct_survey,0.0
24015030501__24015030601,direct_survey,0.0
24015030503__24015030506,direct_survey,0.0
24015030503__24015030601,direct_survey,0.0
24015030503__24015030602,direct_survey,0.0
24015030503__24015030903,direct_survey,0.0
24015030505__24015030506,direct_survey,0.0
24015030601__24015030602,direct_survey,0.0
24015030700__24015030905,direct_survey,0.0
24015030903__24015030906,direct_survey,0.0
24015030905__24015030906,direct_survey,0.0
24015030906__24015031202,direct_survey,0.0
24015031201__24015031202,direct_survey,0.0
24015031201__24015031301,direct_survey,0.0
24015031301__24015031302,direct_survey,0.0
