link_id,observed_volume,count_id,match_distance_m,lon,lat,road_name,route_id,county
osm_6089378_4,10895.00000000,S2002160084,0.357,-76.87184249,38.94339448,Ramp 4 Fr Pennsy Dr To Ramp 5 (to Us50),16000RP00050  02NNUS6         04,Prince George's
osm_770173517_8,28541.00000000,B0954,0.181,-76.39660577,39.40377105,Pulaski Hwy,03000US00040  01EE**************,Baltimore
osm_546694209_1,28262.00000000,B0661,0.689,-76.68017358,39.19016401,Aviation Blvd,02000MD00170  01NN**************,Anne Arundel
osm_146798647_1,970.00000000,S2013190197,0.141,-75.69631424,38.20374116,Mansion Ave,19123MU00210  01SS**************,Somerset
osm_5320870_1,10155.00000000,S2010030031,0.570,-76.75241407,39.31360045,Lord Baltimore Dr,03000CO06382  01SS**************,Baltimore
osm_544670212_3,3652.00000000,S2011030468,1.252,-76.72364147,39.27393107,Ramp 2 Fr Md 144 To Is 695 Nb,03000RP00695  02NNIS13        02,Baltimore
osm_164126388_2,3112.00000000,S2005130078,0.805,-76.86187585,39.20208815,Ramp 8 Fr Ramp 5 To Broken Land Pkwy,13000RP00029  02NNUS18        08,Howard
osm_17670028_64,1095.00000000,B3722,0.415,-75.54439632,38.10268088,Dividing Creek Rd,19000MD00364  01NN**************,Somerset
osm_5965015_2,1492.00000000,S2005150058,3.648,-77.12583993,39.03103819,Ramp 7 Fr Ramp 2 (fr Is270) To Md 187 Sb,15000RP00270  02WWIS1A        07,Montgomery
osm_695997597_5,47481.00000000,B3165,0.987,-76.88465045,38.99548213,Greenbelt Rd,16000MD00193  01EE**************,Prince George's
osm_23057260_14,9661.00000000,S2002240013,4.724,-76.61650369,39.26736693,Ramp 1 Fr Md 2 Nb To Is 95 Wb,24000RP00095  02NNIS54        01,Baltimore City
osm_59665155_2,911.00000000,S2012240393,0.063,-76.62027636,39.34312213,Greenway,24999MU02655  01EE**************,Baltimore City
osm_941584712_4,2535.00000000,B3554,1.326,-75.92095867,39.22930038,Mcginnes Rd,17000MD00544  01EE**************,Queen Anne's
osm_6088872_9,952.00000000,S2000160159,0.095,-76.94978395,39.01853453,Ramp 1 Fr Ramp 4 (fr Is 95x) To Is 495,16000RP00095  02NNIS27        01,Prince George's
osm_50612379_9,3262.00000000,S2011160033,0.049,-77.01402263,38.79067581,Ramp 27 Fr Rp 1 To Rp 9,16000RP00095  02NNIS2         27,Prince George's
osm_38343257_3,63.00000000,S2010210023,1.747,-78.15218971,39.69522126,Ramp 4 Fr Ramp 7 (fr Is 70) To Md 144wb,21000RP00070  02SSIS3         04,Washington
osm_445113483_5,3513.00000000,S2010160120,0.315,-76.91543873,38.93955713,Ramp 8 Fr Md 295 Sb To Md 450 Wb,16000RP00295  02SSMD4         08,Prince George's
osm_695997826_3,11371.00000000,S2012161062,1.159,-76.92969718,38.80138320,Temple Hill Rd,16000CO00123  01NN**************,Prince George's
osm_501213160_4,4451.00000000,S2012241435,1.474,-76.63675155,39.27353828,Wicomico St,24999MU04310  01SS**************,Baltimore City
osm_76124056_9,550.00000000,S2010210050,0.879,-77.81031732,39.62943106,Ramp 6 Fr Is 70 Eb To Md 63 Sb,21000RP00070  02SSIS24        06,Washington
osm_1357123396_72,50242.00000000,B4236,1.273,-75.06512900,38.38918685,Coastal Hwy,23000MD00528  01SS**************,Worcester
osm_129078066_4,17521.00000000,S2012161205,0.711,-76.94825752,38.83870767,Iverson St,16000CO05466  01EE**************,Prince George's
osm_17654382_4,285.00000000,S2014170577,1.373,-75.77170169,39.13677684,Peters Corner Rd,17000CO00059  01NN**************,Queen Anne's
osm_11510860_6,8662.00000000,S2011020713,1.447,-76.56324352,39.09953932,Magothy Bridge Rd,02000CO02041  01SS**************,Anne Arundel
osm_135289953_8,18962.00000000,S2011020827,0.588,-76.58870377,39.12786264,Jumpers Hole Rd,02000CO04505  01NN**************,Anne Arundel
osm_182788878_7,741.00000000,S2012240261,0.168,-76.56748635,39.34783935,Ailsa Ave,24999MU02555  01EE**************,Baltimore City
osm_93550603_2,7831.00000000,S2011030992,0.337,-76.70025903,39.25497780,Linden Ave,03000CO03033  01NN**************,Baltimore
osm_114012791_35,1042.00000000,B2411,0.216,-76.31806278,39.67001183,Prospect Rd,12000MD00646  01NN**************,Harford
osm_5289202_3,3220.00000000,S2010030126,1.383,-76.64567082,39.45526829,Ramp 2 Fr Padonia Rd Wb To Is 83 Nb,03000RP00083  02EEIS17        02,Baltimore
osm_695997618_2,44921.00000000,B3276,2.984,-76.93998328,38.93913113,Annapolis Rd,16000MD00450  01EE**************,Prince George's
osm_17702373_26,3595.00000000,B4147,1.413,-75.66615912,38.41624585,Lillian St,22000MD00670  01EE**************,Wicomico
osm_6111043_12,2111.00000000,S2012161111,0.809,-76.91985849,38.87073521,Capitol Heights Blvd                    ,16000CO00393  01NN**************,Prince George's
osm_124369863_1,89211.00000000,B2845,1.700,-77.28982355,39.23789083,Eisenhower Memorial Hwy,15000IS00270  01NN**************,Montgomery
osm_11559199_2,3300.00000000,S2001210032,1.092,-77.81892866,39.60020988,S Artizan St,21157MU00020  01NN**************,Washington
osm_11556909_15,4530.00000000,B3994,5.566,-77.75590450,39.64916449,Washington St,21000MD00144WA01EE**************,Washington
osm_5267077_2,19950.00000000,S1998130102,1.933,-76.76995930,39.19362019,Ramp 4 Fr Is 95 Nb To Md 100 Eb,13000RP00095  02EEIS43        04,Howard
osm_204027780_52,9402.00000000,B0919,0.664,-76.48336944,39.27740119,North Point Rd,03000CO08007  01NN**************,Baltimore
osm_545060466_1,2031.00000000,S2012030180,0.745,-76.63692975,39.46329622,Church La,03000CO00799  01WW**************,Baltimore
osm_83112919_8,5952.00000000,S2010240118,1.556,-76.62969770,39.31708231,Ramp 3 Fr 29th St To Is 83 Nb,24000RP00083  02WWIS7         03,Baltimore City
osm_17710598_8,4364.00000000,B4120,0.473,-75.74978544,38.46338261,Delmar Rd,22000MD00313  01NN**************,Wicomico
osm_1460339081_1,23593.00000000,B3605,1.371,-76.49782663,38.23706237,Point Lookout Rd,18000MD00005  01NN**************,St. Mary's
osm_17635135_19,6205.00000000,B110011,1.928,-79.40036030,39.41242887,E Memorial Dr,11113MU00280  01EE**************,Garrett
osm_131826336_4,1685.00000000,S2012151293,0.993,-76.95654004,39.07457012,Ramp 11 Fr Rp10 (29 Sb) To Fairlnd Rd Eb,15000RP00200  02SSMD17        11,Montgomery
osm_696234410_8,9841.00000000,S2012161132,0.166,-76.97400562,38.96821118,23rd Ave,16000CO00680  01SS**************,Prince George's
osm_17651649_7,983.00000000,S2010120037,0.211,-76.36562859,39.55369630,Ramp 2 Fr Md 924 Wb To Us 1 Nb,12000RP00001  02NNUS6         02,Harford
osm_47058528_1,5751.00000000,S2012161195,3.074,-76.82371694,38.81547745,Old Marlboro Pike,16000CO04024  01EE**************,Prince George's
osm_17653429_6,1060.00000000,B3549,0.120,-75.91138749,39.04054066,Price Station Rd,17000MD00405  01NN**************,Queen Anne's
osm_49736998_7,154.00000000,S2009210010,0.722,-78.24917631,39.69811940,Ramp 6 Fr Is 68 Eb To Md 144wb Sb,21000RP00068  02SSIS77        06,Washington
osm_1062395123_3,14163.00000000,B1952,5.014,-77.26039939,39.38931368,Green Valley Rd,10000MD00075  01NN**************,Frederick
osm_11560094_2,510.00000000,S2012211482,2.419,-77.49279779,39.71384067,Pennersville Rd,21000CO00286  01SS**************,Washington
osm_11559354_37,1041.00000000,B210001,0.256,-77.74094460,39.71981860,Maugansville Rd,21000CO00138  01SS**************,Washington
osm_131940203_1,10581.00000000,S2006020059,1.325,-76.75525059,39.08943095,Ramp 6 Fr Md 198 Eb To Md 32 Sb,02000RP00032  02EEMD9         06,Anne Arundel
osm_1068117553_3,7461.00000000,S2012161103,0.100,-76.91563610,38.90464886,Addison Rd,16000CO00351  01EE**************,Prince George's
osm_5277021_1,933.00000000,S1998030192,0.481,-76.64524870,39.70506907,Ramp 7 Fr Md 439 Wb To Ramp 6 (to Is 83),03000RP00083  02SSIS36        07,Baltimore
osm_914642819_4,13561.00000000,B3703,1.319,-75.69965533,38.13360707,Ocean Hwy,19000US00013  01NN**************,Somerset
osm_52097684_5,4082.00000000,B160017,3.538,-76.91710569,38.81545461,Manchester Dr,16000MD00005R 01EE**************,Prince George's
osm_54210118_7,1102.00000000,B0728,1.680,-76.59024861,38.75318019,Fairhaven Rd,02000MD00423  01EE**************,Anne Arundel
osm_6108027_2,870.00000000,S2007160054,0.721,-76.76551230,38.80984454,Ramp 3 Fr Ramp 6 To Old Crain Hwy,16000RP00004  02SSMD3         03,Prince George's
osm_6123796_8,10282.00000000,B160008,0.919,-76.99467724,38.75667753,Old Fort Rd,16000CO00118  01EE**************,Prince George's
osm_51536628_9,2951.00000000,S2000030149,1.508,-76.61321397,39.41418681,Ramp 8 Fr Md 45 Sb To Is 695 Wb,03000RP00695  02SSIS26        08,Baltimore
osm_1473513412_4,13071.00000000,S2012030014,0.854,-76.48791491,39.27789254,Trappe Rd,03000CO05500  01SS**************,Baltimore
osm_152376513_2,18560.00000000,S2011130718,0.577,-76.81596145,39.19960699,Dobbin Rd,13000CO01317  01NN**************,Howard
osm_962571081_2,35221.00000000,B1028,5.261,-76.77646344,39.41695001,Reisterstown Rd,03000MD00140  01NN**************,Baltimore
osm_513594137_2,4461.00000000,S2012240301,0.158,-76.61036282,39.35888669,Bellona Ave,24999MU02630  01NN**************,Baltimore City
osm_6000622_10,2535.00000000,S2010240004,0.080,-76.61157003,39.30012928,Ramp 7 Fr Eager St To Is 83 Sb,24000RP00083  02SSIS3         07,Baltimore City
osm_1363530616_3,22343.00000000,B210044,4.477,-77.69403568,39.64102252,Eastern Blvd,21073MU00705  01NN**************,Washington
osm_1305819739_4,1652.00000000,B4131,0.279,-75.83903965,38.30876312,Nanticoke Rd,22000MD00349  01EE**************,Wicomico
osm_6100894_14,12063.00000000,S2000160213,1.956,-76.86920046,38.83850142,Ramp 5 Fr Is 95 Sb To Md 4 Eb,16000RP00095  02SSIS11        05,Prince George's
osm_114731237_5,5024.00000000,S2007100035,1.260,-77.26027266,39.38368305,Ramp 8 Fr Md 75 Sb To Is 70 Wb,10000RP00070  02SSIS62        08,Frederick
osm_709359199_3,19291.00000000,B1446,0.353,-75.91264054,38.91817779,Shore Hwy,05000MD00404  01EE**************,Caroline
osm_11548022_67,2220.00000000,B1594,1.119,-76.83812092,39.69619950,Alesia To Lineboro Rd,06000CO00192  01SS**************,Carroll
osm_6097442_3,5553.00000000,S2000160203,0.195,-76.86774332,38.95912612,Ramp 5 Fr Ramp 8 (fr Is 95) To Md 450 Eb,16000RP00095  02SSIS20        05,Prince George's
osm_48010318_10,3020.00000000,S2007160056,1.542,-76.77820648,38.81325657,Ramp 8 Fr Md 980d Sb To Md 4 Wb,16000RP00004  02EEMD4         08,Prince George's
osm_367011962_4,10242.00000000,B2808,2.132,-77.13626401,38.98440643,Wilson La,15000MD00188  01EE**************,Montgomery
osm_43316079_12,31360.00000000,B2301,1.039,-76.38164147,39.50623775,Belair Rd,12000US00001  01NN**************,Harford
osm_5300604_10,4023.00000000,S2002030052,1.423,-76.48832616,39.33138961,Ramp 6 Fr Us 40 Eb To Md 695 Sb,03000RP00695  02SSMD35        06,Baltimore
osm_952023887_1,21500.00000000,B240167,0.067,-76.64641420,39.27924577,S Monroe St,24999MU00043  01NN**************,Baltimore City
osm_656776458_8,62912.00000000,B0611,0.080,-76.55327814,39.08589152,Gov Ritchie Hwy,02000MD00002  01NN**************,Anne Arundel
osm_93418190_1,11871.00000000,S2011030993,1.238,-76.69350817,39.25001156,East Dr,03000CO03058  01NN**************,Baltimore
osm_49666845_1,8561.00000000,S2002240015,0.527,-76.60785034,39.26730880,Ramp 1 Fr Mccomas St To Is 95 Wb,24000RP00095  02SSIS55        01,Baltimore City
osm_1461636686_11,4975.00000000,B3581,2.086,-76.27953372,38.97137166,Dominion Rd,17000MD00552  01NN**************,Queen Anne's
osm_17651985_37,492.00000000,S2000170059,1.807,-76.35371803,38.93621110,Batts Neck Rd,17000MD00802  01NN**************,Queen Anne's
osm_228462380_6,5510.00000000,S2013160346,1.182,-76.92303809,39.03471801,Sellman Rd,16000CO06701  01WW**************,Prince George's
osm_444419730_1,1884.00000000,S1999100059,2.268,-77.47532830,39.37657177,Ramp 5 Fr Mt Zion Rd To Ramp 4 (to Us15),10000RP00015  02EEUS8         05,Frederick
osm_5311628_52,1431.00000000,S2011030951,1.225,-76.79167890,39.46714882,Bond Ave,03000CO06228  01EE**************,Baltimore
osm_445130863_1,432.00000000,S2011220141,0.224,-75.56823215,38.33203998,Ramp 6 Fr Ramp 3 (fr Us 13) To Md 12 Sb,22000RP00013  02SSUS32        06,Wicomico
osm_116069320_18,12973.00000000,S2000160210,1.904,-76.86406529,38.83974358,Ramp 2 Fr Md 4 Wb To Is 95 Nb,16000RP00095  02NNIS11        02,Prince George's
osm_513497323_5,6670.00000000,S2004160094,0.866,-76.90538632,38.80505732,Ramp 4 Fr Md 5 Nb To Md 337 Eb,16000RP00005  02WWMD10        04,Prince George's
osm_17705370_2,1842.00000000,S2017220186,0.683,-75.56155386,38.38058134,Middle Neck Dr,22000CO00443  01EE**************,Wicomico
osm_22937441_7,13070.00000000,S1999130031,1.261,-76.82166992,39.25156902,Ramp 7 Fr Md 100 Wb To Us 29 Sb,13000RP00029  02WWUS22        07,Howard
osm_88728072_1,1902.00000000,B3546,0.157,-75.83921967,39.25675116,Sassafras St,17000MD00313  01NN**************,Queen Anne's
osm_454426908_2,1932.00000000,B210023,3.199,-77.73268044,39.65790920,Indiana Ave,21073MU01110  01SS**************,Washington
osm_1026427449_1,18752.00000000,B4161,1.249,-75.61599071,38.36912785,Nanticoke Rd,22000MD00349  01EE**************,Wicomico
osm_405398232_30,3371.00000000,B2055,0.125,-77.34242353,39.49525405,Devilbiss Bridge Rd,10000CO00461  01NN**************,Frederick
osm_6143392_143,8291.00000000,S2012161049,5.017,-76.81161784,38.86912861,Brown Station Rd,16000CO00099  01NN**************,Prince George's
osm_1461813483_7,8501.00000000,S2012161146,0.149,-76.91606725,39.02805613,Rhode Island Ave,16000CO01291  01SS**************,Prince George's
osm_6004710_9,9721.00000000,B240136,1.073,-76.62183845,39.30831175,Mt Royal Ave,24999MU01780  01SS**************,Baltimore City
osm_17615161_70,360.00000000,B0572,0.567,-78.99520390,39.58291264,Douglas Hill Rd,01000CO00893  01NN**************,Allegany
osm_699114444_7,11251.00000000,S2012161168,0.234,-76.82168630,38.81079874,Marlboro Pike,16000CO03050  01EE**************,Prince George's
osm_187354115_9,5571.00000000,S2005240090,0.063,-76.58508060,39.29798810,N Patterson Park Ave,24999MU01410  01SS**************,Baltimore City
osm_11505121_73,3851.00000000,S2011020872,0.996,-76.59451831,39.15190507,Marley Neck Rd                          ,02000CO00426  01NN**************,Anne Arundel
osm_17650466_11,10942.00000000,B3566,0.940,-75.86419931,39.26009211,Blue Star Memorial Hwy,17000US00301  01NN**************,Queen Anne's
osm_130676668_3,15980.00000000,B240150,1.022,-76.55426286,39.27607189,Ponca St,24999MU01300  01SS**************,Baltimore City
osm_118711746_6,7720.00000000,S2013240324,0.419,-76.56023368,39.20419521,Ramp 6 Fr Md 695 Eb To Quarantine Rd Sb,24000RP00695  02EEMD1         06,Baltimore City
osm_438456439_1,12470.00000000,B0535,0.837,-78.97177953,39.44646680,Mcmullen Hwy,01000US00220  01NN**************,Allegany
osm_932771961_8,76970.00000000,B3114,1.963,-76.71715836,38.96011259,Crain Hwy,16000MD00003  01NN**************,Prince George's
osm_6099860_6,4665.00000000,S2004160077,0.058,-76.88545667,38.76839422,Ramp 5 Fr Md 5 Sb To Md 223 Eb,16000RP00005  02SSMD7         05,Prince George's
osm_44402447_3,4002.00000000,S2011120654,1.602,-76.09150108,39.54263637,S Union Ave,12000MD00490  01NN**************,Harford
osm_696063646_1,65551.00000000,B3119,1.097,-76.86250952,38.83793578,Pennsylvania Ave,16000MD00004  01NN**************,Prince George's
osm_48842083_16,103.00000000,S2010110008,1.186,-79.24641735,39.68981421,Ramp 1 Fr Us 40 Nb To Is 68 Wb,11000RP00068  02EEIS14        01,Garrett
osm_197950020_3,18040.00000000,B240197,0.390,-76.57279384,39.30176055,Edison Hwy,24999MU02940  01NN**************,Baltimore City
osm_11556522_16,4080.00000000,B100004,1.084,-77.46884990,39.41319897,Butterfly La,10057MU08856  01NN**************,Frederick
osm_5990945_67,6261.00000000,S2012150442,0.005,-77.14881124,39.19628344,Warfield Rd,15000CO00032  01SS**************,Montgomery
osm_311975187_39,3470.00000000,B220039,0.455,-75.50149808,38.38588792,Old Ocean City Rd,22000MD00346  01EE**************,Wicomico
osm_17597169_8,1140.00000000,S2006010012,1.014,-78.79147843,39.64381146,Ramp 6 Fr Is 68 Eb To Us 220 Sb,01000RP00068  02SSIS42        06,Allegany
osm_5978166_1,2330.00000000,S2012150894,0.469,-77.09624236,38.97914527,Leland St,15000CO06133  01NN**************,Montgomery
osm_1417742776_5,9992.00000000,B1062,0.454,-76.39269638,39.34550388,Eastern Ave,03000MD00150  01EE**************,Baltimore
osm_1299448025_19,11162.00000000,B030013,0.149,-76.78644283,39.36990743,Brenbrook Dr,03000CO02229  01SS**************,Baltimore
osm_107573566_2,8514.00000000,B1419,0.053,-75.77177443,38.68596169,Federalsburg Hwy,05000MD00313  01NN**************,Caroline
osm_858147725_1,192972.00000000,B1213,0.972,-76.72514340,39.27648502,Balto Beltway,03000IS00695  01NN**************,Baltimore
osm_91539627_5,1754.00000000,S2009170008,1.926,-76.32179894,38.97971352,Ramp 8 Fr Md 8 Sb To Us 50 Wb,17000RP00050  02SSUS37        08,Queen Anne's
osm_420916950_1,5913.00000000,S2010020104,0.824,-76.64718932,39.14351984,Ramp 7 Fr Md 174 To Ramp 6 (to Is97 Sb),02000RP00097  02SSIS13        07,Anne Arundel
osm_914778569_28,6257.00000000,P0010,0.965,-75.78625885,38.02957486,Crisfield Hwy,19000MD00413  01NN**************,Somerset
osm_425000410_18,18350.00000000,B030092,0.713,-76.76174988,39.34014846,Rolling Rd,03000CO02000  01NN**************,Baltimore
osm_11511336_11,2800.00000000,S2013020561,0.936,-76.69995399,39.21101345,Furnace Ave,02000CO00002  01WW**************,Anne Arundel
osm_762186390_1,33492.00000000,B1816,0.320,-76.06119072,38.55864456,Sunburst Hwy,09000US00050  01EE**************,Dorchester
osm_192889388_8,14672.00000000,S2011020888,0.557,-76.61669302,39.15284958,Aquahart Rd,02000CO00698  01WW**************,Anne Arundel
osm_48001180_4,9130.00000000,B240188,0.977,-76.61966273,39.30214414,Martin Luther King Jr Blvd,24999MU04230  01WW**************,Baltimore City
osm_1456170012_15,6094.00000000,S2011160001,1.692,-76.88938565,38.82032733,Ramp 6 Fr Is 95 Eb To Md 337 Sb,16000RP00095  02EEIS9         06,Prince George's
osm_17654977_10,804.00000000,B170006,1.472,-75.99054326,39.13864715,Main St,17000MD00019A 01NN**************,Queen Anne's
osm_5976874_5,6191.00000000,S2012150892,0.529,-77.04589185,39.09638524,Longmead Crossing Dr,15000CO05912  01WW**************,Montgomery
osm_1207167595_14,7854.00000000,B2884,0.930,-77.02451965,39.00597151,Dale Dr,15000CO07074  01EE**************,Montgomery
osm_6109547_79,3631.00000000,S2012161176,0.257,-76.80631592,38.76081003,Fairhaven Ave,16000CO03348  01EE**************,Prince George's
osm_17603037_7,1141.00000000,S2006010036,3.689,-78.83854891,39.63655489,Ramp 2 Fr Is 68 Wb To Us 40al Nb,01000RP00068  02NNIS39        02,Allegany
osm_5999523_11,5574.00000000,S2009240051,0.432,-76.55044619,39.30181175,Ramp 1 Fr Md 151 Nb To Us 40 Wb,24000RP00040  02NNUS8         01,Baltimore City
