column_a,column_b,kind_a,kind_b,real_unique_pairs,synthetic_unique_pairs,cross_marginal_overlap,total_variation_distance
numvehicle,employment_status,numeric,categorical,65,58,0.85630324,0.14369676
d_activity,hh_income_detailed,categorical,numeric,144,141,0.85640442,0.14359558
distance,hh_income_detailed,numeric,numeric,267,222,0.85657207,0.14342793
person_tripcount,walk_bike_loop_trips,numeric,numeric,94,82,0.85682285,0.14317715
distance,numworkers,numeric,numeric,222,170,0.85707824,0.14292176
numworkers,j1_benefits_parking,numeric,categorical,21,20,0.85763191,0.14236809
distance,make,numeric,categorical,1070,817,0.85784096,0.14215904
numworkers,td_telecommute_time,numeric,numeric,50,54,0.85785613,0.14214387
distance,employment_status,numeric,categorical,230,189,0.85826167,0.14173833
numvehicle_transponder,td_telecommute_time,numeric,numeric,53,54,0.85852042,0.14147958
numworkers,j1_benefits_ev_charging,numeric,categorical,20,18,0.85866890,0.14133110
home_ownership,numworkers,categorical,numeric,22,19,0.85879612,0.14120388
distance,numvehicle,numeric,numeric,266,196,0.85906755,0.14093245
o_activity,home_ownership,categorical,categorical,53,53,0.85945483,0.14054517
numdrivers,numworkers,numeric,numeric,38,34,0.85971850,0.14028150
d_activity,numbicycle,categorical,numeric,108,106,0.85975126,0.14024874
hh_income_detailed,employment_status,numeric,categorical,64,64,0.85976526,0.14023474
d_activity,distance,categorical,numeric,533,432,0.85991371,0.14008629
bodytype,person_tripcount,categorical,numeric,109,101,0.85992320,0.14007680
home_type,numbicycle,categorical,numeric,23,22,0.85997423,0.14002577
j1_benefits_transit,person_tripcount,categorical,numeric,55,50,0.86024318,0.13975682
make,numdrivers,categorical,numeric,256,223,0.86047123,0.13952877
gender,person_tripcount,categorical,numeric,38,35,0.86078220,0.13921780
j1_benefits_bicycle_parking,person_tripcount,categorical,numeric,54,50,0.86095131,0.13904869
numbicycle,school_tpb_taz,numeric,categorical,2105,2306,0.86101921,0.13898079
subway_station_board,person_tripcount,categorical,numeric,698,508,0.86138607,0.13861393
numworkers,j1_benefits_carpool,numeric,categorical,20,19,0.86152877,0.13847123
subway_station_exit,person_tripcount,categorical,numeric,704,500,0.86165416,0.13834584
numworkers,numvehicle,numeric,numeric,56,49,0.86167841,0.13832159
j1_benefits_ev_charging,person_tripcount,categorical,numeric,55,48,0.86207494,0.13792506
o_activity,make,categorical,categorical,804,634,0.86253958,0.13746042
distance,home_type,numeric,categorical,138,106,0.86297825,0.13702175
j1_benefits_parking,person_tripcount,categorical,numeric,55,50,0.86336917,0.13663083
make,home_type,categorical,categorical,182,151,0.86357923,0.13642077
numworkers,j1_workplace_loc,numeric,categorical,33,30,0.86366660,0.13633340
make,numvehicle,categorical,numeric,307,252,0.86379799,0.13620201
j1_telecommute_days,person_tripcount,numeric,numeric,89,84,0.86389373,0.13610627
travelers_nonhh,person_tripcount,categorical,numeric,111,83,0.86394021,0.13605979
make,numworkers,categorical,numeric,265,230,0.86427583,0.13572417
d_activity,numdrivers,categorical,numeric,129,113,0.86430177,0.13569823
make,numbicycle,categorical,numeric,284,244,0.86463203,0.13536797
home_type,school_tpb_taz,categorical,categorical,1617,1647,0.86473095,0.13526905
school_freq,td_telecommute_time,categorical,numeric,73,78,0.86473255,0.13526745
numworkers,j1_benefits_walking_biking,numeric,categorical,21,19,0.86478244,0.13521756
j1_benefits_carpool,person_tripcount,categorical,numeric,52,47,0.86482965,0.13517035
d_activity,numworkers,categorical,numeric,122,103,0.86549912,0.13450088
numvehicle,hh_income_detailed,numeric,numeric,62,56,0.86557204,0.13442796
numvehicle,school_tpb_taz,numeric,categorical,1977,1979,0.86567949,0.13432051
transit_egress_mode,person_tripcount,categorical,numeric,83,70,0.86590781,0.13409219
transit_access_mode,person_tripcount,categorical,numeric,85,65,0.86616790,0.13383210
disability,person_tripcount,categorical,numeric,35,32,0.86617128,0.13382872
o_activity,travel_mode,categorical,categorical,207,183,0.86620802,0.13379198
tolltransponder,person_tripcount,categorical,numeric,58,53,0.86631457,0.13368543
numdrivers,employment_status,numeric,categorical,54,49,0.86632515,0.13367485
park_loc,numbicycle,categorical,numeric,30,30,0.86633255,0.13366745
subway_egress_mode,person_tripcount,categorical,numeric,73,64,0.86638752,0.13361248
make,fueltype,categorical,categorical,138,211,0.86640829,0.13359171
make,hh_income_detailed,categorical,numeric,353,294,0.86642048,0.13357952
j1_benefits_free_parking,person_tripcount,categorical,numeric,56,51,0.86645116,0.13354884
numworkers,j1_benefits_free_parking,numeric,categorical,21,20,0.86645524,0.13354476
travel_mode,distance,categorical,numeric,275,235,0.86655356,0.13344644
tdate_dow,person_tripcount,categorical,numeric,88,85,0.86661177,0.13338823
service_delivered,person_tripcount,categorical,numeric,38,35,0.86673402,0.13326598
jobs_count,person_tripcount,numeric,numeric,81,71,0.86684202,0.13315798
subway_access_mode,person_tripcount,categorical,numeric,76,62,0.86712418,0.13287582
subway_pay,person_tripcount,categorical,numeric,91,58,0.86717466,0.13282534
subway_station_board,distance,categorical,numeric,1015,688,0.86717871,0.13282129
subway_station_exit,distance,categorical,numeric,1017,707,0.86725793,0.13274207
food_delivered,person_tripcount,categorical,numeric,34,31,0.86746328,0.13253672
subway_used,person_tripcount,categorical,numeric,36,32,0.86748242,0.13251758
numdrivers,school_tpb_taz,numeric,categorical,1789,1680,0.86752526,0.13247474
o_activity,j1_commute_mode,categorical,categorical,160,155,0.86764750,0.13235250
school_type,td_telecommute_time,categorical,numeric,57,78,0.86781301,0.13218699
numworkers,jobs_count,numeric,numeric,29,25,0.86801887,0.13198113
smartphone,person_tripcount,categorical,numeric,38,33,0.86808185,0.13191815
school_mode,person_tripcount,categorical,numeric,120,120,0.86821308,0.13178692
numbicycle,employment_status,numeric,categorical,48,47,0.86828494,0.13171506
bodytype,make,categorical,categorical,147,220,0.86843917,0.13156083
home_ownership,employment_status,categorical,categorical,24,24,0.86868995,0.13131005
j1_benefits_walking_biking,person_tripcount,categorical,numeric,52,46,0.86875024,0.13124976
student_status,td_telecommute_time,categorical,numeric,18,18,0.86880754,0.13119246
d_activity,school_tpb_taz,categorical,categorical,4709,3389,0.86883689,0.13116311
td_shop_time,person_tripcount,numeric,numeric,84,70,0.86884867,0.13115133
home_type,hh_income_detailed,categorical,numeric,34,31,0.86893114,0.13106886
home_ownership,hh_income_detailed,categorical,numeric,24,24,0.86895725,0.13104275
vehicle_occupancy,person_tripcount,numeric,numeric,133,101,0.86895796,0.13104204
package_delivered,person_tripcount,categorical,numeric,40,35,0.86897360,0.13102640
j1_benefits_none,person_tripcount,categorical,numeric,56,51,0.86899708,0.13100292
numworkers,school_tpb_taz,numeric,categorical,1851,1788,0.86900463,0.13099537
numworkers,j1_telecommute,numeric,categorical,22,20,0.86921794,0.13078206
j1_telecommute,person_tripcount,categorical,numeric,55,51,0.86924613,0.13075387
j1_workplace_loc,person_tripcount,categorical,numeric,85,83,0.86937472,0.13062528
travelers_hh,numbicycle,numeric,numeric,39,33,0.86954051,0.13045949
school_type,person_tripcount,categorical,numeric,118,128,0.86968595,0.13031405
numworkers,j1_benefits_none,numeric,categorical,21,19,0.86985210,0.13014790
school_tpb_taz,td_telecommute_time,categorical,numeric,1194,1398,0.86990745,0.13009255
distance,home_ownership,numeric,categorical,110,88,0.86997112,0.13002888
school_mode,td_telecommute_time,categorical,numeric,63,75,0.87004886,0.12995114
school_freq,person_tripcount,categorical,numeric,106,109,0.87044347,0.12955653
numdisabilities,person_tripcount,numeric,numeric,55,47,0.87044585,0.12955415
travel_mode,hh_income_detailed,categorical,numeric,99,91,0.87065618,0.12934382
home_ownership,numbicycle,categorical,numeric,17,18,0.87082985,0.12917015
race_ethnicity_hispanic,person_tripcount,categorical,numeric,36,33,0.87084184,0.12915816
o_activity,employment_status,categorical,categorical,141,139,0.87086948,0.12913052
park_loc,distance,categorical,numeric,195,165,0.87094864,0.12905136
numvehicle,numvehicle_transponder,numeric,numeric,43,39,0.87114237,0.12885763
d_activity,numvehicle,categorical,numeric,153,130,0.87147525,0.12852475
park_loc,hh_income_detailed,categorical,numeric,40,40,0.87149100,0.12850900
volunteer_status,person_tripcount,categorical,numeric,39,36,0.87179438,0.12820562
make,school_tpb_taz,categorical,categorical,3138,3667,0.87192954,0.12807046
hh_income_detailed,j1_commute_mode,numeric,categorical,72,70,0.87215602,0.12784398
license,td_telecommute_time,categorical,numeric,18,18,0.87222558,0.12777442
student_status,person_tripcount,categorical,numeric,36,35,0.87259587,0.12740413
park_pay,person_tripcount,categorical,numeric,37,31,0.87274037,0.12725963
numvehicle,numbicycle,numeric,numeric,56,47,0.87298289,0.12701711
toll_road_used,person_tripcount,categorical,numeric,37,31,0.87300809,0.12699191
d_activity,employment_status,categorical,categorical,141,139,0.87311464,0.12688536
travel_mode,numbicycle,categorical,numeric,74,64,0.87317964,0.12682036
subway_egress_mode,distance,categorical,numeric,171,125,0.87369407,0.12630593
o_activity,subway_station_board,categorical,categorical,625,454,0.87388726,0.12611274
home_ownership,td_telecommute_time,categorical,numeric,27,27,0.87396931,0.12603069
employment_status,j1_commute_mode,categorical,categorical,22,52,0.87402469,0.12597531
o_activity,subway_station_exit,categorical,categorical,739,518,0.87428252,0.12571748
subway_station_board,hh_income_detailed,categorical,numeric,584,362,0.87430623,0.12569377
subway_access_mode,distance,categorical,numeric,171,115,0.87434168,0.12565832
subway_station_exit,hh_income_detailed,categorical,numeric,598,387,0.87437905,0.12562095
hov_used,person_tripcount,categorical,numeric,36,33,0.87438290,0.12561710
o_activity,transit_access_mode,categorical,categorical,89,63,0.87452419,0.12547581
subway_pay,distance,categorical,numeric,186,107,0.87452771,0.12547229
hh_income_detailed,walk_bike_loop_trips,numeric,numeric,50,42,0.87457020,0.12542980
o_activity,transit_egress_mode,categorical,categorical,96,82,0.87457139,0.12542861
td_telecommute_time,walk_bike_loop_trips,numeric,numeric,50,50,0.87457773,0.12542227
subway_used,distance,categorical,numeric,80,62,0.87483259,0.12516741
d_activity,make,categorical,categorical,805,638,0.87511293,0.12488707
make,home_ownership,categorical,categorical,149,124,0.87514740,0.12485260
travelers_hh,hh_income_detailed,numeric,numeric,50,43,0.87516854,0.12483146
home_type,numdrivers,categorical,numeric,26,24,0.87549209,0.12450791
license,person_tripcount,categorical,numeric,34,32,0.87550362,0.12449638
d_activity,home_type,categorical,categorical,73,64,0.87577793,0.12422207
transit_egress_mode,distance,categorical,numeric,194,142,0.87585974,0.12414026
transit_access_mode,distance,categorical,numeric,193,135,0.87599498,0.12400502
travel_mode,make,categorical,categorical,224,259,0.87612891,0.12387109
numworkers,numbicycle,numeric,numeric,39,40,0.87645060,0.12354940
travelers_hh,numworkers,numeric,numeric,38,29,0.87647076,0.12352924
hh_income_detailed,j1_benefits_transit,numeric,categorical,24,24,0.87655391,0.12344609
hh_income_detailed,j1_benefits_bicycle_parking,numeric,categorical,24,24,0.87663087,0.12336913
hh_income_detailed,j1_telecommute_days,numeric,numeric,47,46,0.87665380,0.12334620
make,employment_status,categorical,categorical,307,289,0.87672736,0.12327264
o_activity,numvehicle_transponder,categorical,numeric,120,99,0.87680020,0.12319980
numworkers,employment_status,numeric,categorical,43,42,0.87693182,0.12306818
hh_income_detailed,j1_benefits_parking,numeric,categorical,24,24,0.87708483,0.12291517
subway_egress_mode,hh_income_detailed,categorical,numeric,45,39,0.87730645,0.12269355
hh_income_detailed,j1_benefits_ev_charging,numeric,categorical,23,24,0.87749212,0.12250788
o_activity,fueltype,categorical,categorical,126,107,0.87750179,0.12249821
j1_telecommute_days,td_telecommute_time,numeric,numeric,54,54,0.87765332,0.12234668
subway_pay,hh_income_detailed,categorical,numeric,66,40,0.87778115,0.12221885
subway_used,hh_income_detailed,categorical,numeric,16,16,0.87782766,0.12217234
subway_access_mode,hh_income_detailed,categorical,numeric,46,35,0.87789274,0.12210726
fueltype,hh_income_detailed,categorical,numeric,53,48,0.87815483,0.12184517
home_ownership,numdrivers,categorical,numeric,22,20,0.87817160,0.12182840
make,j1_commute_mode,categorical,categorical,336,305,0.87830300,0.12169700
travelers_hh,distance,numeric,numeric,163,133,0.87845399,0.12154601
distance,j1_commute_mode,numeric,categorical,262,224,0.87860005,0.12139995
package_delivered,td_telecommute_time,categorical,numeric,18,18,0.87880454,0.12119546
o_activity,subway_egress_mode,categorical,categorical,85,77,0.87902336,0.12097664
transit_egress_mode,hh_income_detailed,categorical,numeric,55,45,0.87942131,0.12057869
gender,td_telecommute_time,categorical,numeric,18,18,0.87944004,0.12055996
hh_income_detailed,j1_benefits_carpool,numeric,categorical,24,23,0.87947964,0.12052036
o_activity,subway_access_mode,categorical,categorical,81,61,0.87970500,0.12029500
transit_access_mode,hh_income_detailed,categorical,numeric,55,38,0.87971477,0.12028523
numdrivers,numvehicle,numeric,numeric,56,46,0.87977056,0.12022944
o_activity,subway_pay,categorical,categorical,111,68,0.87977475,0.12022525
bodytype,td_telecommute_time,categorical,numeric,56,54,0.87985560,0.12014440
j1_workplace_loc,td_telecommute_time,categorical,numeric,37,44,0.88006477,0.11993523
distance,fueltype,numeric,categorical,219,163,0.88024266,0.11975734
o_activity,subway_used,categorical,categorical,36,36,0.88036468,0.11963532
fueltype,td_telecommute_time,categorical,numeric,63,61,0.88042931,0.11957069
subway_station_board,td_telecommute_time,categorical,numeric,475,370,0.88056474,0.11943526
o_activity,j1_benefits_transit,categorical,categorical,54,54,0.88056626,0.11943374
subway_station_exit,td_telecommute_time,categorical,numeric,481,387,0.88057578,0.11942422
hh_income_detailed,service_delivered,numeric,categorical,16,16,0.88059507,0.11940493
hh_income_detailed,disability,numeric,categorical,16,16,0.88063379,0.11936621
tdate_dow,td_telecommute_time,categorical,numeric,45,45,0.88089389,0.11910611
distance,numvehicle_transponder,numeric,numeric,226,173,0.88093436,0.11906564
numbicycle,school_freq,numeric,categorical,52,53,0.88093716,0.11906284
distance,walk_bike_loop_trips,numeric,numeric,177,136,0.88110526,0.11889474
vehicle_occupancy,td_telecommute_time,numeric,numeric,66,60,0.88121737,0.11878263
j1_commute_mode,td_telecommute_time,categorical,numeric,80,81,0.88124998,0.11875002
hh_income_detailed,j1_telecommute,numeric,categorical,24,24,0.88126243,0.11873757
park_loc,make,categorical,categorical,279,223,0.88129129,0.11870871
hh_income_detailed,school_freq,numeric,categorical,72,68,0.88135230,0.11864770
fueltype,home_type,categorical,categorical,27,24,0.88142983,0.11857017
j1_benefits_ev_charging,td_telecommute_time,categorical,numeric,27,27,0.88144899,0.11855101
numvehicle_transponder,hh_income_detailed,numeric,numeric,44,42,0.88148784,0.11851216
j1_benefits_bicycle_parking,td_telecommute_time,categorical,numeric,27,27,0.88159082,0.11840918
numbicycle,j1_commute_mode,numeric,categorical,54,54,0.88159265,0.11840735
numbicycle,school_type,numeric,categorical,59,58,0.88160293,0.11839707
numvehicle_transponder,numbicycle,numeric,numeric,41,38,0.88164806,0.11835194
j1_benefits_carpool,td_telecommute_time,categorical,numeric,27,27,0.88171065,0.11828935
hh_income_detailed,j1_benefits_walking_biking,numeric,categorical,24,23,0.88173205,0.11826795
travelers_nonhh,hh_income_detailed,categorical,numeric,58,48,0.88185287,0.11814713
o_activity,walk_bike_loop_trips,categorical,numeric,116,95,0.88189683,0.11810317
fueltype,numworkers,categorical,numeric,44,37,0.88196579,0.11803421
